Date,USD,EUR,GBP,INR,AED,CNY
1993-03-30,334.4,273.59,223.68,10455.87,1224.35,1904.67
1993-03-31,337.8,274.97,224.38,10539.89,1239.8,1910.62
1993-04-01,336.35,271.97,220.49,10501.71,1228.98,1877.48
1993-04-02,340.1,275.89,224.12,10694.93,1261.23,1908.41
1993-04-05,339.25,273.53,223.04,10550.91,1248.67,1956.81
1993-04-06,338.4,275.45,223.51,10601.26,1241.73,1955.75
1993-04-07,336.75,274.31,222.2,10536.92,1235.34,1944.29
1993-04-08,337.5,273.13,221.31,10597.5,1240.56,1915.61
1993-04-09,337.5,273.13,221.31,10597.5,1240.56,1915.61
1993-04-12,337.5,273.13,221.31,10597.5,1240.56,1915.61
1993-04-13,336.7,267.04,215.97,10558.87,1236.76,1869.39
1993-04-14,338.25,270.27,217.87,10638.81,1233.6,1885.86
1993-04-15,338.9,272.3,219.14,10615.99,1244.55,1891.49
1993-04-16,337.85,273.05,221.32,10584.78,1265.75,1915.71
1993-04-19,339.6,272.03,220.59,10546.47,1242.59,1915.26
1993-04-20,339.9,272.5,220.43,10663.2,1251.26,1913.84
1993-04-21,339,272.44,220.63,10631.12,1247.89,1915.61
1993-04-22,339.3,272.82,219.19,10630.53,1243.66,1903.06
1993-04-23,344.9,273.38,218.98,10812.34,1265.84,1901.31
1993-04-26,349.25,273.43,219.65,10948.67,1284.87,1969.09
1993-04-27,351.4,277.23,222.69,11065.32,1296.08,1996.28
1993-04-28,349.7,276.26,222.53,10969.43,1285.98,1994.84
1993-04-29,355.6,280.53,226.35,11198.8,1306.17,2029.14
1993-04-30,354.3,281.13,225.81,11114.5,1305.42,2024.25
1993-05-03,354.3,281.13,225.81,11114.5,1305.42,2024.25
1993-05-04,356.15,279.22,226.78,11178.88,1309.29,2032.88
1993-05-05,354.25,278.6,225.85,11088.24,1297.34,2024.61
1993-05-06,355.5,279.44,226.43,11151.83,1304.98,2029.81
1993-05-07,357.5,281.38,226.98,11220.96,1318.78,2034.75
1993-05-10,356.8,284.91,232.44,11259.07,1322.95,2083.66
1993-05-11,355.35,284.79,230.45,11154.81,1302.26,2065.78
1993-05-12,356.2,285.73,232.28,11210.95,1314.12,2082.2
1993-05-13,367,296.3,240.58,11501.99,1347.23,2156.58
1993-05-14,368.2,294.72,239.32,11528.24,1348.11,2145.35
1993-05-17,369.25,297.69,240.87,11580.67,1362.52,2110.96
1993-05-18,367.8,297.63,240.16,11533.52,1348.84,2104.73
1993-05-19,381.9,308.68,247.75,11957.46,1405.09,2171.25
1993-05-20,373.8,300.48,240.23,11688.45,1366.84,2105.39
1993-05-21,373.25,302.32,242.13,11707.2,1377.67,2122.07
1993-05-24,379.25,308.93,247.07,11814.56,1389.39,2203.23
1993-05-25,377.5,306.05,244.73,11846.28,1386.65,2182.4
1993-05-26,374.5,305.24,242.32,11743.87,1374.66,2160.86
1993-05-27,374.75,302.65,241,11767.88,1369.87,2149.09
1993-05-28,377.45,300.65,241.8,11780.25,1386.48,2163.6
1993-05-31,377.45,300.65,241.8,11780.25,1386.48,2163.6
1993-06-01,377.35,301.64,243.29,11935.24,1398.38,2182.17
1993-06-02,369,294.84,239.46,11619.56,1352.32,2142.62
1993-06-03,374.7,299.76,243.39,11791.07,1376.38,2177.84
1993-06-04,377.6,306.39,248.75,11918.77,1392.24,2225.77
1993-06-07,372.8,301.27,244.78,11616.52,1364.28,2109.12
1993-06-08,375.25,303.52,247.12,11804.88,1377,2129.28
1993-06-09,371.45,302.84,245.18,11636.32,1367.13,2112.58
1993-06-10,370.8,301.97,244.03,11647.43,1344.35,2102.64
1993-06-11,370.35,299.51,242.77,11623.97,1362.2,2091.83
1993-06-14,363,293.6,237.64,11361.92,1334.25,2074.77
1993-06-15,365.35,297.95,240.05,11479,1343.3,2095.75
1993-06-16,368,303.87,244.68,11562.39,1350.39,2136.21
1993-06-17,369.45,304.61,243.78,11611.3,1354.37,2128.36
1993-06-18,370.9,310.06,247.93,11676.17,1364.22,2164.56
1993-06-21,370.55,311.33,249.11,11675.43,1359.58,2149.9
1993-06-22,368.8,310.97,249.53,11600.47,1361.59,2153.79
1993-06-23,367.1,308.87,249.3,11532.79,1349.36,2151.87
1993-06-24,373.9,317.88,254.61,11726.23,1372.16,2197.7
1993-06-25,376.1,318.75,254.47,11814.83,1381.49,2196.42
1993-06-28,375.35,318.02,251.41,11728.7,1376.45,2140.02
1993-06-29,375.35,316.31,249.57,11814.54,1381.23,2124.37
1993-06-30,378.45,321.12,253.4,11869.92,1405.98,2156.97
1993-07-01,379,320.75,251.24,11886.32,1392.14,2138.63
1993-07-02,388.1,328.34,257.45,12170.76,1427.02,2191.43
1993-07-05,387.6,327.71,256.43,12145.24,1422.82,2238.93
1993-07-06,391.65,331.91,259.37,12286.41,1439.51,2264.57
1993-07-07,395.8,336.69,265.19,12456.1,1459.22,2315.4
1993-07-08,395.2,336.9,264.26,12367.34,1446.56,2307.25
1993-07-09,393.1,338.59,265.34,12319.69,1441.06,2316.68
1993-07-12,393.4,340.94,266.17,12333,1443.04,2290.24
1993-07-13,392.45,338.72,262.77,12305.61,1438.2,2261
1993-07-14,394.4,340.68,262.5,12371.43,1444.38,2258.62
1993-07-15,392.7,340.73,263.91,12343.13,1447.34,2270.8
1993-07-16,392,340.22,265.04,12296.73,1436.54,2280.55
1993-07-19,394.8,338.64,263.46,12316.69,1447.78,2273.37
1993-07-20,392.1,337.98,261.14,12312.7,1444.62,2253.32
1993-07-21,392.4,336.87,259.1,12334.24,1443.42,2235.68
1993-07-22,389.15,336.51,258.06,12246.67,1435.04,2227.3
1993-07-23,391.3,339.77,261.39,12287.91,1437.31,2255.48
1993-07-26,391.75,341.21,260.82,12283.84,1439.46,2277.31
1993-07-27,392.35,342.37,263.32,12315.57,1446.03,2299.17
1993-07-28,393.15,341.36,263.42,12341.09,1442.66,2300
1993-07-29,394,345.96,265.05,12375.28,1455.19,2314.28
1993-07-30,401.75,354.79,270.54,12585.46,1467.19,2362.18
1993-08-02,405.6,355.71,272.31,12691.38,1476.77,2335.95
1993-08-03,403.75,350.79,268.36,12697.54,1479.26,2302.12
1993-08-04,402.65,349.98,268.25,12660.27,1477.2,2301.2
1993-08-05,387.75,338.61,260.06,12212.44,1424.27,2230.9
1993-08-06,379.4,329.27,253.27,11865.75,1383.37,2172.66
1993-08-09,381.7,332.03,255.57,12046.23,1401.31,2192.42
1993-08-10,380.35,333.46,257.08,11979.92,1398.7,2205.34
1993-08-11,376,330.58,255.26,11836.47,1380.89,2189.73
1993-08-12,376.3,331.63,257.21,11808.57,1374.85,2206.46
1993-08-13,367.6,323.4,251.87,11568.26,1348.17,2160.62
1993-08-16,372.6,323.42,251.08,11515.7,1350.42,2129.27
1993-08-17,371.6,322.79,249.73,11747.35,1368.33,2117.84
1993-08-18,373.7,322.3,247.07,11744.68,1363.6,2095.31
1993-08-19,373.4,321.72,248.02,11751.37,1377.7,2103.37
1993-08-20,373.25,319.71,247.02,11758.24,1369.37,2094.87
1993-08-23,373.1,321.6,248.32,11744.27,1377.92,2178.75
1993-08-24,373.65,320.57,249.68,11771.29,1371.76,2190.72
1993-08-25,371.15,319.56,250.35,11671.52,1363.05,2196.61
1993-08-26,371.25,317.07,246.27,11599.25,1353.86,2160.76
1993-08-27,369.25,315.43,246.08,11630.43,1357.4,2132.45
1993-08-30,369.25,315.43,246.08,11630.43,1357.4,2132.45
1993-08-31,371.55,318.97,249.78,11702.27,1364.31,2164.48
1993-09-01,369.05,314.17,244.81,11613.75,1353.79,2121.39
1993-09-02,369.25,313.89,246,11606.41,1354.25,2131.74
1993-09-03,362.8,304.29,237.67,11417.55,1317.51,2059.51
1993-09-06,364.25,302.65,238.54,11450.98,1341.6,2111.98
1993-09-07,354.8,294.63,230.02,11162.68,1300.28,2036.52
1993-09-08,351.75,293.34,228.34,11069.68,1289.68,2021.63
1993-09-09,353.3,290.79,227.79,11133.16,1295.59,2016.79
1993-09-10,351.5,288.59,226.92,11051.03,1287.93,2009.11
1993-09-13,344.2,283.15,223.14,10853.74,1273.82,1978.51
1993-09-14,343.7,282.44,222.24,10823.28,1257.72,1970.53
1993-09-15,348,284.38,224.3,10983.93,1278.44,1988.75
1993-09-16,352.75,290.67,230.03,11086.26,1292.7,2039.56
1993-09-17,351.85,290.54,229.29,11055.37,1290.05,2033.03
1993-09-20,354,292.93,231.07,11091.39,1300.46,2048.9
1993-09-21,354.75,294.86,232.93,11212.01,1313.25,2065.38
1993-09-22,354.4,295.88,233.08,11143.62,1295.51,2066.73
1993-09-23,357,300.99,237.05,11210.18,1314.62,2101.94
1993-09-24,357.6,301.99,238.16,11250.77,1311.2,2111.78
1993-09-27,356.65,298.54,235.88,11202.05,1311.14,2066.9
1993-09-28,355.75,296.02,234.59,11102.97,1295.74,2055.56
1993-09-29,353.2,293.24,233.52,11101.57,1295.46,2046.22
1993-09-30,355.5,298.71,237.71,11158.97,1314.32,2082.96
1993-10-01,354,297,235.14,11119.66,1292.36,2060.4
1993-10-04,351.75,294.06,232.18,11058.66,1294.05,2034.51
1993-10-05,353.8,296.01,233.22,11101.44,1299.29,2043.67
1993-10-06,356.25,297.88,233.45,11180.1,1304.82,2045.68
1993-10-07,357.3,299.5,234.68,11222.39,1313.9,2056.43
1993-10-08,358.5,297.47,233.4,11264.99,1314.55,2045.2
1993-10-11,361.4,299.96,236.06,11388.5,1327.36,2068.48
1993-10-12,360.6,297.55,235.38,11360.55,1324.48,2062.55
1993-10-13,366.4,304.21,240.66,11519.04,1346.19,2108.81
1993-10-14,367.25,306.66,242.73,11576.99,1351.93,2126.97
1993-10-15,364.6,304.52,241.06,11455.06,1338.23,2112.32
1993-10-18,365.2,306.6,243.79,11464.93,1339.59,2136.96
1993-10-19,366.4,309.28,245.58,11488.06,1340.85,2152.6
1993-10-20,372.5,315.85,250,11670,1367.2,2191.37
1993-10-21,374.5,319.7,251.85,11766.4,1375.53,2207.59
1993-10-22,367.9,315.72,249.76,11590.22,1355.88,2189.29
1993-10-25,371.5,318.52,250,11666.26,1367.68,2150.75
1993-10-26,368.25,316.92,248.9,11544.06,1354.77,2141.3
1993-10-27,371.5,320.52,251.18,11651.14,1363.93,2160.93
1993-10-28,368.55,316.91,247.02,11460.37,1339.57,2125.09
1993-10-29,369.6,318.85,248.64,11602.67,1358.18,2139.03
1993-11-01,363.25,316.12,245.27,11403.25,1333.75,2110.09
1993-11-02,363,315.38,244.86,11395.64,1331.53,2106.5
1993-11-03,363.55,315.33,245.56,11416.04,1337,2112.54
1993-11-04,372,323.37,251.44,11674.18,1369.12,2163.11
1993-11-05,377.75,327.4,254.12,11798.81,1379.54,2186.2
1993-11-08,375.65,324.7,253.73,11805.01,1382.03,2182.86
1993-11-09,376,327.19,256.04,11772.9,1385.84,2202.75
1993-11-10,374.9,325.62,254,11737.21,1371.46,2185.14
1993-11-11,376.75,327.46,254.82,11823.61,1384.23,2192.21
1993-11-12,376.75,327.49,254.05,11795.34,1381.88,2185.56
1993-11-15,374.7,325.96,251.56,11795.7,1377.67,2172.36
1993-11-16,375,327.33,252.44,11801.59,1379.64,2179.95
1993-11-17,371.8,325.14,251.73,11687.66,1367.38,2173.79
1993-11-18,376.75,330.37,255.08,11845.83,1383.29,2202.73
1993-11-19,377.5,332.08,256.45,11869.39,1386.95,2214.58
1993-11-22,378.4,331.58,256.63,11892.2,1388.88,2216.1
1993-11-23,377.6,330.89,254.19,11769.03,1379.87,2195.04
1993-11-24,376.35,329.55,252.92,11805.19,1383.87,2184.09
1993-11-25,377.6,331.88,253.68,11834.08,1385.72,2190.61
1993-11-26,376.85,331.75,254.63,11789.29,1384.67,2198.82
1993-11-29,371.15,326.52,249.43,11598.44,1357.27,2153.92
1993-11-30,370.9,327.89,249.85,11630.44,1366.42,2157.54
1993-12-01,373.1,330.28,252.01,11718.45,1370.05,2176.2
1993-12-02,374.65,332.54,252.72,11738.62,1375.15,2182.3
1993-12-03,376.75,333.55,252.77,11829.53,1383.78,2182.75
1993-12-06,377,330.44,251.5,11858.23,1389.59,2176.42
1993-12-07,376.9,329.73,252.61,11860.22,1384.83,2181.42
1993-12-08,382.3,333.67,255.72,12006,1405.18,2208.24
1993-12-09,382.5,334.18,255.77,11982.69,1404.42,2208.65
1993-12-10,382.3,332.91,255.72,11980.43,1405.05,2218.49
1993-12-13,386.25,338.08,259.14,12127.82,1421.52,2248.18
1993-12-14,387,339.88,259.99,12141.69,1422.29,2255.57
1993-12-15,385.6,339.05,259.93,12099.54,1417.25,2254.99
1993-12-16,386.1,338.45,259.3,12083.45,1414.62,2249.57
1993-12-17,386.5,338.08,259.22,12105.68,1418.08,2248.91
1993-12-20,389.75,341.58,262.37,12239.55,1430.97,2276.22
1993-12-21,387.5,337.99,260.24,12146.79,1422.61,2257.76
1993-12-22,385.65,335.33,257.96,12085.41,1417.88,2237.96
1993-12-23,384.95,333.38,255.95,12029.69,1412.46,2220.53
1993-12-24,384.95,334.03,256.29,12111.77,1418.27,2233.28
1993-12-27,384.95,334.03,256.29,12111.77,1418.27,2233.28
1993-12-28,384.95,334.03,256.29,12111.77,1418.27,2233.28
1993-12-29,386.1,339.71,258.87,12111.47,1418.59,2245.8
1993-12-30,391.75,347.46,265.29,12290.9,1438.49,2301.5
1993-12-31,391.75,348.19,264.79,12252.64,1432.03,2265.51
1994-01-03,391.75,348.19,264.61,12263.85,1432.03,2267.01
1994-01-04,394.1,350.13,265.95,12366.79,1449.96,2285.88
1994-01-05,395.25,351.08,265.92,12398.57,1452.62,3438.57
1994-01-06,385.65,342.51,259.17,12097.85,1414.39,3355.18
1994-01-07,390.5,346.33,261.99,12248.53,1429.77,3393.46
1994-01-10,383.7,340.37,256.58,12019.02,1398.45,3333.95
1994-01-11,385.45,342.88,258.47,12092.96,1415.38,3353.54
1994-01-12,386.1,342.44,257.18,12111,1418.61,3359.07
1994-01-13,388.75,347.15,259.87,12195.02,1433.51,3382.25
1994-01-14,390.1,348.5,261.45,12237.37,1442.25,3394
1994-01-17,392.3,350.74,262.98,12307.37,1441.02,3413.12
1994-01-18,392.55,349.5,262.2,12315.2,1441.06,3415.32
1994-01-19,391.7,348.27,262.58,12287.58,1443.15,3407.93
1994-01-20,391.8,347.22,261.28,12291.18,1436.01,3408.78
1994-01-21,386,343.84,258.2,12108.76,1419.1,3358.32
1994-01-24,378.8,337.75,253.21,11883.44,1389.74,3295.59
1994-01-25,382,340.39,255.69,11982.89,1403.35,3327.24
1994-01-26,383,340.61,256.61,12014.64,1407.04,3332.22
1994-01-27,383.6,340.49,257.02,12032.09,1409.25,3337.34
1994-01-28,378.25,333.12,251.56,11866.19,1384.23,3290.77
1994-01-31,377.9,335.18,252.13,11853.7,1390.06,3287.84
1994-02-01,381.65,335.45,253.23,11970.46,1396.11,3320.14
1994-02-02,384.7,339.63,257.32,12068.05,1413.28,3347.28
1994-02-03,385.65,339.75,257.44,12096.88,1413.93,3356.47
1994-02-04,388.5,342.75,260.42,12186.77,1418.35,3384.57
1994-02-07,383.5,343.06,258.94,12029.36,1410.3,3336.76
1994-02-08,380.55,341.06,258.89,11938.28,1399.56,3313.73
1994-02-09,380.75,340.09,260.71,11944.53,1398.87,3315.45
1994-02-10,382.5,340.96,261.72,11998.58,1404.25,3330.59
1994-02-11,381.85,340.15,260.42,11977.7,1397.27,3324.93
1994-02-14,383.25,339.82,260.84,12021.61,1409.12,3337.12
1994-02-15,385,338.49,260.9,12075.96,1413.34,3352.47
1994-02-16,383.5,336.87,259.25,12030.32,1404.41,3337.51
1994-02-17,384.5,339.06,260.85,12060.8,1414.95,3347.65
1994-02-18,379.95,332.56,256.93,11917.6,1395.37,3306.32
1994-02-21,380,334.24,257.55,11919.59,1394.7,3305.67
1994-02-22,379.4,333.67,256.62,11902.2,1393.44,3300.71
1994-02-23,375.75,330.61,254.48,11786.74,1381.33,3267.87
1994-02-24,376.7,332.14,254.6,11817.54,1388.49,3278.12
1994-02-25,378.95,330.31,254.27,11888.07,1386.76,3294.98
1994-02-28,381.55,332.98,256.75,11967.32,1403.22,3317.47
1994-03-01,381.3,333.44,256.59,11961.38,1399.39,3318.08
1994-03-02,376.95,328.98,252.1,11835.72,1382.78,3281.47
1994-03-03,377.7,329.89,252.65,11871.51,1388.59,3288.38
1994-03-04,375.95,330.24,252.27,11804.31,1380.03,3274.64
1994-03-07,377.5,331.28,253.25,11842.65,1386.18,3286.75
1994-03-08,376.1,329.88,252.85,11797.72,1381.03,3274.08
1994-03-09,375.3,328.06,251.5,11773.1,1378.29,3266.66
1994-03-10,380.5,329.22,253.41,11936.31,1396.46,3310.47
1994-03-11,386.65,332.33,257.34,12129.23,1419.99,3365.33
1994-03-14,386.5,334.05,258.62,12124.52,1418.94,3362.75
1994-03-15,387.1,335.78,259.54,12142.34,1422.39,3367.78
1994-03-16,385.5,333.5,258.4,12087.36,1415.4,3352.39
1994-03-17,383.4,329.82,256.03,12027.27,1405.2,3335.67
1994-03-18,386.55,335.81,259.65,12126.48,1421.8,3363.12
1994-03-21,386.45,335.94,260.32,12123.43,1419.23,3361.82
1994-03-22,389.15,336.87,261.84,12207.17,1429.16,3384.76
1994-03-23,388.25,335.29,259.97,12179.83,1425.95,3377.62
1994-03-24,390.4,335.3,261.49,12246.38,1433.73,3398.63
1994-03-25,391.3,334.95,261.31,12274.03,1437.15,3404.92
1994-03-28,389.25,333.25,260.09,12210.3,1428.75,3387.1
1994-03-29,386.8,330.06,259.14,12133.85,1420.61,3366.22
1994-03-30,387.15,332.01,261.76,12144.89,1425.18,3368.31
1994-03-31,389.2,331.04,262.17,12209.6,1429.43,3389.28
1994-04-01,389.2,335.52,263.95,12207.26,1439.13,3389.17
1994-04-04,389.2,336.23,265.57,12208.71,1447.97,3389.16
1994-04-05,384.75,333.97,262.85,12069.08,1413.09,3350.54
1994-04-06,383.9,335.12,261.56,12043.36,1409.97,3343.13
1994-04-07,384.3,335.26,261.96,12055.02,1414.5,3346.5
1994-04-08,385.45,335.28,261.41,12089.64,1415.54,3356.51
1994-04-11,381.75,330.86,259.04,11971.7,1400.35,3324.29
1994-04-12,378,329.74,256.23,11857.31,1388.01,3291.74
1994-04-13,378.5,329.17,256.6,11873.95,1391.65,3296.11
1994-04-14,377.65,327.89,255.68,11846.35,1387.39,3288.7
1994-04-15,377,328.22,255.85,11825.09,1384.55,3278.46
1994-04-18,378.1,330.59,257.2,11861.41,1390.93,3287.77
1994-04-19,373.1,323.03,252.41,11704.55,1370.3,3244.03
1994-04-20,371.35,320.54,249.93,11649.26,1363.51,3228.4
1994-04-21,373.3,320.71,249.39,11710.35,1371.04,3245.03
1994-04-22,369.65,318.66,248.88,11596.31,1357.64,3213.31
1994-04-25,373,319.05,250.08,11700.47,1369.83,3241.81
1994-04-26,374.3,320.3,249.28,11741.33,1374.63,3252.46
1994-04-27,374.25,319.09,248.42,11738.76,1373.06,3251.49
1994-04-28,373.35,317.31,247.69,11711.08,1371.14,3243.36
1994-04-29,376.45,317.52,248.27,11808.3,1379.95,3269.36
1994-05-02,376.45,316.4,247.91,11809.73,1375.67,3269.38
1994-05-03,375.1,314.77,248.67,11766.35,1380.36,3255.39
1994-05-04,375.15,318.05,250.3,11767.55,1379.76,3253.91
1994-05-05,374.5,318.69,250.21,11748,1376.72,3246.37
1994-05-06,373.4,317.25,250.27,11713.57,1372.7,3236.04
1994-05-09,381,321.84,254.69,11951.42,1400.24,3301.6
1994-05-10,380.15,323.18,254.96,11924.84,1395.16,3293.64
1994-05-11,380.5,324.6,255.62,11936.71,1401.14,3296.36
1994-05-12,379.25,322.8,252.93,11897.09,1393.82,3285.07
1994-05-13,381.65,324.27,254.37,11972.29,1401.7,3305.6
1994-05-16,379.3,323.94,252.22,11899.05,1393.08,3285.09
1994-05-17,382.55,325.17,254.31,12000.52,1405,3313.27
1994-05-18,379.6,320.94,251.97,11908.93,1394.18,3287.64
1994-05-19,383.3,323.19,254.22,12023.57,1409.62,3319.66
1994-05-20,383.15,321.45,253.78,12019.41,1407.11,3318.16
1994-05-23,386.45,324.45,256.55,12123.34,1419.32,3346.92
1994-05-24,388,326.19,257.23,12171.56,1424.93,3360.17
1994-05-25,387.3,325.26,256.35,12150.01,1422.46,3354.22
1994-05-26,384.9,323.16,254.91,12074.72,1413.9,3333.36
1994-05-27,385.4,323.51,255.48,12090.89,1415.47,3337.62
1994-05-30,385.4,323.76,255.38,12090.89,1415.75,3337.56
1994-05-31,387.6,325.31,256.39,12159.41,1423.25,3356.58
1994-06-01,386.3,324.17,254.63,12120.64,1419.52,3345.13
1994-06-02,383.25,323,253.41,12022.55,1407.49,3318.62
1994-06-03,382.95,325.78,254.52,12012.66,1406.09,3316.01
1994-06-06,378.4,322.28,250.99,11869.47,1390.96,3276.56
1994-06-07,380.5,323.98,252.49,11936.29,1397.83,3294.75
1994-06-08,381.45,324.83,253.12,11965.6,1400.4,3302.9
1994-06-09,382.55,326.02,253.77,12001.01,1405.19,3312.43
1994-06-10,383.05,325.27,254.01,12015.33,1407.2,3316.56
1994-06-13,382.6,321.92,251.89,12002.16,1406.57,3312.59
1994-06-14,383.8,322.35,252.92,12040.67,1409.59,3323
1994-06-15,384.1,320.91,252.66,12049.14,1410.42,3325.46
1994-06-16,386.85,323.26,254.5,12135.41,1420.71,3349.2
1994-06-17,387.85,323.92,255.26,12166.78,1429.61,3357.76
1994-06-20,389.3,319.65,252.92,12211.75,1428.38,3370.26
1994-06-21,390.3,320.67,253.87,12243.22,1427.87,3378.61
1994-06-22,392.45,322.14,255.57,12310.16,1436.47,3396.93
1994-06-23,389,319.74,252.84,12202.84,1429.35,3366.92
1994-06-24,389.9,319.45,252.83,12231.09,1440.17,3374.46
1994-06-27,389.25,314.68,250.37,12209.81,1425.46,3368.55
1994-06-28,386.55,314.22,249.94,12125.62,1422.71,3344.94
1994-06-29,385.5,313.1,249.19,12093.14,1414.81,3335.58
1994-06-30,388.25,317.59,251.55,12085.7,1419.96,3333.18
1994-07-01,384.6,315.08,250.07,12064.44,1413.34,3326.84
1994-07-04,386.6,316.73,251.31,12127.07,1419.48,3344.22
1994-07-05,387.3,314.89,251.41,12149.12,1421.43,3349.99
1994-07-06,385.5,311.07,248.79,12096.52,1416.19,3334.21
1994-07-07,383,310.48,248.71,12016.06,1406.2,3312.34
1994-07-08,383.15,310.03,248.81,12019.82,1413.59,3313.37
1994-07-11,385.75,305.42,246.68,12101.85,1417.85,3335.55
1994-07-12,386.3,302.23,245.66,12117.76,1419.13,3339.87
1994-07-13,384.65,303.77,245.63,12065.91,1413.17,3325.3
1994-07-14,384.2,304.81,245.66,12052.27,1408.81,3321.01
1994-07-15,384.9,307.77,246.95,12072.86,1414.62,3326.67
1994-07-18,386.5,307.09,247.07,12123.94,1418.24,3340.16
1994-07-19,384.65,308.13,246.6,12066.96,1405.56,3323.68
1994-07-20,387.45,311.81,250.14,12154.2,1422.08,3347.24
1994-07-21,385.9,312.67,250.99,12107.15,1419.06,3332.8
1994-07-22,384,314.5,251.32,12038.81,1413.55,3315.38
1994-07-25,385,313.19,250.95,12077.37,1411.98,3322.48
1994-07-26,386.2,314.5,253.1,12115.01,1418.98,3331.63
1994-07-27,388.55,315.04,253.81,12188.25,1425.74,3350.9
1994-07-28,387.1,314.38,252.7,12143.24,1421.34,3337.46
1994-07-29,384,313.37,249.91,12046.48,1417.34,3310.07
1994-08-01,383.85,310.64,249.49,12041.28,1408.31,3307.72
1994-08-02,380,308.92,246.83,11921,1393.72,3273.48
1994-08-03,378.45,307,245.76,11872.45,1389.49,3258.99
1994-08-04,377.5,306.53,245.28,11843.05,1386.64,3249.93
1994-08-05,378.3,307.38,245.42,11867.65,1389.85,3255.58
1994-08-08,377.6,306.67,244.88,11844.37,1387.18,3248.22
1994-08-09,378.65,307.96,246.01,11878.65,1390.31,3256.62
1994-08-10,378.3,306.74,245.59,11868.16,1389.02,3252.8
1994-08-11,377.6,308.5,246.35,11844.74,1391.06,3246.02
1994-08-12,378.2,304.7,244.53,11865.01,1387.94,3250.28
1994-08-15,376.6,302.92,244.18,11813.96,1383.52,3235.45
1994-08-16,376.3,302.91,244.33,11804.06,1381.87,3231.94
1994-08-17,377.2,304.19,245.13,11832.23,1385.08,3238.6
1994-08-18,380.65,304.87,246.27,11941.38,1396.92,3267.27
1994-08-19,381.8,304.1,246.6,11977.45,1402.41,3276
1994-08-22,382.6,302.92,246.83,11999.7,1406.91,3281.82
1994-08-23,381.35,302.9,245.42,11960.96,1399.79,3270.51
1994-08-24,383.9,305.52,246.75,12044.86,1409.58,3291.38
1994-08-25,383.3,305.98,246.88,12024.04,1407.22,3285.29
1994-08-26,383.3,308.89,248.58,12024.51,1406.39,3284.04
1994-08-29,383.3,312.61,250.36,12025.09,1411.8,3282.71
1994-08-30,386.6,314.47,252.14,12127.67,1419.05,3309.92
1994-08-31,385.75,313,251.06,12100.5,1416.19,3301.68
1994-09-01,386,313.06,250.6,12109.33,1419.15,3302.82
1994-09-02,386.7,311.04,250.33,12131.17,1420.88,3307.94
1994-09-05,386.9,309.93,249.93,12137.44,1420.41,3308.55
1994-09-06,387.6,308.76,250.13,12159.02,1424.28,3313.63
1994-09-07,389.7,311.79,251.95,12226.25,1430.98,3330.88
1994-09-08,391.5,314.47,253.32,12282.24,1436.02,3345.41
1994-09-09,390.75,311.19,251.95,12258.8,1436.06,3337.87
1994-09-12,391.1,311.48,250.3,12269.2,1442.29,3340.38
1994-09-13,389.6,311.04,249.54,12222.17,1431.08,3327.15
1994-09-14,390.3,309.66,248.81,12244.11,1433.74,3332.53
1994-09-15,388,309.25,248.16,12172.54,1424.47,3312.16
1994-09-16,390,308.86,246.21,12233.81,1433.41,3328.74
1994-09-19,389.9,311.6,248.66,12230.67,1429.9,3327.4
1994-09-20,393.9,314.13,249.88,12356.06,1444.68,3361.53
1994-09-21,394.9,313.75,250.24,12389,1450.18,3369.8
1994-09-22,393.7,313.93,249.79,12350.78,1446.23,3359.35
1994-09-23,395.7,314.55,250.64,12413.04,1455.32,3376.22
