Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
31-10-2009,1189.00,206.00,1066.00,520.00
01-11-2009,1175.00,208.00,1074.00,534.00
02-11-2009,1165.00,210.00,1082.00,548.00
03-11-2009,1153.00,214.00,1095.00,576.00
04-11-2009,1162.00,215.00,1103.00,584.00
05-11-2009,1170.00,232.00,1120.00,724.00
06-11-2009,1178.00,238.00,1133.00,843.00
07-11-2009,1229.00,257.00,1181.00,1029.00
08-11-2009,1286.00,303.00,1444.00,1210.00
09-11-2009,1392.00,360.00,1509.00,1344.00
10-11-2009,1473.00,406.00,1560.00,1441.00
11-11-2009,1525.00,438.00,1599.00,1477.00
12-11-2009,1554.00,456.00,1606.00,1486.00
13-11-2009,1563.00,460.00,1599.00,1486.00
14-11-2009,1565.00,479.47,1591.28,1476.93
15-11-2009,1606.00,507.59,1690.19,1513.09
16-11-2009,1651.00,534.10,1717.44,1568.33
17-11-2009,1696.00,552.43,1728.65,1586.91
18-11-2009,1721.00,559.84,1739.87,1596.20
19-11-2009,1763.00,568.00,1741.00,1605.00
20-11-2009,1802.00,572.00,1737.00,1605.00
21-11-2009,1845.00,575.21,1725.00,1605.00
22-11-2009,1882.00,583.00,1741.00,1605.00
23-11-2009,1921.00,592.00,1738.00,1605.00
24-11-2009,1960.00,599.00,1733.00,1605.00
25-11-2009,1998.00,602.00,1721.00,1605.00
26-11-2009,2033.00,605.00,1709.00,1596.00
27-11-2009,2069.00,606.00,1705.00,1589.00
28-11-2009,2111.00,607.00,1693.00,1579.00
29-11-2009,2158.00,607.00,1679.00,1570.00
30-11-2009,2206.00,607.00,1666.00,1561.00
01-12-2009,2255.00,607.00,1652.00,1552.00
02-12-2009,2301.00,609.00,1647.00,1559.00
03-12-2009,2348.00,616.00,1668.00,1559.00
04-12-2009,2401.00,618.00,1663.00,1563.00
05-12-2009,2444.00,618.00,1652.00,1563.00
06-12-2009,2484.00,618.00,1639.00,1559.00
07-12-2009,2524.00,618.00,1627.00,1553.00
08-12-2009,2565.00,618.00,1614.00,1548.00
09-12-2009,2606.00,618.00,1600.00,1540.00
10-12-2009,2645.00,618.00,1588.00,1533.00
11-12-2009,2684.00,618.00,1576.00,1526.00
12-12-2009,2721.00,618.00,1566.00,1519.00
13-12-2009,2761.00,619.00,1563.00,1578.00
14-12-2009,2801.00,619.00,1550.00,1634.00
15-12-2009,2826.00,619.33,1550.46,1652.69
16-12-2009,2940.00,644.00,1616.00,1779.00
17-12-2009,2931.00,665.00,1647.00,1849.00
18-12-2009,2877.00,686.00,1685.00,1900.00
19-12-2009,2823.00,696.00,1706.00,1941.00
20-12-2009,2761.00,701.00,1738.00,1994.00
21-12-2009,2721.00,706.00,1763.00,2047.00
22-12-2009,2666.00,709.00,1817.00,2157.00
23-12-2009,2603.00,710.00,1838.00,2305.00
24-12-2009,2565.00,712.00,1860.00,2410.00
25-12-2009,2536.00,714.00,1876.00,2470.00
26-12-2009,2498.00,716.00,1893.00,2494.00
27-12-2009,2464.00,717.00,1906.00,2506.00
28-12-2009,2432.00,717.00,1920.00,2506.00
29-12-2009,2396.00,717.00,1938.00,2506.00
30-12-2009,2359.00,717.00,1963.00,2506.00
31-12-2009,2320.00,716.00,1989.00,2506.00
01-01-2010,2293.00,715.00,2013.00,2496.00
02-01-2010,2252.00,713.00,2037.00,2486.00
03-01-2010,2214.00,711.00,2061.00,2486.00
04-01-2010,2182.00,709.00,2085.00,2479.00
05-01-2010,2150.00,707.00,2108.00,2472.00
06-01-2010,2116.00,705.00,2129.00,2465.00
07-01-2010,2082.00,703.00,2143.00,2458.00
08-01-2010,2056.00,701.00,2152.00,2451.00
09-01-2010,2031.00,699.00,2160.00,2443.00
10-01-2010,2006.00,698.00,2175.00,2436.00
11-01-2010,1980.00,697.00,2189.00,2429.00
12-01-2010,1955.00,695.00,2203.00,2422.00
13-01-2010,1931.00,695.00,2218.00,2415.00
14-01-2010,1908.00,695.00,2232.00,2408.00
15-01-2010,1884.00,695.00,2248.00,2401.00
16-01-2010,1865.00,695.00,2259.00,2394.00
17-01-2010,1860.00,695.00,2254.00,2387.00
18-01-2010,1855.00,695.00,2248.00,2379.00
19-01-2010,1848.00,695.00,2234.00,2372.00
20-01-2010,1821.00,695.00,2234.00,2365.00
21-01-2010,1788.00,695.00,2243.00,2358.00
22-01-2010,1763.00,695.00,2257.00,2351.00
23-01-2010,1737.00,694.00,2268.00,2344.00
24-01-2010,1709.00,693.00,2279.00,2337.00
25-01-2010,1682.00,692.00,2291.00,2328.00
26-01-2010,1655.00,690.00,2300.00,2319.00
27-01-2010,1626.00,689.00,2303.00,2310.00
28-01-2010,1598.00,688.00,2311.00,2300.00
29-01-2010,1572.00,687.00,2318.00,2289.00
30-01-2010,1546.00,687.00,2326.00,2277.00
31-01-2010,1520.00,686.00,2333.00,2266.00
01-02-2010,1493.00,686.00,2342.00,2254.00
02-02-2010,1467.00,686.00,2351.00,2243.00
03-02-2010,1446.00,686.00,2359.00,2232.00
04-02-2010,1430.00,685.00,2367.00,2220.00
05-02-2010,1422.00,685.00,2375.00,2209.00
06-02-2010,1414.00,684.00,2382.00,2198.00
07-02-2010,1406.00,684.00,2390.00,2187.00
08-02-2010,1410.00,684.00,2396.00,2175.00
09-02-2010,1416.00,682.00,2401.00,2164.00
10-02-2010,1422.00,682.00,2407.00,2153.00
11-02-2010,1430.00,681.00,2413.00,2141.00
12-02-2010,1436.00,680.00,2421.00,2130.00
13-02-2010,1446.00,679.00,2428.00,2124.00
14-02-2010,1460.00,678.00,2436.00,2113.00
15-02-2010,1475.00,676.00,2444.00,2102.00
16-02-2010,1487.00,674.00,2451.00,2091.00
17-02-2010,1502.00,672.00,2459.00,2080.00
18-02-2010,1518.00,669.00,2469.00,2069.00
19-02-2010,1535.00,668.00,2479.00,2058.00
20-02-2010,1559.00,666.00,2489.00,2047.00
21-02-2010,1587.00,664.00,2499.00,2036.00
22-02-2010,1613.00,661.00,2509.00,2025.00
23-02-2010,1635.00,660.00,2519.00,2015.00
24-02-2010,1660.00,658.00,2528.00,2004.00
25-02-2010,1682.00,656.00,2538.00,1994.00
26-02-2010,1700.00,655.00,2548.00,1983.00
27-02-2010,1719.00,653.00,2559.00,1973.00
28-02-2010,1739.00,652.00,2569.00,1964.00
01-03-2010,1758.00,651.00,2579.00,1956.00
02-03-2010,1772.00,650.00,2589.00,1947.00
03-03-2010,1781.00,648.00,2599.00,1937.00
04-03-2010,1788.00,647.00,2607.00,1926.00
05-03-2010,1802.00,645.00,2616.00,1916.00
06-03-2010,1817.00,644.00,2624.00,1906.00
07-03-2010,1833.00,641.00,2632.00,1895.00
08-03-2010,1853.00,640.00,2640.00,1885.00
09-03-2010,1872.00,625.00,2659.00,1875.00
10-03-2010,1889.00,608.00,2684.00,1869.00
11-03-2010,1899.00,590.00,2692.00,1873.00
12-03-2010,1913.00,573.00,2697.00,1883.00
13-03-2010,1926.00,555.00,2701.00,1893.00
14-03-2010,1936.00,534.00,2707.00,1906.00
15-03-2010,1945.00,511.00,2716.00,1920.00
16-03-2010,1953.00,488.00,2724.00,1935.00
17-03-2010,1963.00,466.00,2732.00,1949.00
18-03-2010,1968.00,443.00,2741.00,1954.00
19-03-2010,1975.00,420.00,2749.00,1964.00
20-03-2010,1980.00,398.00,2757.00,1975.00
21-03-2010,1983.00,377.00,2763.00,1975.00
22-03-2010,1988.00,358.00,2769.00,2000.00
23-03-2010,1990.00,341.00,2771.00,2015.00
24-03-2010,2000.00,324.00,2773.00,2030.00
25-03-2010,2011.00,305.00,2777.00,2047.00
26-03-2010,2026.00,289.00,2778.00,2065.00
27-03-2010,2041.00,276.00,2777.00,2082.00
28-03-2010,2054.00,263.00,2777.00,2100.00
29-03-2010,2059.00,250.00,2775.00,2117.00
30-03-2010,2059.00,238.00,2773.00,2135.00
31-03-2010,2059.00,226.00,2771.00,2150.00
01-04-2010,2054.00,214.00,2769.00,2166.00
02-04-2010,2046.00,202.00,2765.00,2182.00
03-04-2010,2028.00,191.00,2761.00,2198.00
04-04-2010,2000.00,179.00,2759.00,2211.00
05-04-2010,1968.00,169.00,2755.00,2225.00
06-04-2010,1938.00,161.00,2748.00,2238.00
07-04-2010,1908.00,153.00,2739.00,2252.00
08-04-2010,1874.00,146.00,2730.00,2268.00
09-04-2010,1843.00,141.00,2720.00,2282.00
10-04-2010,1812.00,136.00,2707.00,2296.00
11-04-2010,1795.00,131.00,2695.00,2310.00
12-04-2010,1763.00,126.00,2682.00,2310.00
13-04-2010,1730.00,122.00,2669.00,2324.00
14-04-2010,1698.00,117.00,2657.00,2337.00
15-04-2010,1666.00,112.00,2642.00,2351.00
16-04-2010,1635.00,109.00,2628.00,2363.00
17-04-2010,1606.00,105.00,2613.00,2375.00
18-04-2010,1578.00,103.00,2597.00,2387.00
19-04-2010,1548.00,100.00,2589.00,2398.00
20-04-2010,1518.00,98.00,2563.00,2410.00
21-04-2010,1491.00,95.00,2544.00,2422.00
22-04-2010,1462.00,93.00,2524.00,2434.00
23-04-2010,1432.00,92.00,2505.00,2446.00
24-04-2010,1404.00,90.00,2485.00,2458.00
25-04-2010,1394.00,89.00,2465.00,2463.00
26-04-2010,1389.00,87.00,2446.00,2453.00
27-04-2010,1383.00,87.00,2424.00,2441.00
28-04-2010,1375.00,86.00,2405.00,2429.00
29-04-2010,1369.00,85.00,2386.00,2417.00
30-04-2010,1363.00,84.00,2365.00,2391.00
01-05-2010,1356.00,84.00,2344.00,2379.00
02-05-2010,1350.00,83.00,2324.00,2368.00
03-05-2010,1342.00,82.00,2303.00,2355.00
04-05-2010,1336.00,81.00,2285.00,2344.00
05-05-2010,1331.00,80.00,2265.00,2333.00
06-05-2010,1323.00,80.00,2244.00,2319.00
07-05-2010,1318.00,78.00,2225.00,2305.00
08-05-2010,1310.00,78.00,2207.00,2294.00
09-05-2010,1305.00,77.00,2187.00,2280.00
10-05-2010,1297.00,76.00,2169.00,2268.00
11-05-2010,1292.00,75.00,2152.00,2257.00
12-05-2010,1284.00,75.00,2134.00,2245.00
13-05-2010,1279.00,74.00,2118.00,2233.00
14-05-2010,1273.00,73.00,2101.00,2222.00
15-05-2010,1266.00,72.00,2085.00,2211.00
16-05-2010,1261.00,72.00,2068.00,2200.00
17-05-2010,1253.00,72.00,2051.00,2189.00
18-05-2010,1246.00,72.00,2033.00,2178.00
19-05-2010,1241.00,73.00,2063.00,2200.00
20-05-2010,1262.00,96.00,2175.00,2241.00
21-05-2010,1257.00,98.00,2175.00,2229.00
22-05-2010,1252.00,98.00,2160.00,2218.00
23-05-2010,1246.00,98.00,2145.00,2207.00
24-05-2010,1241.00,98.00,2129.00,2196.00
25-05-2010,1236.00,98.00,2113.00,2184.00
26-05-2010,1229.00,98.00,2097.00,2173.00
27-05-2010,1223.00,98.00,2082.00,2162.00
28-05-2010,1218.00,98.00,2064.00,2150.00
29-05-2010,1213.00,98.00,2049.00,2139.00
30-05-2010,1206.00,98.00,2033.00,2128.00
31-05-2010,1201.00,98.00,2018.00,2117.00
01-06-2010,1195.00,98.00,2004.00,2106.00
02-06-2010,1190.00,98.00,1989.00,2095.00
03-06-2010,1183.00,98.00,1974.00,2084.00
04-06-2010,1177.00,98.00,1958.00,2074.00
05-06-2010,1170.00,97.00,1945.00,2063.00
06-06-2010,1163.00,97.00,1931.00,2052.00
07-06-2010,1157.00,97.00,1918.00,2041.00
08-06-2010,1150.00,97.00,1903.00,2030.00
09-06-2010,1143.00,97.00,1889.00,2019.00
10-06-2010,1147.00,97.00,1876.00,2009.00
11-06-2010,1142.00,97.00,1863.00,1998.00
12-06-2010,1137.00,97.00,1848.00,1987.00
13-06-2010,1132.00,97.00,1833.00,1977.00
14-06-2010,1127.00,97.00,1818.00,1966.00
15-06-2010,1122.00,97.00,1803.00,1956.00
16-06-2010,1117.00,97.00,1790.00,1945.00
17-06-2010,1112.00,97.00,1776.00,1935.00
18-06-2010,1107.00,97.00,1761.00,1924.00
19-06-2010,1101.00,97.00,1746.00,1914.00
20-06-2010,1096.00,97.00,1732.00,1904.00
21-06-2010,1092.00,97.00,1717.00,1893.00
22-06-2010,1087.00,97.00,1703.00,1883.00
23-06-2010,1082.00,97.00,1689.00,1873.00
24-06-2010,1077.00,97.00,1674.00,1863.00
25-06-2010,1073.00,97.00,1660.00,1853.00
26-06-2010,1068.00,97.00,1646.00,1842.00
27-06-2010,1064.00,97.00,1630.00,1842.00
28-06-2010,1064.00,100.00,1642.00,1899.00
29-06-2010,1059.00,100.00,1628.00,1900.00
30-06-2010,1054.00,100.00,1614.00,1893.00
01-07-2010,1050.00,100.00,1600.00,1881.00
02-07-2010,1045.00,100.00,1587.00,1871.00
03-07-2010,1041.00,100.00,1573.00,1861.00
04-07-2010,1036.00,100.00,1560.00,1851.00
05-07-2010,1032.00,100.00,1546.00,1840.00
06-07-2010,1032.00,100.00,1532.00,1840.00
07-07-2010,1036.00,100.00,1518.00,1840.00
08-07-2010,1032.00,99.00,1504.00,1830.00
09-07-2010,1027.00,99.00,1489.00,1820.00
10-07-2010,1029.00,99.00,1476.00,1810.00
11-07-2010,1024.00,99.00,1462.00,1800.00
12-07-2010,1020.00,99.00,1449.00,1790.00
13-07-2010,1026.00,99.00,1440.00,1790.00
14-07-2010,1021.00,99.00,1431.00,1780.00
15-07-2010,1017.00,99.00,1418.00,1770.00
16-07-2010,1013.00,99.00,1406.00,1760.00
17-07-2010,1036.00,101.00,1397.00,1750.00
18-07-2010,1064.00,110.00,1461.00,1750.00
19-07-2010,1071.00,115.00,1468.00,1750.00
20-07-2010,1076.00,120.00,1461.00,1740.00
21-07-2010,1093.00,130.00,1457.00,1740.00
22-07-2010,1095.00,138.00,1451.00,1730.00
23-07-2010,1090.00,140.00,1442.00,1719.00
24-07-2010,1085.00,140.00,1428.00,1708.00
25-07-2010,1082.00,140.00,1415.00,1697.00
26-07-2010,1077.00,140.00,1402.00,1686.00
27-07-2010,1073.00,140.00,1387.00,1675.00
28-07-2010,1079.00,140.00,1381.00,1675.00
29-07-2010,1077.00,140.00,1367.00,1666.00
30-07-2010,1095.00,145.00,1374.00,1666.00
31-07-2010,1103.00,150.00,1381.00,1656.00
01-08-2010,1098.00,155.00,1381.00,1646.00
02-08-2010,1093.00,159.00,1368.00,1637.00
03-08-2010,1088.00,163.00,1355.00,1628.00
04-08-2010,1082.00,167.00,1342.00,1619.00
05-08-2010,1077.00,171.00,1329.00,1610.00
06-08-2010,1073.00,171.00,1315.00,1601.00
07-08-2010,1068.00,171.00,1301.00,1592.00
08-08-2010,1064.00,171.00,1288.00,1583.00
09-08-2010,1059.00,171.00,1274.00,1583.00
10-08-2010,1056.00,171.00,1260.00,1574.00
11-08-2010,1051.00,171.00,1246.00,1565.00
12-08-2010,1047.00,171.00,1232.00,1556.00
13-08-2010,1064.00,171.00,1223.00,1546.00
14-08-2010,1074.00,171.00,1214.00,1546.00
15-08-2010,1071.00,171.00,1201.00,1537.00
16-08-2010,1067.00,171.00,1201.00,1528.00
17-08-2010,1062.00,171.00,1192.00,1519.00
18-08-2010,1085.00,174.00,1198.00,1546.00
19-08-2010,1109.00,180.00,1210.00,1587.00
20-08-2010,1109.00,186.00,1210.00,1604.00
21-08-2010,1112.00,192.00,1216.00,1626.00
22-08-2010,1130.00,196.00,1226.00,1668.00
23-08-2010,1153.00,230.00,1282.00,1702.00
24-08-2010,1180.00,247.00,1339.00,1749.00
25-08-2010,1202.00,257.00,1419.00,1759.00
26-08-2010,1225.00,267.00,1452.00,1759.00
27-08-2010,1225.00,270.00,1463.00,1759.00
28-08-2010,1222.00,270.00,1463.00,1751.00
29-08-2010,1218.00,270.00,1455.00,1743.00
30-08-2010,1255.00,270.00,1446.00,1735.00
31-08-2010,1264.00,270.00,1437.00,1735.00
01-09-2010,1264.00,270.00,1428.00,1727.00
02-09-2010,1261.00,270.00,1416.00,1719.00
03-09-2010,1266.00,273.00,1421.00,1711.00
04-09-2010,1262.00,273.00,1421.00,1703.00
05-09-2010,1259.00,273.00,1421.00,1703.00
06-09-2010,1255.00,273.00,1421.00,1703.00
07-09-2010,1252.00,273.00,1421.00,1695.00
08-09-2010,1248.00,273.00,1416.00,1687.00
09-09-2010,1243.00,273.00,1408.00,1679.00
10-09-2010,1286.00,286.00,1416.00,1687.00
11-09-2010,1299.00,316.00,1421.00,1687.00
12-09-2010,1301.00,329.00,1421.00,1679.00
13-09-2010,1301.00,345.00,1421.00,1679.00
14-09-2010,1306.00,361.00,1421.00,1679.00
15-09-2010,1314.00,367.00,1421.00,1671.00
16-09-2010,1316.00,370.00,1421.00,1663.00
17-09-2010,1318.00,371.00,1409.00,1655.00
18-09-2010,1318.00,373.00,1409.00,1647.00
19-09-2010,1316.00,373.00,1402.00,1639.00
20-09-2010,1314.00,373.00,1392.00,1631.00
21-09-2010,1312.00,373.00,1381.00,1623.00
22-09-2010,1310.00,373.00,1370.00,1615.00
23-09-2010,1308.00,373.00,1358.00,1607.00
24-09-2010,1306.00,373.00,1347.00,1599.00
25-09-2010,1305.00,373.00,1335.00,1591.00
26-09-2010,1303.00,376.00,1322.00,1591.00
27-09-2010,1306.00,396.00,1332.00,1583.00
28-09-2010,1310.00,405.00,1332.00,1583.00
29-09-2010,1310.00,405.00,1321.00,1575.00
30-09-2010,1308.00,405.00,1309.00,1568.00
01-10-2010,1306.00,405.00,1297.00,1572.00
02-10-2010,1305.00,405.00,1285.00,1564.00
03-10-2010,1308.00,405.00,1291.00,1591.00
04-10-2010,1308.00,405.00,1285.00,1598.00
05-10-2010,1306.00,405.00,1273.00,1598.00
06-10-2010,1305.00,408.00,1273.00,1590.00
07-10-2010,1306.00,411.00,1273.00,1609.00
08-10-2010,1305.00,411.00,1264.00,1618.00
09-10-2010,1299.00,411.00,1252.00,1618.00
10-10-2010,1288.00,411.00,1246.00,1610.00
11-10-2010,1281.00,411.00,1241.00,1602.00
12-10-2010,1303.00,411.00,1235.00,1594.00
13-10-2010,1327.00,411.00,1228.00,1586.00
14-10-2010,1340.00,410.00,1228.00,1578.00
15-10-2010,1361.00,410.00,1237.00,1570.00
16-10-2010,1379.00,409.00,1245.00,1562.00
17-10-2010,1398.00,409.00,1252.00,1554.00
18-10-2010,1418.00,408.00,1260.00,1546.00
19-10-2010,1438.00,408.00,1269.00,1538.00
20-10-2010,1460.00,408.00,1278.00,1530.00
21-10-2010,1481.00,408.00,1288.00,1522.00
22-10-2010,1502.00,408.00,1298.00,1515.00
23-10-2010,1525.00,407.00,1308.00,1507.00
24-10-2010,1548.00,407.00,1318.00,1499.00
25-10-2010,1569.00,408.00,1328.00,1491.00
26-10-2010,1591.00,408.00,1338.00,1482.00
27-10-2010,1615.00,408.00,1348.00,1474.00
28-10-2010,1639.00,408.00,1358.00,1466.00
29-10-2010,1682.00,409.00,1408.00,1506.00
30-10-2010,1728.00,414.00,1532.00,1523.00
31-10-2010,1765.00,421.00,1552.00,1527.00
01-11-2010,1795.00,431.00,1581.00,1527.00
02-11-2010,1829.00,440.00,1619.00,1519.00
03-11-2010,1850.00,451.00,1646.00,1511.00
04-11-2010,1889.00,451.00,1666.00,1503.00
05-11-2010,1963.00,451.00,1700.00,1495.00
06-11-2010,2018.00,451.00,1729.00,1495.00
07-11-2010,2064.00,453.00,1764.00,1504.00
08-11-2010,2111.00,460.00,1848.00,1539.00
09-11-2010,2155.00,460.00,1870.00,1544.00
10-11-2010,2169.00,460.00,1886.00,1572.00
11-11-2010,2179.00,463.00,1908.00,1615.00
12-11-2010,2203.00,465.00,1925.00,1634.00
13-11-2010,2190.00,480.00,1940.00,1651.00
14-11-2010,2169.00,485.00,1955.00,1670.00
15-11-2010,2148.00,487.00,1969.00,1681.00
16-11-2010,2190.00,499.00,2013.00,1698.00
17-11-2010,2246.00,524.00,2103.00,1767.00
18-11-2010,2393.00,558.00,2150.00,1818.00
19-11-2010,2633.00,584.00,2185.00,1854.00
20-11-2010,2755.00,606.00,2214.00,1877.00
21-11-2010,2820.00,630.00,2250.00,1924.00
22-11-2010,2842.00,645.00,2292.00,1951.00
23-11-2010,2854.00,660.00,2328.00,1973.00
24-11-2010,2851.00,675.00,2365.00,2000.00
25-11-2010,2854.00,683.00,2415.00,2030.00
26-11-2010,2854.00,685.00,2465.00,2049.00
27-11-2010,2851.00,685.00,2513.00,2069.00
28-11-2010,2848.00,685.00,2552.00,2109.00
29-11-2010,2829.00,685.00,2591.00,2128.00
30-11-2010,2817.00,685.00,2630.00,2150.00
01-12-2010,2823.00,698.00,2695.00,2202.00
02-12-2010,2861.00,728.00,2777.00,2326.00
03-12-2010,2982.00,763.00,2837.00,2432.00
04-12-2010,3064.00,776.00,2896.00,2481.00
05-12-2010,3051.00,776.00,2956.00,2525.00
06-12-2010,3022.00,802.00,3050.00,2616.00
07-12-2010,3002.00,881.00,3158.00,2838.00
08-12-2010,3018.00,881.00,3131.00,2892.00
09-12-2010,3018.00,881.00,3131.00,2855.00
10-12-2010,3025.00,881.00,3150.00,2855.00
11-12-2010,3038.00,881.00,3150.00,2862.00
12-12-2010,3035.00,881.00,3150.00,2857.00
13-12-2010,3054.00,881.00,3158.00,2889.00
14-12-2010,3098.00,881.00,3160.00,2895.00
15-12-2010,3135.00,881.00,3163.00,2908.00
16-12-2010,3231.00,881.00,3163.00,2921.00
17-12-2010,3231.00,881.00,3182.00,2960.00
18-12-2010,3231.00,881.00,3184.00,2986.00
19-12-2010,3231.00,881.00,3187.00,2986.00
20-12-2010,3231.00,881.00,3192.00,2991.00
21-12-2010,3231.00,881.00,3195.00,2999.00
22-12-2010,3231.00,881.00,3195.00,2999.00
23-12-2010,3231.00,878.00,3192.00,2999.00
24-12-2010,3231.00,872.00,3190.00,2999.00
25-12-2010,3231.00,861,3190.00,3043
26-12-2010,3231.00,846,3190.00,3070
27-12-2010,3231.00,828,3190.00,3115
28-12-2010,3231.00,825.00,3192.00,3120.00
29-12-2010,3231.00,823.00,3203.00,3123.00
30-12-2010,3231.00,820.00,3214.00,3130.00
31-12-2010,3231.00,818.00,3225.00,3130.00
01-01-2011,3231.00,816.00,3235.00,3130.00
02-01-2011,3231.00,814.00,3243.00,3130.00
03-01-2011,3231.00,814.00,3254.00,3149.00
04-01-2011,3231.00,819.00,3284.00,3149.00
05-01-2011,3231.00,822.00,3300.00,3149.00
06-01-2011,3231.00,825.00,3286.00,3156.00
07-01-2011,3231.00,828.00,3273.00,3161.00
08-01-2011,3231.00,832.00,3259.00,3164.00
09-01-2011,3231.00,837,3254,3164.00
10-01-2011,3231.00,847,3251,3172
11-01-2011,3231.00,865.00,3246.00,3177.00
12-01-2011,3231.00,881.00,3241.00,3184.00
13-01-2011,3231.00,881.00,3241.00,3189.00
14-01-2011,3231.00,881.00,3259.00,3197.00
15-01-2011,3231.00,881.00,3259.00,3197.00
16-01-2011,3231.00,881.00,3259.00,3197.00
17-01-2011,3231.00,881.00,3259.00,3197.00
18-01-2011,3231.00,881.00,3259.00,3192.00
19-01-2011,3231.00,881.00,3259.00,3189.00
20-01-2011,3231.00,881.00,3259.00,3184.00
21-01-2011,3231.00,881.00,3259.00,3179.00
22-01-2011,3231.00,881.00,3259.00,3168.00
23-01-2011,3231.00,881.00,3259.00,3166.00
24-01-2011,3231.00,881.00,3259.00,3161.00
25-01-2011,3231.00,881.00,3259.00,3156.00
26-01-2011,3231.00,879.00,3259.00,3151.00
27-01-2011,3231.00,877.00,3259.00,3146.00
28-01-2011,3231.00,866.00,3259.00,3136.00
29-01-2011,3213.00,855.00,3259.00,3125.00
30-01-2011,3186.00,843.00,3259.00,3110.00
31-01-2011,3135.00,843.00,3259.00,3094.00
01-02-2011,3108.00,840.00,3254.00,3080.00
02-02-2011,3081.00,837.00,3249.00,3066.00
03-02-2011,3054.00,834.00,3243.00,3053.00
04-02-2011,3028.00,831.00,3238.00,3040.00
05-02-2011,3009.00,828.00,3230.00,3028.00
06-02-2011,2986.00,825.00,3222.00,3007.00
07-02-2011,2966.00,822.00,3214.00,2994.00
08-02-2011,2950.00,819.00,3206.00,2981.00
09-02-2011,2934.00,816.00,3198.00,2968.00
10-02-2011,2921.00,813.00,3187.00,2955.00
11-02-2011,2902.00,810.00,3176.00,2942.00
12-02-2011,2889.00,807.00,3166.00,2929.00
13-02-2011,2873.00,804.00,3155.00,2916.00
14-02-2011,2858.00,801.00,3144.00,2903.00
15-02-2011,2845.00,798.00,3133.00,2889.00
16-02-2011,2829.00,795.00,3123.00,2875.00
17-02-2011,2814.00,792.00,3112.00,2861.00
18-02-2011,2801.00,789.00,3100.00,2847.00
19-02-2011,2786.00,786.00,3088.00,2833.00
20-02-2011,2773.00,782.00,3076.00,2819.00
21-02-2011,2758.00,779.00,3066.00,2805.00
22-02-2011,2770.00,776.00,3066.00,2805.00
23-02-2011,2779.00,778.00,3100.00,2805.00
24-02-2011,2786.00,782.00,3128.00,2797.00
25-02-2011,2776.00,782.00,3136.00,2784.00
26-02-2011,2764.00,779.00,3128.00,2770.00
27-02-2011,2752.00,776.00,3120.00,2755.00
28-02-2011,2739.00,773.00,3112.00,2740.00
01-03-2011,2733.00,770.00,3106.00,2725.00
02-03-2011,2724.00,767.00,3100.00,2709.00
03-03-2011,2718.00,764.00,3092.00,2693.00
04-03-2011,2712.00,761.00,3086.00,2677.00
05-03-2011,2706.00,758.00,3080.00,2661.00
06-03-2011,2700.00,755.00,3074.00,2645.00
07-03-2011,2693.00,752.00,3068.00,2628.00
08-03-2011,2687.00,749.00,3062.00,2612.00
09-03-2011,2681.00,746.00,3052.00,2596.00
10-03-2011,2675.00,743.00,3042.00,2579.00
11-03-2011,2669.00,740.00,3030.00,2564.00
12-03-2011,2660.00,737.00,3018.00,2547.00
13-03-2011,2651.00,734.00,3006.00,2530.00
14-03-2011,2642.00,731.00,2994.00,2513.00
15-03-2011,2633.00,728.00,2982.00,2496.00
16-03-2011,2624.00,725.00,2970.00,2479.00
17-03-2011,2618.00,722.00,2958.00,2462.00
18-03-2011,2612.00,719.00,2946.00,2445.00
19-03-2011,2606.00,716.00,2932.00,2429.00
20-03-2011,2600.00,713.00,2916.00,2412.00
21-03-2011,2595.00,710.00,2896.00,2396.00
22-03-2011,2589.00,707.00,2876.00,2379.00
23-03-2011,2583.00,704.00,2858.00,2362.00
24-03-2011,2577.00,701.00,2840.00,2346.00
25-03-2011,2571.00,698.00,2823.00,2329.00
26-03-2011,2565.00,695.00,2805.00,2312.00
27-03-2011,2559.00,692.00,2788.00,2295.00
28-03-2011,2553.00,689.00,2770.00,2278.00
29-03-2011,2547.00,686.00,2753.00,2261.00
30-03-2011,2542.00,683.00,2736.00,2244.00
31-03-2011,2536.00,680.00,2720.00,2227.00
01-04-2011,2530.00,678.00,2705.00,2210.00
02-04-2011,2524.00,676.00,2688.00,2193.00
03-04-2011,2518.00,674.00,2669.00,2176.00
04-04-2011,2513.00,672.00,2653.00,2159.00
05-04-2011,2507.00,670.00,2636.00,2143.00
06-04-2011,2501.00,668.00,2620.00,2126.00
07-04-2011,2495.00,666.00,2605.00,2109.00
08-04-2011,2489.00,664.00,2589.00,2092.00
09-04-2011,2484.00,662.00,2575.00,2075.00
10-04-2011,2478.00,660.00,2559.00,2058.00
11-04-2011,2472.00,658.00,2544.00,2041.00
12-04-2011,2467.00,656.00,2528.00,2024.00
13-04-2011,2461.00,654.00,2511.00,2007.00
14-04-2011,2455.00,651.00,2493.00,1990.00
15-04-2011,2449.00,648.00,2475.00,1973.00
16-04-2011,2444.00,645.00,2459.00,1956.00
17-04-2011,2438.00,642.00,2442.00,1939.00
18-04-2011,2432.00,639.00,2424.00,1922.00
19-04-2011,2424.00,636.00,2407.00,1905.00
