deal,description,episode,category,entrepreneurs,location,website,askedFor,exchangeForStake,valuation,season,shark1,shark2,shark3,shark4,shark5,title,episode-season,Multiple Entreprenuers
False,"Taaluma Totes are travel backpacks paired with countries.  Each backpack is made of fabric from that country, and funds a microloan for a person in that country.",20,Men and Women's Accessories,Jack DuFour and Ashley Heffern,"Blacksburg, VA",http://www.carryacountry.com,110000,15,733333,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Taaluma Totes,6-20,True
False,"Necessity is the mother of invention, and so it was for Michelle and Jason Barsosky. These parents of twins developed the Twin Z Pillow to help them feed their babies in tandem. Finding that mothers and fathers of singles need all the help and support they can get too, they've also recently launched the One Z Pillow, which is another well-designed nursing pillow made specifically to accommodate one rather than two infants. The Twin Z Pillow and the One Z Pillow are the most comfortable and plush nursing pillows on the market. Both are versatile and can be used in multiple ways to maximize comfort for moms, dads and babies.",21,Baby and Child Care,Michelle and Jason Barsosky,"Atlanta, GA",http://www.twinznursingpillow.com,75000,10,750000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,The Twin Z Pillow,6-21,True
True,Frill Clothing designs sorority recruitment clothing and donates a portion of each sorority's proceeds to the charity of their choice.,21,Women's Apparel,Kate Steadman and Sharon Bui,"Raleigh, NC",http://frillclothing.com,100000,20,500000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Frill Clothing,6-21,True
True,"Coco Jack is a tool to safely and easily open young Thai coconuts, no matter what your size or strength. The company offers a whole suite of tools to make young Thai coconuts more accessible to consumers.",21,Kitchen Tools,Dave Goodman,"Austin, TX",http://www.coco-jack.com,125000,10,1250000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Coco Jack,6-21,False
False,The BedRyder product is a removable seating system that allows you to quickly and safely add passenger seating to your pick-up truck.,21,Automotive,George Conway,"Austell, GA",http://www.bedryder.com,200000,15,1333333,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,BedRyder,6-21,False
True,"EmazingLights is pioneering the new Gloving Movement into a skillful expression of art, along with iHeartRaves, which provides wildly unique festival fashion for Raves, Festivals and Beyond.",22,Party Supplies,Brian Lim,"Los Angeles, CA",http://www.emazinglights.com,650000,5,13000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,EmazingLights,6-22,False
False,Women's underwear characterized by attention to detail and fair prices. All Naja lingerie is made by single mothers or women heads of household so every purchase helps a woman help herself.,22,Women's Apparel,Catalina Girald,"San Francisco, CA",http://www.naja.co,500000,5,10000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Naja,6-22,False
True,"AquaVault is a portable outdoor safe to keep your valuables dry while at the beach and the great outdoors in general. The AquaVault attaches to lounge chairs, baby strollers, golf carts, bikes, boats and more.",22,Storage and Cleaning Products,"Jonathan Kinas, Rob Peck and Avin Samtani","Aventura, FL",https://theaquavault.com,75000,12,625000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,AquaVault,6-22,True
True,"Echo Valley Meats is a retail, online gift catalog and catering company and is quickly becoming a household name. Premium meats, smoked hams, and award winning sausages make personal and corporate gift giving easy and full of flavor.",22,Specialty Food,Dave Alwan,"Bartonville, IL",http://www.echovalleymeats.com,150000,20,750000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Echo Valley Meats,6-22,False
False,iCPooch is an internet-enabled device that allows for two-way video chat between pet owners and their pet. Pet owners can even remotely give them a treat from anywhere in the world.,23,Pet Products,Brooke Martin and James Pelland,"Spokane, WA",http://www.icpooch.com,150000,20,750000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,iCPooch,6-23,True
False,"BrandYourself offers tools and services ensure that when people look you up, they find positive, accurate results, not negative, irrelevant or results about somebody else.",23,Online Services,Patrick Ambron,"New York, NY",https://brandyourself.com,2000000,14,14814815,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,BrandYourself,6-23,False
False,"The Home T is a stylish way to show your state pride, while helping raise money for multiple sclerosis research.",23,Men and Women's Apparel,Ryan Shell,"New York, NY",http://www.thehomet.com,250000,5,5000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,The Home T,6-23,False
True,BeeSweet Lemonade uses locally sourced honey. A percentage of the profits form the sale of her lemonade goes to  local and international organizations fighting to save the bees.,23,Non-Alcoholic Beverages,Mikaila and Theo Ulmer,"Austin, TX",http://beesweetlemonade.com,60000,10,600000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,BeeSweet Lemonade,6-23,True
True,A baby toy that helps them retrieve dropped pacifiers without help.,24,Baby and Child Care,Julie Thompson,"Atlanta, GA",http://pullypalz.com,100000,20,500000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,PullyPalz,6-24,False
False,Budsies magically transforms any artwork into a fully custom stuffed animal.,24,Toys and Games,Alex Furmansky,"Lake Worth, FL",http://www.budsies.com,100000,5,2000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Budsies,6-24,False
False,"Bee Thinking crafts beautiful bee hives in Portland, Oregon, for beekeepers throughout the world.",24,Professional Services,Matt Reed,"Portland, OR",http://www.beethinking.com,400000,10,4000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Bee Thinking,6-24,False
False,Lightweight yet supportive and extremely comfortable athletic shoes.,24,Men and Women's Shoes,Joel Vinocur and Arsene Millogo,"Indianapolis, IN",http://www.wearforus.com,200000,15,1333333,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Forus Athletics,6-24,True
False,A technology platform allowing content creators to insert additional information directly into any word or phrase in any digital document.,25,Online Services,Alex Milewski and Sherisse Hawkins,"Boulder, CO",https://www.beneaththeink.com,350000,10,3500000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Beneath the Ink,6-25,True
True,Flavored face wipes sweetened with stevia. Makes cleaning kids' faces easier because they won't avoid it thanks to its sweet flavor.,25,Baby and Child Care,Danielle Stangler and Julia Rossi,"Denver, CO",https://neatcheeks.com,150000,20,750000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,NeatCheeks,6-25,True
True,"Faster, safer, ergonomically correct and cost-effective connectors for electric power.",25,Electronics,"Byron Dunn, Mark Melni, and Armand Eckert","Twin Falls, ID",http://www.melniconnectors.com,500000,5,10000000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Melni Connectors,6-25,True
True,"An environmentally-friendly alternative to peat moss made from recycled paper and a proprietary mix of organic additives. Using PittMoss instead of peat eliminates the need for chemical additives and controls for pH imbalances, insects, molds and weed seeds, and releases far less CO2 into the atmosphere.",25,Gardening,Mont Handley,"Pittsburgh, PA",http://pittmoss.com,600000,25,2400000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,PittMoss,6-25,False
True,"ZinePak partners with the world's top brands, entertainers, and properties to make irresistible content to activate SuperFans.",26,Music,Kim Kaupe and Brittany Hodak,"New York, NY",http://www.zinepak.com,725000,10,7250000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,ZinePak,6-26,True
False,A simple bar stool and table reservation solution for all events in pubs.,26,Online Services,Dean Whitney and Jamie Manning,"Somerville, MA",http://snagastool.com,120000,18,666667,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,SnagaStool,6-26,True
True,Ultra-thin insoles that add protection without affecting the fit of your shoes or sneakers.,26,Fitness Apparel and Accessories,Bryan Scott,"Atlanta, GA",http://www.noeneusa.com,100000,10,1000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Noene USA,6-26,False
False,Buck Mason makes high-quality men's clothing in the USA.,26,Men and Women's Apparel,Sasha Koehn and Erik Schnakenberg,"Los Angeles, CA",https://www.buckmason.com,200000,8,2500000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Buck Mason,6-26,True
True,"Started in 2011 by three-time world record Striped Bass angler Greg Myerson, the World Record Striper Company manufacturers and sells the same science-based fishing tackle Myerson used to land each of his monster fish. The company sells sinkers, floats, jigs and bucktails which incorporate Myerson's patent-pending Rattle sound that attracts big fish from a variety of species by mimicking the sound of one of the favorite foods: crustaceans.",27,Outdoor Recreation,Greg Myerson,"Westbrook, CT",http://www.worldrecordstripercompany.com,75000,20,375000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,World Record Striper Company,6-27,False
False,"Frameri answers the question, ""Why aren't your glasses as flexible as the rest of your wardrobe?"" With Frameri interchangeable frames and lenses, you can change your glasses as easily as you change your outfit. Now you can buy the optical or sun lenses with or without prescription and snap them into the frames you want, saving you money and removing the stress of feeling stuck in just one pair.",27,Men and Women's Accessories,Konrad Billetz and Kevin Habich,"Cincinnati, OH",https://frameri.com,150000,4,4285714,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Frameri,6-27,True
False,"The Paleo Diet Bar is a nutrition bar that is gluten, soy, dairy and preservative free. It contains egg protein which is a source of all nine amino acids that can only be derived from food and has high concentrations of BCAAs, leucine, isoleucine and valine.",27,Specialty Food,Shauna Sledge,"Ft. Collins, CO",http://thepaleodietbar.com,150000,20,750000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,The Paleo Diet Foods,6-27,False
True,"Zero Pollution Motors is launching the urban car of the future, the AIRPod. The AIRPod vehicle is the solution to urban pollution and urban mobility. With its small size, a tiny price, zero pollution, and a fun and futuristic design, AIRPod marks a turning point in the range of urban vehicles. It is a real breath of fresh air in cities and the prelude to travel without pollution.",27,Automotive,Ethan Tucker and Pat Boone,"New Paltz, NY",http://zeropollutionmotors.us,5000000,50,10000000,6,Lori Greiner,Robert Herjavec,Kevin O'Leary,Daymond John,Mark Cuban,Zero Pollution Motors,6-27,True
True,"You can be an action figure, and You Kick Ass can make that happen! With just a photo of yourself or a friend, You Kick Ass makes a 3D-printed action figure, and will even give you an action hero name and super power.",28,Novelties,Keri Andrews and Alesia Glidewell,"Seattle, WA",http://www.youkickass.com,100000,10,1000000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,You Kick Ass,6-28,True
False,"Sunscreen Mist adds another point of access for sunscreen application in the form of spray stations and booths located at hotels, amusement parks, beaches, and other outdoors events. Rather than apply sunscreen from a bottle, customers can pay per use with a quick swipe of a credit card of a hotel key card. In a matter of seconds, the booths and spray stations provide an even application of sunscreen for the whole body.",28,Outdoor Recreation,Tony Fayne and Josh Kaplan,"Detroit, MI",http://www.sunscreenmist.com,400000,15,2666667,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,Sunscreen Mist,6-28,True
True,"SynDaver Labs makes synthetic body parts for use in medical education, which can replace the use of cadavers, live animals, and human patients in surgical training. SynDaver's models are highly sophisticated and realistic, and their flagship product, the SynDaver Synthetic Human is the only full-body surgical simulator. The Synthetic Human bleeds, breathes, and features hundreds of replaceable muscles, bones, organs, and other body parts.",28,Education,Dr. Christopher Sakezles,"Tampa, FL",http://syndaver.com,3000000,10,30000000,6,Lori Greiner,Barbara Corcoran,Robert Herjavec,Kevin O'Leary,Mark Cuban,SynDaver Labs,6-28,False
