date,sales,profit,region,state,category,type,caffeination
01-Sep-10,199,84,East,NY,Tea,Green Tea,Regular
01-Sep-10,199,85,South,TX,Espresso,Decaf Espresso,Decaf
01-Sep-10,199,84,West,CA,Tea,Earl Grey,Regular
01-Sep-10,223,16,Central,WI,Coffee,Columbian,Regular
01-Sep-10,223,17,East,FL,Espresso,Caffe Mocha,Regular
01-Sep-10,223,16,South,OK,Herbal Tea,Lemon,Decaf
01-Sep-10,223,16,West,WA,Coffee,Decaf Irish Cream,Decaf
01-Sep-10,230,81,Central,OH,Tea,Earl Grey,Regular
01-Sep-10,230,81,East,FL,Coffee,Decaf Irish Cream,Decaf
01-Sep-10,230,82,South,OK,Espresso,Caffe Latte,Regular
01-Sep-10,230,81,West,OR,Tea,Green Tea,Regular
01-Sep-10,245,106,Central,CO,Coffee,Decaf Irish Cream,Decaf
01-Sep-10,245,106,Central,IL,Herbal Tea,Mint,Decaf
01-Sep-10,245,106,East,NY,Tea,Darjeeling,Regular
01-Sep-10,245,105,West,CA,Herbal Tea,Chamomile,Decaf
01-Sep-10,249,87,Central,OH,Tea,Darjeeling,Regular
01-Sep-10,249,86,East,FL,Coffee,Columbian,Regular
01-Sep-10,249,87,South,OK,Espresso,Decaf Espresso,Decaf
01-Sep-10,249,87,West,OR,Tea,Earl Grey,Regular
01-Sep-10,258,91,East,CT,Coffee,Columbian,Regular
01-Sep-10,258,91,West,WA,Herbal Tea,Chamomile,Decaf
01-Sep-10,290,26,West,CA,Espresso,Caffe Mocha,Regular
01-Sep-10,290,26,West,NV,Herbal Tea,Chamomile,Decaf
01-Sep-10,298,115,Central,IL,Coffee,Decaf Irish Cream,Decaf
01-Sep-10,298,115,Central,IA,Herbal Tea,Lemon,Decaf
01-Sep-10,298,115,West,NV,Herbal Tea,Mint,Decaf
01-Sep-10,302,134,Central,CO,Coffee,Amaretto,Regular
01-Sep-10,302,133,Central,IL,Herbal Tea,Chamomile,Decaf
01-Sep-10,302,133,East,NY,Tea,Earl Grey,Regular
01-Sep-10,302,134,South,TX,Espresso,Caffe Mocha,Regular
01-Sep-10,302,134,West,CA,Tea,Darjeeling,Regular
01-Sep-10,310,87,Central,CO,Herbal Tea,Chamomile,Decaf
01-Sep-10,310,87,Central,OH,Espresso,Caffe Mocha,Regular
01-Sep-10,310,87,East,MA,Espresso,Regular Espresso,Regular
01-Sep-10,310,87,West,OR,Espresso,Decaf Espresso,Decaf
01-Sep-10,387,129,Central,IL,Coffee,Columbian,Regular
01-Sep-10,387,129,West,NV,Herbal Tea,Lemon,Decaf
01-Sep-10,498,155,Central,IL,Espresso,Decaf Espresso,Decaf
01-Sep-10,498,155,Central,IA,Tea,Darjeeling,Regular
01-Sep-10,498,156,West,CA,Espresso,Caffe Latte,Regular
01-Sep-10,498,156,West,NV,Tea,Earl Grey,Regular
01-Sep-10,541,92,East,NY,Herbal Tea,Lemon,Decaf
01-Sep-10,546,197,South,TX,Coffee,Columbian,Regular
01-Sep-10,546,196,West,CA,Herbal Tea,Lemon,Decaf
01-Sep-10,567,224,East,NY,Espresso,Regular Espresso,Regular
01-Sep-10,576,465,East,MA,Coffee,Columbian,Regular
01-Sep-10,589,220,Central,IL,Espresso,Caffe Mocha,Regular
01-Sep-10,589,220,Central,IA,Herbal Tea,Chamomile,Decaf
01-Sep-10,589,220,West,CA,Espresso,Decaf Espresso,Decaf
01-Sep-10,589,221,West,NV,Tea,Darjeeling,Regular
01-Sep-10,672,223,Central,IA,Tea,Earl Grey,Regular
01-Sep-10,790,312,East,NY,Coffee,Columbian,Regular
01-Sep-10,790,313,West,CA,Coffee,Columbian,Regular
01-Oct-10,21,363,West,NV,Tea,Green Tea,Regular
01-Oct-10,23,2,Central,IA,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,43,31,Central,IA,Espresso,Decaf Espresso,Decaf
01-Oct-10,43,32,East,NH,Tea,Green Tea,Regular
01-Oct-10,43,32,West,NV,Espresso,Caffe Latte,Regular
01-Oct-10,51,10,Central,WI,Espresso,Decaf Espresso,Decaf
01-Oct-10,51,10,East,FL,Herbal Tea,Chamomile,Decaf
01-Oct-10,51,10,West,WA,Espresso,Caffe Latte,Regular
01-Oct-10,52,15,Central,IA,Coffee,Amaretto,Regular
01-Oct-10,52,14,East,NH,Tea,Darjeeling,Regular
01-Oct-10,52,14,South,NM,Herbal Tea,Chamomile,Decaf
01-Oct-10,52,14,West,NV,Espresso,Caffe Mocha,Regular
01-Oct-10,53,16,Central,OH,Herbal Tea,Chamomile,Decaf
01-Oct-10,53,15,East,MA,Tea,Green Tea,Regular
01-Oct-10,53,15,South,OK,Espresso,Caffe Mocha,Regular
01-Oct-10,53,16,West,OR,Tea,Darjeeling,Regular
01-Oct-10,56,11,Central,MO,Tea,Earl Grey,Regular
01-Oct-10,56,12,East,NH,Espresso,Regular Espresso,Regular
01-Oct-10,56,12,South,NM,Espresso,Caffe Latte,Regular
01-Oct-10,56,12,West,UT,Tea,Green Tea,Regular
01-Oct-10,58,18,Central,IA,Espresso,Caffe Mocha,Regular
01-Oct-10,58,17,West,NV,Espresso,Decaf Espresso,Decaf
01-Oct-10,60,18,East,CT,Tea,Green Tea,Regular
01-Oct-10,61,17,West,OR,Herbal Tea,Chamomile,Decaf
01-Oct-10,66,20,Central,OH,Herbal Tea,Lemon,Decaf
01-Oct-10,66,20,East,MA,Tea,Darjeeling,Regular
01-Oct-10,66,21,South,OK,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,68,7,Central,IA,Coffee,Columbian,Regular
01-Oct-10,68,6,South,NM,Herbal Tea,Lemon,Decaf
01-Oct-10,68,7,West,NV,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,69,202,East,NY,Espresso,Caffe Mocha,Regular
01-Oct-10,77,3,Central,MO,Tea,Green Tea,Regular
01-Oct-10,77,3,East,NH,Herbal Tea,Lemon,Decaf
01-Oct-10,77,2,West,NV,Coffee,Columbian,Regular
01-Oct-10,79,28,Central,MO,Espresso,Decaf Espresso,Decaf
01-Oct-10,79,28,West,UT,Espresso,Caffe Latte,Regular
01-Oct-10,90,27,Central,CO,Coffee,Columbian,Regular
01-Oct-10,90,27,Central,IL,Herbal Tea,Lemon,Decaf
01-Oct-10,90,26,South,TX,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,90,26,West,CA,Herbal Tea,Mint,Decaf
01-Oct-10,92,13,Central,MO,Tea,Darjeeling,Regular
01-Oct-10,92,14,South,NM,Espresso,Decaf Espresso,Decaf
01-Oct-10,92,14,West,UT,Tea,Earl Grey,Regular
01-Oct-10,94,35,East,FL,Tea,Darjeeling,Regular
01-Oct-10,99,36,Central,MO,Espresso,Caffe Mocha,Regular
01-Oct-10,99,36,East,CT,Tea,Darjeeling,Regular
01-Oct-10,99,37,West,UT,Espresso,Decaf Espresso,Decaf
01-Oct-10,107,28,Central,OH,Coffee,Columbian,Regular
01-Oct-10,107,28,South,TX,Herbal Tea,Lemon,Decaf
01-Oct-10,107,29,West,OR,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,109,6,Central,MO,Herbal Tea,Chamomile,Decaf
01-Oct-10,109,26,Central,MO,Herbal Tea,Lemon,Decaf
01-Oct-10,109,7,East,NH,Espresso,Caffe Mocha,Regular
01-Oct-10,109,26,South,NM,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,109,6,South,NM,Espresso,Caffe Mocha,Regular
01-Oct-10,109,27,West,UT,Herbal Tea,Mint,Decaf
01-Oct-10,109,6,West,UT,Tea,Darjeeling,Regular
01-Oct-10,109,74,West,CA,Coffee,Amaretto,Regular
01-Oct-10,111,21,East,CT,Espresso,Decaf Espresso,Decaf
01-Oct-10,111,22,West,UT,Coffee,Columbian,Regular
01-Oct-10,113,30,Central,WI,Tea,Darjeeling,Regular
01-Oct-10,113,30,South,LA,Espresso,Decaf Espresso,Decaf
01-Oct-10,113,31,West,WA,Tea,Earl Grey,Regular
01-Oct-10,114,24,East,NH,Coffee,Columbian,Regular
01-Oct-10,114,23,South,NM,Coffee,Columbian,Regular
01-Oct-10,114,23,West,UT,Herbal Tea,Lemon,Decaf
01-Oct-10,116,11,East,MA,Espresso,Caffe Mocha,Regular
01-Oct-10,118,27,Central,CO,Tea,Earl Grey,Regular
01-Oct-10,118,45,Central,WI,Herbal Tea,Lemon,Decaf
01-Oct-10,118,46,East,FL,Tea,Green Tea,Regular
01-Oct-10,118,45,South,LA,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,119,47,South,LA,Coffee,Columbian,Regular
01-Oct-10,119,47,West,WA,Herbal Tea,Lemon,Decaf
01-Oct-10,120,13,Central,CO,Tea,Darjeeling,Regular
01-Oct-10,120,12,Central,OH,Espresso,Decaf Espresso,Decaf
01-Oct-10,120,13,East,MA,Herbal Tea,Lemon,Decaf
01-Oct-10,120,33,East,NH,Coffee,Amaretto,Regular
01-Oct-10,120,33,West,UT,Herbal Tea,Chamomile,Decaf
01-Oct-10,120,12,West,OR,Espresso,Caffe Latte,Regular
01-Oct-10,122,5,Central,CO,Herbal Tea,Lemon,Decaf
01-Oct-10,122,5,Central,OH,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,122,5,West,OR,Coffee,Amaretto,Regular
01-Oct-10,123,26,Central,CO,Herbal Tea,Mint,Decaf
01-Oct-10,123,26,Central,OH,Coffee,Amaretto,Regular
01-Oct-10,123,26,South,TX,Herbal Tea,Chamomile,Decaf
01-Oct-10,123,27,West,OR,Espresso,Caffe Mocha,Regular
01-Oct-10,126,15,Central,WI,Coffee,Amaretto,Regular
01-Oct-10,126,16,East,FL,Herbal Tea,Lemon,Decaf
01-Oct-10,126,16,South,OK,Herbal Tea,Chamomile,Decaf
01-Oct-10,126,16,West,WA,Espresso,Caffe Mocha,Regular
01-Oct-10,130,117,West,CA,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,142,35,Central,MO,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,142,35,East,CT,Herbal Tea,Mint,Decaf
01-Oct-10,142,36,West,UT,Coffee,Amaretto,Regular
01-Oct-10,144,0,Central,WI,Tea,Earl Grey,Regular
01-Oct-10,144,1,East,CT,Espresso,Caffe Mocha,Regular
01-Oct-10,144,1,South,LA,Espresso,Caffe Latte,Regular
01-Oct-10,144,21,West,OR,Coffee,Columbian,Regular
01-Oct-10,144,0,West,WA,Tea,Green Tea,Regular
01-Oct-10,159,57,Central,WI,Herbal Tea,Chamomile,Decaf
01-Oct-10,159,58,South,LA,Espresso,Caffe Mocha,Regular
01-Oct-10,159,57,West,WA,Tea,Darjeeling,Regular
01-Oct-10,164,170,East,NY,Herbal Tea,Mint,Decaf
01-Oct-10,167,56,West,WA,Coffee,Columbian,Regular
01-Oct-10,174,48,Central,WI,Espresso,Caffe Mocha,Regular
01-Oct-10,174,48,East,FL,Herbal Tea,Mint,Decaf
01-Oct-10,174,48,West,WA,Espresso,Decaf Espresso,Decaf
01-Oct-10,177,35,Central,MO,Coffee,Columbian,Regular
01-Oct-10,177,34,East,CT,Herbal Tea,Lemon,Decaf
01-Oct-10,177,34,South,LA,Herbal Tea,Lemon,Decaf
01-Oct-10,177,34,West,UT,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,182,56,Central,CO,Espresso,Decaf Espresso,Decaf
01-Oct-10,182,55,Central,IL,Tea,Earl Grey,Regular
01-Oct-10,182,55,South,TX,Espresso,Caffe Latte,Regular
01-Oct-10,182,56,West,CA,Tea,Green Tea,Regular
01-Oct-10,187,79,Central,CO,Espresso,Caffe Mocha,Regular
01-Oct-10,187,78,Central,IL,Tea,Darjeeling,Regular
01-Oct-10,187,78,East,NY,Tea,Green Tea,Regular
01-Oct-10,187,78,South,TX,Espresso,Decaf Espresso,Decaf
01-Oct-10,187,79,West,CA,Tea,Earl Grey,Regular
01-Oct-10,202,61,Central,WI,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,202,60,East,FL,Espresso,Decaf Espresso,Decaf
01-Oct-10,205,74,Central,CO,Tea,Green Tea,Regular
01-Oct-10,205,65,Central,OH,Tea,Darjeeling,Regular
01-Oct-10,205,64,East,FL,Coffee,Columbian,Regular
01-Oct-10,205,74,South,OK,Coffee,Columbian,Regular
01-Oct-10,205,65,South,OK,Espresso,Decaf Espresso,Decaf
01-Oct-10,205,73,West,OR,Herbal Tea,Lemon,Decaf
01-Oct-10,205,64,West,OR,Tea,Earl Grey,Regular
01-Oct-10,218,76,Central,OH,Tea,Earl Grey,Regular
01-Oct-10,218,76,East,FL,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,218,76,South,OK,Espresso,Caffe Latte,Regular
01-Oct-10,218,76,West,OR,Tea,Green Tea,Regular
01-Oct-10,230,18,Central,WI,Coffee,Columbian,Regular
01-Oct-10,230,18,East,FL,Espresso,Caffe Mocha,Regular
01-Oct-10,230,17,South,OK,Herbal Tea,Lemon,Decaf
01-Oct-10,230,17,West,WA,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,236,87,South,LA,Herbal Tea,Chamomile,Decaf
01-Oct-10,236,87,West,UT,Espresso,Caffe Mocha,Regular
01-Oct-10,265,116,Central,CO,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,265,116,Central,IL,Herbal Tea,Mint,Decaf
01-Oct-10,265,115,East,NY,Tea,Darjeeling,Regular
01-Oct-10,265,115,West,CA,Herbal Tea,Chamomile,Decaf
01-Oct-10,298,115,Central,IL,Coffee,Decaf Irish Cream,Decaf
01-Oct-10,298,114,Central,IA,Herbal Tea,Lemon,Decaf
01-Oct-10,298,27,West,CA,Espresso,Caffe Mocha,Regular
01-Oct-10,298,26,West,NV,Herbal Tea,Chamomile,Decaf
01-Oct-10,298,114,West,NV,Herbal Tea,Mint,Decaf
01-Oct-10,302,133,Central,CO,Coffee,Amaretto,Regular
01-Oct-10,302,133,Central,IL,Herbal Tea,Chamomile,Decaf
01-Oct-10,302,134,East,NY,Tea,Earl Grey,Regular
01-Oct-10,302,133,South,TX,Espresso,Caffe Mocha,Regular
01-Oct-10,302,134,West,CA,Tea,Darjeeling,Regular
01-Oct-10,313,115,East,CT,Coffee,Columbian,Regular
01-Oct-10,313,115,West,WA,Herbal Tea,Chamomile,Decaf
01-Oct-10,322,92,Central,CO,Herbal Tea,Chamomile,Decaf
01-Oct-10,322,92,Central,OH,Espresso,Caffe Mocha,Regular
01-Oct-10,322,92,East,MA,Espresso,Regular Espresso,Regular
01-Oct-10,322,91,West,OR,Espresso,Decaf Espresso,Decaf
01-Oct-10,367,120,Central,IL,Coffee,Columbian,Regular
01-Oct-10,367,120,West,NV,Herbal Tea,Lemon,Decaf
01-Oct-10,474,348,East,MA,Coffee,Columbian,Regular
01-Oct-10,478,149,Central,IL,Espresso,Decaf Espresso,Decaf
01-Oct-10,478,149,Central,IA,Tea,Darjeeling,Regular
01-Oct-10,478,149,West,CA,Espresso,Caffe Latte,Regular
01-Oct-10,478,149,West,NV,Tea,Earl Grey,Regular
01-Oct-10,513,129,East,NY,Herbal Tea,Lemon,Decaf
01-Oct-10,520,185,South,TX,Coffee,Columbian,Regular
01-Oct-10,520,186,West,CA,Herbal Tea,Lemon,Decaf
01-Oct-10,567,183,Central,IA,Tea,Earl Grey,Regular
01-Oct-10,598,224,Central,IL,Espresso,Caffe Mocha,Regular
01-Oct-10,598,224,Central,IA,Herbal Tea,Chamomile,Decaf
01-Oct-10,598,225,West,CA,Espresso,Decaf Espresso,Decaf
01-Oct-10,598,224,West,NV,Tea,Darjeeling,Regular
01-Oct-10,650,247,East,NY,Coffee,Columbian,Regular
01-Oct-10,650,247,West,CA,Coffee,Columbian,Regular
01-Oct-10,765,435,East,NY,Espresso,Regular Espresso,Regular
01-Nov-10,23,3,Central,IA,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,32,340,West,NV,Tea,Green Tea,Regular
01-Nov-10,39,8,Central,IA,Coffee,Amaretto,Regular
01-Nov-10,39,8,East,NH,Tea,Darjeeling,Regular
01-Nov-10,39,9,South,NM,Herbal Tea,Chamomile,Decaf
01-Nov-10,39,9,West,NV,Espresso,Caffe Mocha,Regular
01-Nov-10,43,31,Central,IA,Espresso,Decaf Espresso,Decaf
01-Nov-10,43,32,East,NH,Tea,Green Tea,Regular
01-Nov-10,43,31,West,NV,Espresso,Caffe Latte,Regular
01-Nov-10,52,11,Central,WI,Espresso,Decaf Espresso,Decaf
01-Nov-10,52,11,East,FL,Herbal Tea,Chamomile,Decaf
01-Nov-10,52,11,West,WA,Espresso,Caffe Latte,Regular
01-Nov-10,56,16,Central,IA,Espresso,Caffe Mocha,Regular
01-Nov-10,56,17,West,NV,Espresso,Decaf Espresso,Decaf
01-Nov-10,61,202,East,NY,Espresso,Caffe Mocha,Regular
01-Nov-10,63,19,West,OR,Herbal Tea,Chamomile,Decaf
01-Nov-10,64,5,Central,IA,Coffee,Columbian,Regular
01-Nov-10,64,5,South,NM,Herbal Tea,Lemon,Decaf
01-Nov-10,64,5,West,NV,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,70,23,East,FL,Tea,Darjeeling,Regular
01-Nov-10,74,4,Central,MO,Tea,Green Tea,Regular
01-Nov-10,74,4,East,NH,Herbal Tea,Lemon,Decaf
01-Nov-10,74,4,West,NV,Coffee,Columbian,Regular
01-Nov-10,76,3,Central,MO,Tea,Earl Grey,Regular
01-Nov-10,76,3,East,NH,Espresso,Regular Espresso,Regular
01-Nov-10,76,4,South,NM,Espresso,Caffe Latte,Regular
01-Nov-10,76,3,West,UT,Tea,Green Tea,Regular
01-Nov-10,78,27,Central,WI,Herbal Tea,Lemon,Decaf
01-Nov-10,78,28,East,FL,Tea,Green Tea,Regular
01-Nov-10,78,28,South,LA,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,80,29,Central,OH,Herbal Tea,Chamomile,Decaf
01-Nov-10,80,29,East,MA,Tea,Green Tea,Regular
01-Nov-10,80,29,South,OK,Espresso,Caffe Mocha,Regular
01-Nov-10,80,28,West,OR,Tea,Darjeeling,Regular
01-Nov-10,81,27,Central,MO,Espresso,Decaf Espresso,Decaf
01-Nov-10,81,27,West,UT,Espresso,Caffe Latte,Regular
01-Nov-10,82,9,Central,MO,Tea,Darjeeling,Regular
01-Nov-10,82,8,South,NM,Espresso,Decaf Espresso,Decaf
01-Nov-10,82,9,West,UT,Tea,Earl Grey,Regular
01-Nov-10,88,30,Central,OH,Herbal Tea,Lemon,Decaf
01-Nov-10,88,31,East,MA,Tea,Darjeeling,Regular
01-Nov-10,88,30,South,OK,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,90,33,East,CT,Tea,Green Tea,Regular
01-Nov-10,92,27,Central,CO,Coffee,Columbian,Regular
01-Nov-10,92,27,Central,IL,Herbal Tea,Lemon,Decaf
01-Nov-10,92,26,South,TX,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,92,27,West,CA,Herbal Tea,Mint,Decaf
01-Nov-10,106,8,Central,MO,Herbal Tea,Chamomile,Decaf
01-Nov-10,106,8,East,NH,Espresso,Caffe Mocha,Regular
01-Nov-10,106,7,South,NM,Espresso,Caffe Mocha,Regular
01-Nov-10,106,7,West,UT,Tea,Darjeeling,Regular
01-Nov-10,109,20,East,NH,Coffee,Columbian,Regular
01-Nov-10,109,20,South,NM,Coffee,Columbian,Regular
01-Nov-10,109,20,West,UT,Herbal Tea,Lemon,Decaf
01-Nov-10,113,30,East,NH,Coffee,Amaretto,Regular
01-Nov-10,113,30,West,UT,Herbal Tea,Chamomile,Decaf
01-Nov-10,114,32,Central,OH,Coffee,Columbian,Regular
01-Nov-10,114,31,South,TX,Herbal Tea,Lemon,Decaf
01-Nov-10,114,32,West,OR,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,115,44,South,LA,Coffee,Columbian,Regular
01-Nov-10,115,44,West,WA,Herbal Tea,Lemon,Decaf
01-Nov-10,116,56,West,CA,Coffee,Amaretto,Regular
01-Nov-10,120,33,Central,WI,Tea,Darjeeling,Regular
01-Nov-10,120,8,East,MA,Espresso,Caffe Mocha,Regular
01-Nov-10,120,34,South,LA,Espresso,Decaf Espresso,Decaf
01-Nov-10,120,34,West,WA,Tea,Earl Grey,Regular
01-Nov-10,121,14,Central,WI,Coffee,Amaretto,Regular
01-Nov-10,121,13,East,FL,Herbal Tea,Lemon,Decaf
01-Nov-10,121,13,South,OK,Herbal Tea,Chamomile,Decaf
01-Nov-10,121,13,West,WA,Espresso,Caffe Mocha,Regular
01-Nov-10,122,9,Central,MO,Herbal Tea,Lemon,Decaf
01-Nov-10,122,8,South,NM,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,122,8,West,UT,Herbal Tea,Mint,Decaf
01-Nov-10,123,48,Central,CO,Espresso,Caffe Mocha,Regular
01-Nov-10,123,48,Central,IL,Tea,Darjeeling,Regular
01-Nov-10,123,47,East,NY,Tea,Green Tea,Regular
01-Nov-10,123,48,South,TX,Espresso,Decaf Espresso,Decaf
01-Nov-10,123,47,West,CA,Tea,Earl Grey,Regular
01-Nov-10,124,15,Central,CO,Tea,Darjeeling,Regular
01-Nov-10,124,16,Central,OH,Espresso,Decaf Espresso,Decaf
01-Nov-10,124,26,East,CT,Espresso,Decaf Espresso,Decaf
01-Nov-10,124,15,East,MA,Herbal Tea,Lemon,Decaf
01-Nov-10,124,27,West,UT,Coffee,Columbian,Regular
01-Nov-10,124,16,West,OR,Espresso,Caffe Latte,Regular
01-Nov-10,125,4,Central,CO,Herbal Tea,Lemon,Decaf
01-Nov-10,125,29,Central,CO,Tea,Earl Grey,Regular
01-Nov-10,125,3,Central,OH,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,125,4,West,OR,Coffee,Amaretto,Regular
01-Nov-10,128,14,West,OR,Coffee,Columbian,Regular
01-Nov-10,132,51,Central,MO,Espresso,Caffe Mocha,Regular
01-Nov-10,132,51,East,CT,Tea,Darjeeling,Regular
01-Nov-10,132,52,West,UT,Espresso,Decaf Espresso,Decaf
01-Nov-10,138,32,Central,CO,Herbal Tea,Mint,Decaf
01-Nov-10,138,33,Central,OH,Coffee,Amaretto,Regular
01-Nov-10,138,32,South,TX,Herbal Tea,Chamomile,Decaf
01-Nov-10,138,33,West,OR,Espresso,Caffe Mocha,Regular
01-Nov-10,141,48,Central,WI,Herbal Tea,Chamomile,Decaf
01-Nov-10,141,49,South,LA,Espresso,Caffe Mocha,Regular
01-Nov-10,141,49,West,WA,Tea,Darjeeling,Regular
01-Nov-10,146,127,West,CA,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,147,2,Central,WI,Tea,Earl Grey,Regular
01-Nov-10,147,2,East,CT,Espresso,Caffe Mocha,Regular
01-Nov-10,147,1,South,LA,Espresso,Caffe Latte,Regular
01-Nov-10,147,1,West,WA,Tea,Green Tea,Regular
01-Nov-10,150,38,Central,MO,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,150,38,East,CT,Herbal Tea,Mint,Decaf
01-Nov-10,150,39,West,UT,Coffee,Amaretto,Regular
01-Nov-10,156,50,West,WA,Coffee,Columbian,Regular
01-Nov-10,160,156,East,NY,Herbal Tea,Mint,Decaf
01-Nov-10,164,45,Central,WI,Espresso,Caffe Mocha,Regular
01-Nov-10,164,44,East,FL,Herbal Tea,Mint,Decaf
01-Nov-10,164,45,West,WA,Espresso,Decaf Espresso,Decaf
01-Nov-10,180,51,Central,WI,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,180,51,East,FL,Espresso,Decaf Espresso,Decaf
01-Nov-10,184,38,Central,MO,Coffee,Columbian,Regular
01-Nov-10,184,38,East,CT,Herbal Tea,Lemon,Decaf
01-Nov-10,184,38,South,LA,Herbal Tea,Lemon,Decaf
01-Nov-10,184,38,West,UT,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,189,58,Central,CO,Espresso,Decaf Espresso,Decaf
01-Nov-10,189,59,Central,IL,Tea,Earl Grey,Regular
01-Nov-10,189,59,South,TX,Espresso,Caffe Latte,Regular
01-Nov-10,189,59,West,CA,Tea,Green Tea,Regular
01-Nov-10,197,62,Central,OH,Tea,Darjeeling,Regular
01-Nov-10,197,63,East,FL,Coffee,Columbian,Regular
01-Nov-10,197,62,South,OK,Espresso,Decaf Espresso,Decaf
01-Nov-10,197,62,West,OR,Tea,Earl Grey,Regular
01-Nov-10,198,84,Central,CO,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,198,84,Central,IL,Herbal Tea,Mint,Decaf
01-Nov-10,198,84,East,NY,Tea,Darjeeling,Regular
01-Nov-10,198,84,West,CA,Herbal Tea,Chamomile,Decaf
01-Nov-10,200,70,Central,CO,Tea,Green Tea,Regular
01-Nov-10,200,71,South,OK,Coffee,Columbian,Regular
01-Nov-10,200,70,West,OR,Herbal Tea,Lemon,Decaf
01-Nov-10,224,16,Central,WI,Coffee,Columbian,Regular
01-Nov-10,224,15,East,FL,Espresso,Caffe Mocha,Regular
01-Nov-10,224,15,South,OK,Herbal Tea,Lemon,Decaf
01-Nov-10,224,16,West,WA,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,231,85,South,LA,Herbal Tea,Chamomile,Decaf
01-Nov-10,231,85,West,UT,Espresso,Caffe Mocha,Regular
01-Nov-10,245,89,Central,OH,Tea,Earl Grey,Regular
01-Nov-10,245,89,East,FL,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,245,89,South,OK,Espresso,Caffe Latte,Regular
01-Nov-10,245,89,West,OR,Tea,Green Tea,Regular
01-Nov-10,278,106,Central,IL,Coffee,Decaf Irish Cream,Decaf
01-Nov-10,278,107,Central,IA,Herbal Tea,Lemon,Decaf
01-Nov-10,278,107,West,NV,Herbal Tea,Mint,Decaf
01-Nov-10,289,26,West,CA,Espresso,Caffe Mocha,Regular
01-Nov-10,289,26,West,NV,Herbal Tea,Chamomile,Decaf
01-Nov-10,290,128,Central,CO,Coffee,Amaretto,Regular
01-Nov-10,290,127,Central,IL,Herbal Tea,Chamomile,Decaf
01-Nov-10,290,127,East,NY,Tea,Earl Grey,Regular
01-Nov-10,290,127,South,TX,Espresso,Caffe Mocha,Regular
01-Nov-10,290,128,West,CA,Tea,Darjeeling,Regular
01-Nov-10,325,122,East,CT,Coffee,Columbian,Regular
01-Nov-10,325,122,West,WA,Herbal Tea,Chamomile,Decaf
01-Nov-10,363,107,Central,CO,Herbal Tea,Chamomile,Decaf
01-Nov-10,363,107,Central,OH,Espresso,Caffe Mocha,Regular
01-Nov-10,363,108,East,MA,Espresso,Regular Espresso,Regular
01-Nov-10,363,108,West,OR,Espresso,Decaf Espresso,Decaf
01-Nov-10,412,139,Central,IL,Coffee,Columbian,Regular
01-Nov-10,412,138,West,NV,Herbal Tea,Lemon,Decaf
01-Nov-10,423,129,Central,IL,Espresso,Decaf Espresso,Decaf
01-Nov-10,423,129,Central,IA,Tea,Darjeeling,Regular
01-Nov-10,423,129,West,CA,Espresso,Caffe Latte,Regular
01-Nov-10,423,128,West,NV,Tea,Earl Grey,Regular
01-Nov-10,454,324,East,MA,Coffee,Columbian,Regular
01-Nov-10,490,174,South,TX,Coffee,Columbian,Regular
01-Nov-10,490,174,West,CA,Herbal Tea,Lemon,Decaf
01-Nov-10,532,196,Central,IL,Espresso,Caffe Mocha,Regular
01-Nov-10,532,196,Central,IA,Herbal Tea,Chamomile,Decaf
01-Nov-10,532,197,West,CA,Espresso,Decaf Espresso,Decaf
01-Nov-10,532,196,West,NV,Tea,Darjeeling,Regular
01-Nov-10,545,173,Central,IA,Tea,Earl Grey,Regular
01-Nov-10,576,204,East,NY,Herbal Tea,Lemon,Decaf
01-Nov-10,623,236,East,NY,Coffee,Columbian,Regular
01-Nov-10,623,235,West,CA,Coffee,Columbian,Regular
01-Nov-10,675,381,East,NY,Espresso,Regular Espresso,Regular
