Sno,Date,Time,State/UnionTerritory,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed
3141,18/06/20,8:00 AM,Chandigarh,-,-,303,6,368
3142,18/06/20,8:00 AM,Chhattisgarh,-,-,1180,10,1864
3143,18/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,12,0,57
3144,18/06/20,8:00 AM,Delhi,-,-,17457,1904,47102
3145,18/06/20,8:00 AM,Goa,-,-,96,0,656
3146,18/06/20,8:00 AM,Gujarat,-,-,17430,1560,25093
3147,18/06/20,8:00 AM,Haryana,-,-,3952,130,8832
3148,18/06/20,8:00 AM,Himachal Pradesh,-,-,372,8,569
3149,18/06/20,8:00 AM,Jammu and Kashmir,-,-,2914,65,5406
3150,18/06/20,8:00 AM,Jharkhand,-,-,1151,10,1895
3151,18/06/20,8:00 AM,Karnataka,-,-,4804,102,7734
3152,18/06/20,8:00 AM,Kerala,-,-,1326,20,2697
3153,18/06/20,8:00 AM,Ladakh,-,-,92,1,687
3154,18/06/20,8:00 AM,Madhya Pradesh,-,-,8388,482,11244
3155,18/06/20,8:00 AM,Maharashtra,-,-,59166,5651,116752
3156,18/06/20,8:00 AM,Manipur,-,-,192,0,552
3157,18/06/20,8:00 AM,Meghalaya,-,-,30,1,44
3158,18/06/20,8:00 AM,Mizoram,-,-,1,0,121
3159,18/06/20,8:00 AM,Nagaland,-,-,103,0,193
3160,18/06/20,8:00 AM,Odisha,-,-,3047,11,4338
3161,18/06/20,8:00 AM,Puducherry,-,-,109,7,245
3162,18/06/20,8:00 AM,Punjab,-,-,2538,78,3497
3163,18/06/20,8:00 AM,Rajasthan,-,-,10467,313,13542
3164,18/06/20,8:00 AM,Sikkim,-,-,4,0,70
3165,18/06/20,8:00 AM,Tamil Nadu,-,-,27624,576,50193
3166,18/06/20,8:00 AM,Telangana,-,-,3071,192,5675
3167,18/06/20,8:00 AM,Tripura,-,-,556,1,1135
3168,18/06/20,8:00 AM,Uttarakhand,-,-,1254,26,2023
3169,18/06/20,8:00 AM,Uttar Pradesh,-,-,8904,435,14598
3170,18/06/20,8:00 AM,West Bengal,-,-,6533,506,12300
3171,18/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8703
3172,19/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,33,0,44
3173,19/06/20,8:00 AM,Andhra Pradesh,-,-,3789,92,7518
3174,19/06/20,8:00 AM,Arunachal Pradesh,-,-,10,0,103
3175,19/06/20,8:00 AM,Assam,-,-,2654,9,4777
3176,19/06/20,8:00 AM,Bihar,-,-,5056,44,7025
3177,19/06/20,8:00 AM,Chandigarh,-,-,306,6,374
3178,19/06/20,8:00 AM,Chhattisgarh,-,-,1228,10,1946
3179,19/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,13,0,58
3180,19/06/20,8:00 AM,Delhi,-,-,21341,1969,49979
3181,19/06/20,8:00 AM,Goa,-,-,109,0,705
3182,19/06/20,8:00 AM,Gujarat,-,-,17819,1591,25601
3183,19/06/20,8:00 AM,Haryana,-,-,4556,134,9218
3184,19/06/20,8:00 AM,Himachal Pradesh,-,-,382,8,595
3185,19/06/20,8:00 AM,Jammu and Kashmir,-,-,3144,71,5555
3186,19/06/20,8:00 AM,Jharkhand,-,-,1198,11,1920
3187,19/06/20,8:00 AM,Karnataka,-,-,4983,114,7944
3188,19/06/20,8:00 AM,Kerala,-,-,1415,21,2794
3189,19/06/20,8:00 AM,Ladakh,-,-,95,1,687
3190,19/06/20,8:00 AM,Madhya Pradesh,-,-,8632,486,11426
3191,19/06/20,8:00 AM,Maharashtra,-,-,60838,5751,120504
3192,19/06/20,8:00 AM,Manipur,-,-,199,0,606
3193,19/06/20,8:00 AM,Meghalaya,-,-,30,1,44
3194,19/06/20,8:00 AM,Mizoram,-,-,1,0,130
3195,19/06/20,8:00 AM,Nagaland,-,-,103,0,193
3196,19/06/20,8:00 AM,Odisha,-,-,3144,11,4512
3197,19/06/20,8:00 AM,Puducherry,-,-,109,7,271
3198,19/06/20,8:00 AM,Punjab,-,-,2570,83,3615
3199,19/06/20,8:00 AM,Rajasthan,-,-,10742,323,13857
3200,19/06/20,8:00 AM,Sikkim,-,-,5,0,70
3201,19/06/20,8:00 AM,Tamil Nadu,-,-,28641,625,52334
3202,19/06/20,8:00 AM,Telangana,-,-,3301,195,6027
3203,19/06/20,8:00 AM,Tripura,-,-,639,1,1155
3204,19/06/20,8:00 AM,Uttarakhand,-,-,1386,26,2102
3205,19/06/20,8:00 AM,Uttar Pradesh,-,-,9239,465,15181
3206,19/06/20,8:00 AM,West Bengal,-,-,7001,518,12735
3207,19/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8927
3208,20/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,35,0,45
3209,20/06/20,8:00 AM,Andhra Pradesh,-,-,3917,96,7961
3210,20/06/20,8:00 AM,Arunachal Pradesh,-,-,11,0,103
3211,20/06/20,8:00 AM,Assam,-,-,3039,9,4904
3212,20/06/20,8:00 AM,Bihar,-,-,5098,50,7181
3213,20/06/20,8:00 AM,Chandigarh,-,-,315,6,381
3214,20/06/20,8:00 AM,Chhattisgarh,-,-,1331,10,2028
3215,20/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,14,0,62
3216,20/06/20,8:00 AM,Delhi,-,-,23569,2035,53116
3217,20/06/20,8:00 AM,Goa,-,-,118,0,725
3218,20/06/20,8:00 AM,Gujarat,-,-,18159,1618,26141
3219,20/06/20,8:00 AM,Haryana,-,-,4889,144,9743
3220,20/06/20,8:00 AM,Himachal Pradesh,-,-,388,8,619
3221,20/06/20,8:00 AM,Jammu and Kashmir,-,-,3194,75,5680
3222,20/06/20,8:00 AM,Jharkhand,-,-,1332,11,1965
3223,20/06/20,8:00 AM,Karnataka,-,-,5210,124,8281
3224,20/06/20,8:00 AM,Kerala,-,-,1511,21,2912
3225,20/06/20,8:00 AM,Ladakh,-,-,95,1,744
3226,20/06/20,8:00 AM,Madhya Pradesh,-,-,8748,495,11582
3227,20/06/20,8:00 AM,Maharashtra,-,-,62773,5893,124331
3228,20/06/20,8:00 AM,Manipur,-,-,218,0,681
3229,20/06/20,8:00 AM,Meghalaya,-,-,33,1,44
3230,20/06/20,8:00 AM,Mizoram,-,-,1,0,130
3231,20/06/20,8:00 AM,Nagaland,-,-,125,0,198
3232,20/06/20,8:00 AM,Odisha,-,-,3297,11,4677
3233,20/06/20,8:00 AM,Puducherry,-,-,118,7,286
3234,20/06/20,8:00 AM,Punjab,-,-,2636,92,3832
3235,20/06/20,8:00 AM,Rajasthan,-,-,10997,333,14156
3236,20/06/20,8:00 AM,Sikkim,-,-,5,0,70
3237,20/06/20,8:00 AM,Tamil Nadu,-,-,30271,666,54449
3238,20/06/20,8:00 AM,Telangana,-,-,3353,198,6526
3239,20/06/20,8:00 AM,Tripura,-,-,657,1,1178
3240,20/06/20,8:00 AM,Uttarakhand,-,-,1433,26,2177
3241,20/06/20,8:00 AM,Uttar Pradesh,-,-,9638,488,15785
3242,20/06/20,8:00 AM,West Bengal,-,-,7303,529,13090
3243,20/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,9265
3244,21/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,36,0,47
3245,21/06/20,8:00 AM,Andhra Pradesh,-,-,4111,101,8452
3246,21/06/20,8:00 AM,Arunachal Pradesh,-,-,14,0,135
3247,21/06/20,8:00 AM,Assam,-,-,3039,9,4904
3248,21/06/20,8:00 AM,Bihar,-,-,5529,52,7533
3249,21/06/20,8:00 AM,Chandigarh,-,-,316,6,404
3250,21/06/20,8:00 AM,Chhattisgarh,-,-,1394,11,2041
3251,21/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,26,0,68
3252,21/06/20,8:00 AM,Delhi,-,-,31294,2112,56746
3253,21/06/20,8:00 AM,Goa,-,-,129,0,754
3254,21/06/20,8:00 AM,Gujarat,-,-,18694,1638,26680
3255,21/06/20,8:00 AM,Haryana,-,-,5128,149,10223
3256,21/06/20,8:00 AM,Himachal Pradesh,-,-,413,8,656
3257,21/06/20,8:00 AM,Jammu and Kashmir,-,-,3336,81,5834
3258,21/06/20,8:00 AM,Jharkhand,-,-,1335,11,1965
3259,21/06/20,8:00 AM,Karnataka,-,-,5391,132,8697
3260,21/06/20,8:00 AM,Kerala,-,-,1568,21,3039
3261,21/06/20,8:00 AM,Ladakh,-,-,117,1,836
3262,21/06/20,8:00 AM,Madhya Pradesh,-,-,8880,501,11724
3263,21/06/20,8:00 AM,Maharashtra,-,-,64153,5984,128205
3264,21/06/20,8:00 AM,Manipur,-,-,232,0,777
3265,21/06/20,8:00 AM,Meghalaya,-,-,33,1,44
3266,21/06/20,8:00 AM,Mizoram,-,-,9,0,140
3267,21/06/20,8:00 AM,Nagaland,-,-,138,0,201
3268,21/06/20,8:00 AM,Odisha,-,-,3534,12,4856
3269,21/06/20,8:00 AM,Puducherry,-,-,118,7,286
3270,21/06/20,8:00 AM,Punjab,-,-,2678,98,3952
3271,21/06/20,8:00 AM,Rajasthan,-,-,11274,337,14536
3272,21/06/20,8:00 AM,Sikkim,-,-,25,0,70
3273,21/06/20,8:00 AM,Tamil Nadu,-,-,31316,704,56845
3274,21/06/20,8:00 AM,Telangana,-,-,3506,203,7072
3275,21/06/20,8:00 AM,Tripura,-,-,680,1,1186
3276,21/06/20,8:00 AM,Uttarakhand,-,-,1450,27,2301
3277,21/06/20,8:00 AM,Uttar Pradesh,-,-,9995,507,16594
3278,21/06/20,8:00 AM,West Bengal,-,-,7865,540,13531
3279,21/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,9127
3280,22/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,37,0,48
3281,22/06/20,8:00 AM,Andhra Pradesh,-,-,4331,106,8999
3282,22/06/20,8:00 AM,Arunachal Pradesh,-,-,15,0,135
3283,22/06/20,8:00 AM,Assam,-,-,3360,9,5388
3284,22/06/20,8:00 AM,Bihar,-,-,5580,53,7612
3285,22/06/20,8:00 AM,Chandigarh,-,-,316,6,406
3286,22/06/20,8:00 AM,Chhattisgarh,-,-,1447,11,2275
3287,22/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,26,0,88
3288,22/06/20,8:00 AM,Delhi,-,-,33013,2175,59746
3289,22/06/20,8:00 AM,Goa,-,-,129,0,754
3290,22/06/20,8:00 AM,Gujarat,-,-,19349,1663,27260
3291,22/06/20,8:00 AM,Haryana,-,-,5557,160,10635
3292,22/06/20,8:00 AM,Himachal Pradesh,-,-,425,8,673
3293,22/06/20,8:00 AM,Jammu and Kashmir,-,-,3382,82,5956
3294,22/06/20,8:00 AM,Jharkhand,-,-,1406,11,2073
3295,22/06/20,8:00 AM,Karnataka,-,-,5618,137,9150
3296,22/06/20,8:00 AM,Kerala,-,-,1661,21,3172
3297,22/06/20,8:00 AM,Ladakh,-,-,134,1,837
3298,22/06/20,8:00 AM,Madhya Pradesh,-,-,9015,515,11903
3299,22/06/20,8:00 AM,Maharashtra,-,-,65744,6170,132075
3300,22/06/20,8:00 AM,Manipur,-,-,250,0,841
3301,22/06/20,8:00 AM,Meghalaya,-,-,33,1,44
3302,22/06/20,8:00 AM,Mizoram,-,-,9,0,141
3303,22/06/20,8:00 AM,Nagaland,-,-,141,0,211
3304,22/06/20,8:00 AM,Odisha,-,-,3720,14,5160
3305,22/06/20,8:00 AM,Puducherry,-,-,140,8,366
3306,22/06/20,8:00 AM,Punjab,-,-,2700,99,4074
3307,22/06/20,8:00 AM,Rajasthan,-,-,11597,349,14930
3308,22/06/20,8:00 AM,Sikkim,-,-,25,0,78
3309,22/06/20,8:00 AM,Tamil Nadu,-,-,32754,757,59377
3310,22/06/20,8:00 AM,Telangana,-,-,3731,210,7802
3311,22/06/20,8:00 AM,Tripura,-,-,759,1,1221
3312,22/06/20,8:00 AM,Uttarakhand,-,-,1500,27,2344
3313,22/06/20,8:00 AM,Uttar Pradesh,-,-,10995,550,17731
3314,22/06/20,8:00 AM,West Bengal,-,-,8297,555,13945
3315,22/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7832
3316,23/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,37,0,48
3317,23/06/20,8:00 AM,Andhra Pradesh,-,-,4495,111,9372
3318,23/06/20,8:00 AM,Arunachal Pradesh,-,-,21,0,139
3319,23/06/20,8:00 AM,Assam,-,-,3521,9,5586
3320,23/06/20,8:00 AM,Bihar,-,-,5781,55,7825
3321,23/06/20,8:00 AM,Chandigarh,-,-,322,6,411
3322,23/06/20,8:00 AM,Chhattisgarh,-,-,1513,12,2303
3323,23/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,27,0,91
3324,23/06/20,8:00 AM,Delhi,-,-,36602,2233,62655
3325,23/06/20,8:00 AM,Goa,-,-,152,1,864
3326,23/06/20,8:00 AM,Gujarat,-,-,19909,1684,27825
3327,23/06/20,8:00 AM,Haryana,-,-,5916,169,11025
3328,23/06/20,8:00 AM,Himachal Pradesh,-,-,437,8,727
3329,23/06/20,8:00 AM,Jammu and Kashmir,-,-,3531,85,6088
3330,23/06/20,8:00 AM,Jharkhand,-,-,1469,11,2137
3331,23/06/20,8:00 AM,Karnataka,-,-,5730,142,9399
3332,23/06/20,8:00 AM,Kerala,-,-,1749,21,3310
3333,23/06/20,8:00 AM,Ladakh,-,-,136,1,847
3334,23/06/20,8:00 AM,Madhya Pradesh,-,-,9215,521,12078
3335,23/06/20,8:00 AM,Maharashtra,-,-,67706,6283,135796
3336,23/06/20,8:00 AM,Manipur,-,-,250,0,898
3337,23/06/20,8:00 AM,Meghalaya,-,-,37,1,44
3338,23/06/20,8:00 AM,Mizoram,-,-,9,0,141
3339,23/06/20,8:00 AM,Nagaland,-,-,141,0,280
3340,23/06/20,8:00 AM,Odisha,-,-,3863,15,5303
3341,23/06/20,8:00 AM,Puducherry,-,-,149,8,383
3342,23/06/20,8:00 AM,Punjab,-,-,2825,101,4235
3343,23/06/20,8:00 AM,Rajasthan,-,-,11910,356,15232
3344,23/06/20,8:00 AM,Sikkim,-,-,29,0,78
3345,23/06/20,8:00 AM,Tamil Nadu,-,-,34112,794,62087
3346,23/06/20,8:00 AM,Telangana,-,-,4005,217,8674
3347,23/06/20,8:00 AM,Tripura,-,-,782,1,1237
3348,23/06/20,8:00 AM,Uttarakhand,-,-,1521,28,2402
3349,23/06/20,8:00 AM,Uttar Pradesh,-,-,11601,569,18322
3350,23/06/20,8:00 AM,West Bengal,-,-,8687,569,14358
3351,23/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8015
3352,24/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,40,0,50
3353,24/06/20,8:00 AM,Andhra Pradesh,-,-,4599,119,10002
3354,24/06/20,8:00 AM,Arunachal Pradesh,-,-,22,0,148
3355,24/06/20,8:00 AM,Assam,-,-,3762,9,5831
3356,24/06/20,8:00 AM,Bihar,-,-,6104,56,8153
3357,24/06/20,8:00 AM,Chandigarh,-,-,322,6,418
3358,24/06/20,8:00 AM,Chhattisgarh,-,-,1553,12,2362
3359,24/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,29,0,120
3360,24/06/20,8:00 AM,Delhi,-,-,39313,2301,66602
3361,24/06/20,8:00 AM,Goa,-,-,205,1,909
3362,24/06/20,8:00 AM,Gujarat,-,-,20513,1710,28371
3363,24/06/20,8:00 AM,Haryana,-,-,6498,178,11520
3364,24/06/20,8:00 AM,Himachal Pradesh,-,-,443,8,775
3365,24/06/20,8:00 AM,Jammu and Kashmir,-,-,3642,87,6236
3366,24/06/20,8:00 AM,Jharkhand,-,-,1520,11,2185
3367,24/06/20,8:00 AM,Karnataka,-,-,6004,150,9721
3368,24/06/20,8:00 AM,Kerala,-,-,1809,22,3451
3369,24/06/20,8:00 AM,Ladakh,-,-,148,1,932
3370,24/06/20,8:00 AM,Madhya Pradesh,-,-,9335,525,12261
3371,24/06/20,8:00 AM,Maharashtra,-,-,69631,6531,139010
3372,24/06/20,8:00 AM,Manipur,-,-,258,0,921
3373,24/06/20,8:00 AM,Meghalaya,-,-,37,1,46
3374,24/06/20,8:00 AM,Mizoram,-,-,9,0,142
3375,24/06/20,8:00 AM,Nagaland,-,-,141,0,330
3376,24/06/20,8:00 AM,Odisha,-,-,3988,17,5470
3377,24/06/20,8:00 AM,Puducherry,-,-,165,9,402
3378,24/06/20,8:00 AM,Punjab,-,-,3047,105,4397
3379,24/06/20,8:00 AM,Rajasthan,-,-,12213,365,15627
3380,24/06/20,8:00 AM,Sikkim,-,-,29,0,79
3381,24/06/20,8:00 AM,Tamil Nadu,-,-,35339,833,64603
3382,24/06/20,8:00 AM,Telangana,-,-,4224,220,9553
3383,24/06/20,8:00 AM,Tripura,-,-,807,1,1259
3384,24/06/20,8:00 AM,Uttarakhand,-,-,1602,30,2535
3385,24/06/20,8:00 AM,Uttar Pradesh,-,-,12116,588,18893
3386,24/06/20,8:00 AM,West Bengal,-,-,9218,580,14728
3387,24/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8141
3388,25/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,43,0,56
3389,25/06/20,8:00 AM,Andhra Pradesh,-,-,4779,124,10331
3390,25/06/20,8:00 AM,Arunachal Pradesh,-,-,38,0,158
3391,25/06/20,8:00 AM,Assam,-,-,3958,9,6198
3392,25/06/20,8:00 AM,Bihar,-,-,6113,57,8209
3393,25/06/20,8:00 AM,Chandigarh,-,-,323,6,420
3394,25/06/20,8:00 AM,Chhattisgarh,-,-,1627,12,2419
3395,25/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,30,0,120
3396,25/06/20,8:00 AM,Delhi,-,-,41437,2365,70390
3397,25/06/20,8:00 AM,Goa,-,-,289,2,951
3398,25/06/20,8:00 AM,Gujarat,-,-,21088,1735,28943
3399,25/06/20,8:00 AM,Haryana,-,-,6925,188,12010
3400,25/06/20,8:00 AM,Himachal Pradesh,-,-,466,8,806
3401,25/06/20,8:00 AM,Jammu and Kashmir,-,-,3818,88,6422
3402,25/06/20,8:00 AM,Jharkhand,-,-,1570,11,2207
3403,25/06/20,8:00 AM,Karnataka,-,-,6151,164,10118
3404,25/06/20,8:00 AM,Kerala,-,-,1888,22,3603
3405,25/06/20,8:00 AM,Ladakh,-,-,274,1,941
3406,25/06/20,8:00 AM,Madhya Pradesh,-,-,9473,534,12448
3407,25/06/20,8:00 AM,Maharashtra,-,-,73792,6739,142900
3408,25/06/20,8:00 AM,Manipur,-,-,328,0,970
3409,25/06/20,8:00 AM,Meghalaya,-,-,42,1,46
3410,25/06/20,8:00 AM,Mizoram,-,-,19,0,142
3411,25/06/20,8:00 AM,Nagaland,-,-,148,0,347
3412,25/06/20,8:00 AM,Odisha,-,-,4123,17,5752
3413,25/06/20,8:00 AM,Puducherry,-,-,176,9,461
3414,25/06/20,8:00 AM,Punjab,-,-,3099,113,4627
3415,25/06/20,8:00 AM,Rajasthan,-,-,12611,375,16009
3416,25/06/20,8:00 AM,Sikkim,-,-,39,0,84
3417,25/06/20,8:00 AM,Tamil Nadu,-,-,37763,866,67468
3418,25/06/20,8:00 AM,Telangana,-,-,4361,225,10444
3419,25/06/20,8:00 AM,Tripura,-,-,897,1,1259
3420,25/06/20,8:00 AM,Uttarakhand,-,-,1721,35,2623
3421,25/06/20,8:00 AM,Uttar Pradesh,-,-,12586,596,19557
3422,25/06/20,8:00 AM,West Bengal,-,-,9702,591,15173
3423,25/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8493
3424,26/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,43,0,59
3425,26/06/20,8:00 AM,Andhra Pradesh,-,-,4988,136,10884
3426,26/06/20,8:00 AM,Arunachal Pradesh,-,-,38,1,160
3427,26/06/20,8:00 AM,Assam,-,-,4033,9,6321
3428,26/06/20,8:00 AM,Bihar,-,-,6441,57,8473
3429,26/06/20,8:00 AM,Chandigarh,-,-,329,6,423
3430,26/06/20,8:00 AM,Chhattisgarh,-,-,1755,12,2452
3431,26/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,32,0,155
3432,26/06/20,8:00 AM,Delhi,-,-,44765,2429,73780
3433,26/06/20,8:00 AM,Goa,-,-,335,2,995
3434,26/06/20,8:00 AM,Gujarat,-,-,21498,1753,29520
3435,26/06/20,8:00 AM,Haryana,-,-,7380,198,12463
3436,26/06/20,8:00 AM,Himachal Pradesh,-,-,477,9,839
3437,26/06/20,8:00 AM,Jammu and Kashmir,-,-,3967,90,6549
3438,26/06/20,8:00 AM,Jharkhand,-,-,1605,12,2262
3439,26/06/20,8:00 AM,Karnataka,-,-,6670,170,10560
3440,26/06/20,8:00 AM,Kerala,-,-,1943,22,3726
3441,26/06/20,8:00 AM,Ladakh,-,-,358,1,941
3442,26/06/20,8:00 AM,Madhya Pradesh,-,-,9619,542,12596
3443,26/06/20,8:00 AM,Maharashtra,-,-,77453,6931,147741
3444,26/06/20,8:00 AM,Manipur,-,-,354,0,1056
3445,26/06/20,8:00 AM,Meghalaya,-,-,42,1,46
3446,26/06/20,8:00 AM,Mizoram,-,-,30,0,145
3447,26/06/20,8:00 AM,Nagaland,-,-,160,0,355
3448,26/06/20,8:00 AM,Odisha,-,-,4291,17,5962
3449,26/06/20,8:00 AM,Puducherry,-,-,187,9,502
3450,26/06/20,8:00 AM,Punjab,-,-,3192,120,4769
3451,26/06/20,8:00 AM,Rajasthan,-,-,12840,379,16296
3452,26/06/20,8:00 AM,Sikkim,-,-,39,0,85
3453,26/06/20,8:00 AM,Tamil Nadu,-,-,39999,911,70977
3454,26/06/20,8:00 AM,Telangana,-,-,4688,230,11364
3455,26/06/20,8:00 AM,Tripura,-,-,1019,1,1290
3456,26/06/20,8:00 AM,Uttarakhand,-,-,1758,36,2691
3457,26/06/20,8:00 AM,Uttar Pradesh,-,-,13119,611,20193
3458,26/06/20,8:00 AM,West Bengal,-,-,10190,606,15648
3459,26/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8123
3460,27/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,43,0,72
3461,27/06/20,8:00 AM,Andhra Pradesh,-,-,5196,148,11489
3462,27/06/20,8:00 AM,Arunachal Pradesh,-,-,42,1,172
3463,27/06/20,8:00 AM,Assam,-,-,4259,9,6607
3464,27/06/20,8:00 AM,Bihar,-,-,6762,58,8716
3465,27/06/20,8:00 AM,Chandigarh,-,-,335,6,425
3466,27/06/20,8:00 AM,Chhattisgarh,-,-,1914,13,2545
3467,27/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,41,0,163
3468,27/06/20,8:00 AM,Delhi,-,-,47091,2492,77240
3469,27/06/20,8:00 AM,Goa,-,-,370,2,1039
3470,27/06/20,8:00 AM,Gujarat,-,-,22030,1771,30095
3471,27/06/20,8:00 AM,Haryana,-,-,8016,211,12884
3472,27/06/20,8:00 AM,Himachal Pradesh,-,-,502,9,864
3473,27/06/20,8:00 AM,Jammu and Kashmir,-,-,4080,91,6762
3474,27/06/20,8:00 AM,Jharkhand,-,-,1643,12,2290
3475,27/06/20,8:00 AM,Karnataka,-,-,6916,180,11005
3476,27/06/20,8:00 AM,Kerala,-,-,2008,22,3876
3477,27/06/20,8:00 AM,Ladakh,-,-,358,1,946
3478,27/06/20,8:00 AM,Madhya Pradesh,-,-,9804,546,12798
3479,27/06/20,8:00 AM,Maharashtra,-,-,79815,7106,152765
3480,27/06/20,8:00 AM,Manipur,-,-,393,0,1075
3481,27/06/20,8:00 AM,Meghalaya,-,-,42,1,47
3482,27/06/20,8:00 AM,Mizoram,-,-,30,0,145
3483,27/06/20,8:00 AM,Nagaland,-,-,162,0,371
3484,27/06/20,8:00 AM,Odisha,-,-,4422,17,6180
3485,27/06/20,8:00 AM,Puducherry,-,-,187,9,502
3486,27/06/20,8:00 AM,Punjab,-,-,3201,122,4957
3487,27/06/20,8:00 AM,Rajasthan,-,-,13062,380,16660
3488,27/06/20,8:00 AM,Sikkim,-,-,39,0,86
3489,27/06/20,8:00 AM,Tamil Nadu,-,-,41357,957,74622
3490,27/06/20,8:00 AM,Telangana,-,-,4766,237,12349
3491,27/06/20,8:00 AM,Tripura,-,-,1055,1,1325
3492,27/06/20,8:00 AM,Uttarakhand,-,-,1822,37,2725
3493,27/06/20,8:00 AM,Uttar Pradesh,-,-,13583,630,20943
3494,27/06/20,8:00 AM,West Bengal,-,-,10535,616,16190
3495,27/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,8023
3496,28/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,43,0,72
3497,28/06/20,8:00 AM,Andhra Pradesh,-,-,5480,157,12285
3498,28/06/20,8:00 AM,Arunachal Pradesh,-,-,54,1,177
3499,28/06/20,8:00 AM,Assam,-,-,4500,9,6816
3500,28/06/20,8:00 AM,Bihar,-,-,6843,59,8931
3501,28/06/20,8:00 AM,Chandigarh,-,-,335,6,428
3502,28/06/20,8:00 AM,Chhattisgarh,-,-,1914,13,2545
3503,28/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,55,0,177
3504,28/06/20,8:00 AM,Delhi,-,-,49301,2558,80188
3505,28/06/20,8:00 AM,Goa,-,-,420,2,1128
3506,28/06/20,8:00 AM,Gujarat,-,-,22409,1789,30709
3507,28/06/20,8:00 AM,Haryana,-,-,8472,218,13427
3508,28/06/20,8:00 AM,Himachal Pradesh,-,-,509,9,894
3509,28/06/20,8:00 AM,Jammu and Kashmir,-,-,4225,93,6966
3510,28/06/20,8:00 AM,Jharkhand,-,-,1724,12,2339
3511,28/06/20,8:00 AM,Karnataka,-,-,7287,191,11923
3512,28/06/20,8:00 AM,Kerala,-,-,2110,22,4071
3513,28/06/20,8:00 AM,Ladakh,-,-,554,1,960
3514,28/06/20,8:00 AM,Madhya Pradesh,-,-,9971,550,12965
3515,28/06/20,8:00 AM,Maharashtra,-,-,84245,7273,159133
3516,28/06/20,8:00 AM,Manipur,-,-,432,0,1092
3517,28/06/20,8:00 AM,Meghalaya,-,-,42,1,47
3518,28/06/20,8:00 AM,Mizoram,-,-,55,0,148
3519,28/06/20,8:00 AM,Nagaland,-,-,164,0,387
3520,28/06/20,8:00 AM,Odisha,-,-,4606,18,6350
3521,28/06/20,8:00 AM,Puducherry,-,-,221,10,619
3522,28/06/20,8:00 AM,Punjab,-,-,3320,128,5056
3523,28/06/20,8:00 AM,Rajasthan,-,-,13367,391,16944
3524,28/06/20,8:00 AM,Sikkim,-,-,46,0,87
3525,28/06/20,8:00 AM,Tamil Nadu,-,-,44094,1025,78335
3526,28/06/20,8:00 AM,Telangana,-,-,4928,243,13436
3527,28/06/20,8:00 AM,Tripura,-,-,1071,1,1334
3528,28/06/20,8:00 AM,Uttarakhand,-,-,1912,37,2791
3529,28/06/20,8:00 AM,Uttar Pradesh,-,-,14215,649,21549
3530,28/06/20,8:00 AM,West Bengal,-,-,10789,629,16711
3531,28/06/20,8:00 AM,Cases being reassigned to states,-,-,0,0,7839
3532,29/06/20,8:00 AM,Andaman and Nicobar Islands,-,-,45,0,76
3533,29/06/20,8:00 AM,Andhra Pradesh,-,-,5908,169,13241
3534,29/06/20,8:00 AM,Arunachal Pradesh,-,-,60,1,182
3535,29/06/20,8:00 AM,Assam,-,-,5088,10,7206
3536,29/06/20,8:00 AM,Bihar,-,-,7118,60,9212
3537,29/06/20,8:00 AM,Chandigarh,-,-,336,6,429
3538,29/06/20,8:00 AM,Chhattisgarh,-,-,2091,13,2662
3539,29/06/20,8:00 AM,Dadra and Nagar Haveli and Daman and Diu,-,-,60,0,178
