country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Barbados,BRB,2021-03-06,48886.0,48886.0,,406.0,1734.0,17.01,17.01,,6034.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-07,49317.0,49317.0,,431.0,1529.0,17.16,17.16,,5321.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-08,49393.0,49393.0,,76.0,1181.0,17.19,17.19,,4110.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-09,49757.0,49757.0,,364.0,932.0,17.31,17.31,,3243.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-10,50263.0,50263.0,,506.0,772.0,17.49,17.49,,2686.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-11,50703.0,50703.0,,440.0,609.0,17.64,17.64,,2119.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-12,50980.0,50980.0,,277.0,357.0,17.74,17.74,,1242.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-13,51595.0,51595.0,,615.0,387.0,17.95,17.95,,1347.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-14,52290.0,52290.0,,695.0,425.0,18.2,18.2,,1479.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-15,53129.0,53129.0,,839.0,534.0,18.49,18.49,,1858.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-16,54631.0,54631.0,,1502.0,696.0,19.01,19.01,,2422.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-17,56018.0,56018.0,,1387.0,822.0,19.49,19.49,,2860.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-18,58214.0,58214.0,,2196.0,1073.0,20.26,20.26,,3734.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-19,60206.0,60206.0,,1992.0,1318.0,20.95,20.95,,4586.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-20,61108.0,61108.0,,902.0,1359.0,21.26,21.26,,4729.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-21,61752.0,61752.0,,644.0,1352.0,21.49,21.49,,4705.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-22,61781.0,61781.0,,29.0,1236.0,21.5,21.5,,4301.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-23,62765.0,62765.0,,984.0,1162.0,21.84,21.84,,4044.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-24,,,,,966.0,,,,3362.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-25,62802.0,62802.0,,,655.0,21.85,21.85,,2279.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-26,63689.0,63689.0,,887.0,498.0,22.16,22.16,,1733.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-27,,,,,370.0,,,,1288.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-28,,,,,279.0,,,,971.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-29,63711.0,63711.0,,,276.0,22.17,22.17,,960.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-30,63715.0,63715.0,,4.0,136.0,22.17,22.17,,473.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-03-31,63728.0,63728.0,,13.0,135.0,22.18,22.18,,470.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-04-01,63735.0,63735.0,,7.0,133.0,22.18,22.18,,463.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Barbados,BRB,2021-04-02,63738.0,63738.0,,3.0,7.0,22.18,22.18,,24.0,Oxford/AstraZeneca,Ministry of Health,https://www.facebook.com/moh.barbados/photos/a.768944336470972/4077000855665287
Belarus,BLR,2020-12-28,0.0,0.0,,,,0.0,0.0,,,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2020-12-29,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2020-12-30,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2020-12-31,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-01,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-02,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-03,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-04,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-05,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-06,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-07,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-08,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-09,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-10,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-11,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-12,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-13,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-14,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-15,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-16,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-17,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-18,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-19,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-20,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-21,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-22,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-23,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-24,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-25,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-26,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-27,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-28,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-29,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-30,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-01-31,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-01,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-02,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-03,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-04,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-05,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-06,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-07,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-08,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-09,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-10,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-11,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-12,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-13,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-14,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-15,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-16,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-17,,,,,403.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-18,20944.0,20944.0,,,403.0,0.22,0.22,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-19,,,,,404.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-20,,,,,405.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-21,,,,,407.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-22,,,,,408.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-23,,,,,409.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-24,,,,,410.0,,,,43.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-25,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-26,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-27,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-02-28,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-01,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-02,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-03,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-04,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-05,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-06,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-07,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-08,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-09,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-10,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-11,,,,,412.0,,,,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-12,30000.0,20000.0,10000.0,,412.0,0.32,0.21,0.11,44.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-13,,,,,726.0,,,,77.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-14,,,,,1041.0,,,,110.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-15,,,,,1356.0,,,,144.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-16,,,,,1671.0,,,,177.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-17,,,,,1986.0,,,,210.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-18,,,,,2301.0,,,,244.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-19,,,,,2616.0,,,,277.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-20,,,,,2616.0,,,,277.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-21,,,,,2616.0,,,,277.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
Belarus,BLR,2021-03-22,,,,,2616.0,,,,277.0,Sputnik V,Ministry of Health,https://eng.belta.by/president/view/vaccination-in-focus-of-lukashenkos-meeting-with-healthcare-minister-138542-2021/
