Brand ,Model,Submodel,Tyre Brand,Serial No.,Type,Load Index,Size,Selling Price,Original Price,Rating
Maruti,Omni,MPI Ambulance,CEAT,Milage X3,Tube,69,145/80 R 12,"2,615","2,615",
Maruti,Omni,MPI CARGO,CEAT,Milage X3,Tubeless,74,145/80 R 12,"2,477","2,477",2.8
Maruti,Omni,MPI CARGO,CEAT,FuelSmart,Tubeless,74,145/80 R 12,"2,583","2,583",3.7
Maruti,Omni,MPI CARGO,CEAT,Milage X3,Tube,69,145/80 R 12,"2,615","2,615",
Maruti,Omni,MPI STD,CEAT,Milage X3,Tubeless,74,145/80 R 12,"2,477","2,477",2.8
Maruti,Omni,MPI STD,CEAT,FuelSmart,Tubeless,74,145/80 R 12,"2,583","2,583",3.7
Maruti,Omni,MPI STD,CEAT,Milage X3,Tube,69,145/80 R 12,"2,615","2,615",
Maruti,Omni,E MPI STD,Falken,Sincera835,Tubeless,74,145/80 R 12,"2,913","2,913",
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,Falken,Sincera835,Tubeless,74,145/80 R 12,"2,913","2,913",
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,Falken,Sincera835,Tubeless,74,145/80 R 12,"2,913","2,913",
Maruti,Omni,MPI Ambulance,Falken,Sincera835,Tubeless,74,145/80 R 12,"2,913","2,913",
Maruti,Omni,MPI CARGO,Falken,Sincera835,Tubeless,74,145/80 R 12,"2,913","2,913",
Maruti,Omni,MPI STD,Falken,Sincera835,Tubeless,74,145/80 R 12,"2,913","2,913",
Maruti,Omni,E MPI STD,Firestone,FR500,Tubeless,74,145/80 R 12,"2,328","2,328",5
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,Firestone,FR500,Tubeless,74,145/80 R 12,"2,328","2,328",5
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,Firestone,FR500,Tubeless,74,145/80 R 12,"2,328","2,328",5
Maruti,Omni,MPI Ambulance,Firestone,FR500,Tubeless,74,145/80 R 12,"2,328","2,328",5
Maruti,Omni,MPI CARGO,Firestone,FR500,Tubeless,74,145/80 R 12,"2,328","2,328",5
Maruti,Omni,MPI STD,Firestone,FR500,Tubeless,74,145/80 R 12,"2,328","2,328",5
Maruti,Omni,E MPI STD,GoodYear,Ducaro Hi-Miler,Tubeless,74,145/80 R 12,"2,465","2,465",4.1
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,GoodYear,Ducaro Hi-Miler,Tubeless,74,145/80 R 12,"2,465","2,465",4.1
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,GoodYear,Ducaro Hi-Miler,Tubeless,74,145/80 R 12,"2,465","2,465",4.1
Maruti,Omni,MPI Ambulance,GoodYear,Ducaro Hi-Miler,Tubeless,74,145/80 R 12,"2,465","2,465",4.1
Maruti,Omni,MPI CARGO,GoodYear,Ducaro Hi-Miler,Tubeless,74,145/80 R 12,"2,465","2,465",4.1
Maruti,Omni,MPI STD,GoodYear,Ducaro Hi-Miler,Tubeless,74,145/80 R 12,"2,465","2,465",4.1
Maruti,Omni,E MPI STD,GoodYear,Ducaro Hi-Miler,Tube,74,145/80 R 12,"2,773","2,773",5
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,GoodYear,Ducaro Hi-Miler,Tube,74,145/80 R 12,"2,773","2,773",5
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,GoodYear,Ducaro Hi-Miler,Tube,74,145/80 R 12,"2,773","2,773",5
Maruti,Omni,MPI Ambulance,GoodYear,Ducaro Hi-Miler,Tube,74,145/80 R 12,"2,773","2,773",5
Maruti,Omni,MPI CARGO,GoodYear,Ducaro Hi-Miler,Tube,74,145/80 R 12,"2,773","2,773",5
Maruti,Omni,MPI STD,GoodYear,Ducaro Hi-Miler,Tube,74,145/80 R 12,"2,773","2,773",5
Maruti,Omni,E MPI STD,Hankook,Optimo K715,Tubeless,74,145/80 R 12,"3,181","3,181",
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,Hankook,Optimo K715,Tubeless,74,145/80 R 12,"3,181","3,181",
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,Hankook,Optimo K715,Tubeless,74,145/80 R 12,"3,181","3,181",
Maruti,Omni,MPI Ambulance,Hankook,Optimo K715,Tubeless,74,145/80 R 12,"3,181","3,181",
Maruti,Omni,MPI CARGO,Hankook,Optimo K715,Tubeless,74,145/80 R 12,"3,181","3,181",
Maruti,Omni,MPI STD,Hankook,Optimo K715,Tubeless,74,145/80 R 12,"3,181","3,181",
Maruti,Omni,MPI STD,JKTyre,Ultima Neo,Tubeless,74,145/80 R 12,"2,520","2,520",5
Maruti,Omni,MPI STD,JKTyre,Ultima XP,Tubeless,74,145/80 R 12,"2,575","2,575",3.5
Maruti,Omni,MPI STD,JKTyre,Ultima XPC,Tubeless,74,145/80 R 12,"2,397","2,397",5
Maruti,Omni,MPI STD,JKTyre,Ultima NXT,Tubeless,74,145/80 R 12,"2,520","2,520",5
Maruti,Omni,MPI STD,JKTyre,Ultima XP,Tube,74,145/80 R 12,"2,575","2,575",3.5
Maruti,Omni,MPI STD,JKTyre,Ultima NXT,Tube,74,145/80 R 12,"2,629","2,629",
Maruti,Omni,E MPI STD,JKTyre,Ultima Neo,Tubeless,74,145/80 R 12,"2,520","2,520",5
Maruti,Omni,E MPI STD,JKTyre,Ultima XP,Tubeless,74,145/80 R 12,"2,575","2,575",3.5
Maruti,Omni,E MPI STD,JKTyre,Ultima XPC,Tubeless,74,145/80 R 12,"2,397","2,397",5
Maruti,Omni,E MPI STD,JKTyre,Ultima NXT,Tubeless,74,145/80 R 12,"2,520","2,520",5
Maruti,Omni,E MPI STD,JKTyre,Ultima XP,Tube,74,145/80 R 12,"2,575","2,575",3.5
Maruti,Omni,E MPI STD,JKTyre,Ultima NXT,Tube,74,145/80 R 12,"2,629","2,629",
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,JKTyre,Ultima Neo,Tubeless,74,145/80 R 12,"2,520","2,520",5
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,JKTyre,Ultima XP,Tubeless,74,145/80 R 12,"2,575","2,575",3.5
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,JKTyre,Ultima XPC,Tubeless,74,145/80 R 12,"2,397","2,397",5
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,JKTyre,Ultima NXT,Tubeless,74,145/80 R 12,"2,520","2,520",5
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,JKTyre,Ultima XP,Tube,74,145/80 R 12,"2,575","2,575",3.5
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,JKTyre,Ultima NXT,Tube,74,145/80 R 12,"2,629","2,629",
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,JKTyre,Ultima Neo,Tubeless,74,145/80 R 12,"2,520","2,520",5
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,JKTyre,Ultima XP,Tubeless,74,145/80 R 12,"2,575","2,575",3.5
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,JKTyre,Ultima XPC,Tubeless,74,145/80 R 12,"2,397","2,397",5
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,JKTyre,Ultima NXT,Tubeless,74,145/80 R 12,"2,520","2,520",5
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,JKTyre,Ultima XP,Tube,74,145/80 R 12,"2,575","2,575",3.5
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,JKTyre,Ultima NXT,Tube,74,145/80 R 12,"2,629","2,629",
Maruti,Omni,MPI Ambulance,JKTyre,Ultima Neo,Tubeless,74,145/80 R 12,"2,520","2,520",5
Maruti,Omni,MPI Ambulance,JKTyre,Ultima XP,Tubeless,74,145/80 R 12,"2,575","2,575",3.5
Maruti,Omni,MPI Ambulance,JKTyre,Ultima XPC,Tubeless,74,145/80 R 12,"2,397","2,397",5
Maruti,Omni,MPI Ambulance,JKTyre,Ultima NXT,Tubeless,74,145/80 R 12,"2,520","2,520",5
Maruti,Omni,MPI Ambulance,JKTyre,Ultima XP,Tube,74,145/80 R 12,"2,575","2,575",3.5
Maruti,Omni,MPI Ambulance,JKTyre,Ultima NXT,Tube,74,145/80 R 12,"2,629","2,629",
Maruti,Omni,MPI CARGO,JKTyre,Ultima Neo,Tubeless,74,145/80 R 12,"2,520","2,520",5
Maruti,Omni,MPI CARGO,JKTyre,Ultima XP,Tubeless,74,145/80 R 12,"2,575","2,575",3.5
Maruti,Omni,MPI CARGO,JKTyre,Ultima XPC,Tubeless,74,145/80 R 12,"2,397","2,397",5
Maruti,Omni,MPI CARGO,JKTyre,Ultima NXT,Tubeless,74,145/80 R 12,"2,520","2,520",5
Maruti,Omni,MPI CARGO,JKTyre,Ultima XP,Tube,74,145/80 R 12,"2,575","2,575",3.5
Maruti,Omni,MPI CARGO,JKTyre,Ultima NXT,Tube,74,145/80 R 12,"2,629","2,629",
Maruti,Omni,MPI CARGO,MRF,ZCT,Tube,78,145/80 R 12,"2,608","2,608",
Maruti,Omni,MPI CARGO,MRF,ZCT,Tubeless,78,145/80 R 12,"2,608","2,608",
Maruti,Omni,MPI Ambulance,MRF,ZCT,Tube,78,145/80 R 12,"2,608","2,608",
Maruti,Omni,MPI Ambulance,MRF,ZCT,Tubeless,78,145/80 R 12,"2,608","2,608",
Maruti,Omni,MPI Ambulance,MRF,ZVTS,Tubeless,74,145/80 R 12,"3,110","3,110",5
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,MRF,ZCT,Tube,78,145/80 R 12,"2,608","2,608",
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,MRF,ZCT,Tubeless,78,145/80 R 12,"2,608","2,608",
Maruti,Omni,LPG STD BSIII 5 STR W IMMOBILISER,MRF,ZVTS,Tubeless,74,145/80 R 12,"3,110","3,110",5
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,MRF,ZCT,Tube,78,145/80 R 12,"2,608","2,608",
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,MRF,ZCT,Tubeless,78,145/80 R 12,"2,608","2,608",
Maruti,Omni,LPG CARGO BSIII W IMMOBILISER,MRF,ZVTS,Tubeless,74,145/80 R 12,"3,110","3,110",5
Maruti,Omni,E MPI STD,MRF,ZCT,Tube,78,145/80 R 12,"2,608","2,608",
Maruti,Omni,E MPI STD,MRF,ZCT,Tubeless,78,145/80 R 12,"2,608","2,608",
Maruti,Omni,E MPI STD,MRF,ZVTS,Tubeless,74,145/80 R 12,"3,110","3,110",5
Maruti,Omni,MPI STD,MRF,ZCT,Tube,78,145/80 R 12,"2,608","2,608",
Maruti,Omni,MPI STD,MRF,ZCT,Tubeless,78,145/80 R 12,"2,608","2,608",
Maruti,Omni,MPI STD,MRF,ZVTS,Tubeless,74,145/80 R 12,"3,110","3,110",5
Maruti,Eeco,5 Seater AC ( Petrol ),Apollo,Altrust,Tubeless,89,155 R 13,"3,637","3,637",4
Maruti,Eeco,5 Seater AC ( Petrol ),Apollo,Amazer XL,Tubeless,89,155 R 13,"3,843","3,843",5
Maruti,Eeco,5 Seater Standard ( Petrol ),Apollo,Altrust,Tubeless,89,155 R 13,"3,637","3,637",4
Maruti,Eeco,5 Seater Standard ( Petrol ),Apollo,Amazer XL,Tubeless,89,155 R 13,"3,843","3,843",5
Maruti,Eeco,7 Seater Standard ( Petrol ),Apollo,Altrust,Tubeless,89,155 R 13,"3,637","3,637",4
Maruti,Eeco,7 Seater Standard ( Petrol ),Apollo,Amazer XL,Tubeless,89,155 R 13,"3,843","3,843",5
Maruti,Eeco,Ambulance Petrol AC Plus HTR,Apollo,Altrust,Tubeless,89,155 R 13,"3,637","3,637",4
Maruti,Eeco,Ambulance Petrol AC Plus HTR,Apollo,Amazer XL,Tubeless,89,155 R 13,"3,843","3,843",5
Maruti,Eeco,CNG 5 Seater AC,Apollo,Altrust,Tubeless,89,155 R 13,"3,637","3,637",4
Maruti,Eeco,CNG 5 Seater AC,Apollo,Amazer XL,Tubeless,89,155 R 13,"3,843","3,843",5
Maruti,Eeco,CNG HTR 5 STR,Apollo,Altrust,Tubeless,89,155 R 13,"3,637","3,637",4
Maruti,Eeco,CNG HTR 5 STR,Apollo,Amazer XL,Tubeless,89,155 R 13,"3,843","3,843",5
Maruti,Eeco,Flexi Green,Apollo,Altrust,Tubeless,89,155 R 13,"3,637","3,637",4
Maruti,Eeco,Flexi Green,Apollo,Amazer XL,Tubeless,89,155 R 13,"3,843","3,843",5
Maruti,Eeco,5 Seater CNG,Apollo,Altrust,Tubeless,89,155 R 13,"3,637","3,637",4
Maruti,Eeco,5 Seater CNG,Apollo,Amazer XL,Tubeless,89,155 R 13,"3,843","3,843",5
Maruti,Eeco,5 Seater CNG,BridgeStone,L607,Tubeless,89,155 R 13,"4,250","4,250",5
Maruti,Eeco,5 Seater CNG,BridgeStone,L607,Tube,90,155 R 13,"4,400","4,400",5
Maruti,Eeco,Flexi Green,BridgeStone,L607,Tubeless,89,155 R 13,"4,250","4,250",5
Maruti,Eeco,Flexi Green,BridgeStone,L607,Tube,90,155 R 13,"4,400","4,400",5
Maruti,Eeco,CNG HTR 5 STR,BridgeStone,L607,Tubeless,89,155 R 13,"4,250","4,250",5
Maruti,Eeco,CNG HTR 5 STR,BridgeStone,L607,Tube,90,155 R 13,"4,400","4,400",5
Maruti,Eeco,CNG 5 Seater AC,BridgeStone,L607,Tubeless,89,155 R 13,"4,250","4,250",5
Maruti,Eeco,CNG 5 Seater AC,BridgeStone,L607,Tube,90,155 R 13,"4,400","4,400",5
Maruti,Eeco,Ambulance Petrol AC Plus HTR,BridgeStone,L607,Tubeless,89,155 R 13,"4,250","4,250",5
Maruti,Eeco,Ambulance Petrol AC Plus HTR,BridgeStone,L607,Tube,90,155 R 13,"4,400","4,400",5
Maruti,Eeco,7 Seater Standard ( Petrol ),BridgeStone,L607,Tubeless,89,155 R 13,"4,250","4,250",5
Maruti,Eeco,7 Seater Standard ( Petrol ),BridgeStone,L607,Tube,90,155 R 13,"4,400","4,400",5
Maruti,Eeco,5 Seater Standard ( Petrol ),BridgeStone,L607,Tubeless,89,155 R 13,"4,250","4,250",5
Maruti,Eeco,5 Seater Standard ( Petrol ),BridgeStone,L607,Tube,90,155 R 13,"4,400","4,400",5
Maruti,Eeco,5 Seater AC ( Petrol ),BridgeStone,L607,Tubeless,89,155 R 13,"4,250","4,250",5
Maruti,Eeco,5 Seater AC ( Petrol ),BridgeStone,L607,Tube,90,155 R 13,"4,400","4,400",5
Maruti,Eeco,5 Seater AC ( Petrol ),CEAT,Milaze HD,Tube,90,155 R 13,"3,643","3,643",3.7
Maruti,Eeco,5 Seater AC ( Petrol ),CEAT,Milaze HD,Tubeless,90,155 R 13,"4,493","4,493",3.8
Maruti,Eeco,5 Seater Standard ( Petrol ),CEAT,Milaze HD,Tube,90,155 R 13,"3,643","3,643",3.7
Maruti,Eeco,5 Seater Standard ( Petrol ),CEAT,Milaze HD,Tubeless,90,155 R 13,"4,493","4,493",3.8
Maruti,Eeco,7 Seater Standard ( Petrol ),CEAT,Milaze HD,Tube,90,155 R 13,"3,643","3,643",3.7
Maruti,Eeco,7 Seater Standard ( Petrol ),CEAT,Milaze HD,Tubeless,90,155 R 13,"4,493","4,493",3.8
Maruti,Eeco,Ambulance Petrol AC Plus HTR,CEAT,Milaze HD,Tube,90,155 R 13,"3,643","3,643",3.7
Maruti,Eeco,Ambulance Petrol AC Plus HTR,CEAT,Milaze HD,Tubeless,90,155 R 13,"4,493","4,493",3.8
Maruti,Eeco,CNG 5 Seater AC,CEAT,Milaze HD,Tube,90,155 R 13,"3,643","3,643",3.7
Maruti,Eeco,CNG 5 Seater AC,CEAT,Milaze HD,Tubeless,90,155 R 13,"4,493","4,493",3.8
Maruti,Eeco,CNG HTR 5 STR,CEAT,Milaze HD,Tube,90,155 R 13,"3,643","3,643",3.7
Maruti,Eeco,CNG HTR 5 STR,CEAT,Milaze HD,Tubeless,90,155 R 13,"4,493","4,493",3.8
Maruti,Eeco,Flexi Green,CEAT,Milaze HD,Tube,90,155 R 13,"3,643","3,643",3.7
Maruti,Eeco,Flexi Green,CEAT,Milaze HD,Tubeless,90,155 R 13,"4,493","4,493",3.8
Maruti,Eeco,5 Seater CNG,CEAT,Milaze HD,Tube,90,155 R 13,"3,643","3,643",3.7
Maruti,Eeco,5 Seater CNG,CEAT,Milaze HD,Tubeless,90,155 R 13,"4,493","4,493",3.8
Maruti,Eeco,5 Seater CNG,Falken,Linam R 51,Tubeless,89,155 R 13,"3,611","3,611",4
Maruti,Eeco,Flexi Green,Falken,Linam R 51,Tubeless,89,155 R 13,"3,611","3,611",4
Maruti,Eeco,CNG HTR 5 STR,Falken,Linam R 51,Tubeless,89,155 R 13,"3,611","3,611",4
Maruti,Eeco,CNG 5 Seater AC,Falken,Linam R 51,Tubeless,89,155 R 13,"3,611","3,611",4
Maruti,Eeco,Ambulance Petrol AC Plus HTR,Falken,Linam R 51,Tubeless,89,155 R 13,"3,611","3,611",4
Maruti,Eeco,7 Seater Standard ( Petrol ),Falken,Linam R 51,Tubeless,89,155 R 13,"3,611","3,611",4
Maruti,Eeco,5 Seater Standard ( Petrol ),Falken,Linam R 51,Tubeless,89,155 R 13,"3,611","3,611",4
Maruti,Eeco,5 Seater AC ( Petrol ),Falken,Linam R 51,Tubeless,89,155 R 13,"3,611","3,611",4
Maruti,Eeco,5 Seater AC ( Petrol ),JKTyre,Ultima XPC,Tubeless,90,155 R 13,"3,451","3,451",5
Maruti,Eeco,5 Seater AC ( Petrol ),JKTyre,Ultima XPC,Tube,90,155 R 13,"3,451","3,451",
Maruti,Eeco,5 Seater Standard ( Petrol ),JKTyre,Ultima XPC,Tubeless,90,155 R 13,"3,451","3,451",5
Maruti,Eeco,5 Seater Standard ( Petrol ),JKTyre,Ultima XPC,Tube,90,155 R 13,"3,451","3,451",
Maruti,Eeco,7 Seater Standard ( Petrol ),JKTyre,Ultima XPC,Tubeless,90,155 R 13,"3,451","3,451",5
Maruti,Eeco,7 Seater Standard ( Petrol ),JKTyre,Ultima XPC,Tube,90,155 R 13,"3,451","3,451",
Maruti,Eeco,Ambulance Petrol AC Plus HTR,JKTyre,Ultima XPC,Tubeless,90,155 R 13,"3,451","3,451",5
Maruti,Eeco,Ambulance Petrol AC Plus HTR,JKTyre,Ultima XPC,Tube,90,155 R 13,"3,451","3,451",
Maruti,Eeco,CNG 5 Seater AC,JKTyre,Ultima XPC,Tubeless,90,155 R 13,"3,451","3,451",5
Maruti,Eeco,CNG 5 Seater AC,JKTyre,Ultima XPC,Tube,90,155 R 13,"3,451","3,451",
Maruti,Eeco,CNG HTR 5 STR,JKTyre,Ultima XPC,Tubeless,90,155 R 13,"3,451","3,451",5
Maruti,Eeco,CNG HTR 5 STR,JKTyre,Ultima XPC,Tube,90,155 R 13,"3,451","3,451",
Maruti,Eeco,Flexi Green,JKTyre,Ultima XPC,Tubeless,90,155 R 13,"3,451","3,451",5
Maruti,Eeco,Flexi Green,JKTyre,Ultima XPC,Tube,90,155 R 13,"3,451","3,451",
Maruti,Eeco,5 Seater CNG,JKTyre,Ultima XPC,Tubeless,90,155 R 13,"3,451","3,451",5
Maruti,Eeco,5 Seater CNG,JKTyre,Ultima XPC,Tube,90,155 R 13,"3,451","3,451",
Maruti,Eeco,5 Seater CNG,UltraMile,UM 787 LT,Tubeless,90,155 R 13,"4,275","4,275",
Maruti,Eeco,5 Seater AC ( Petrol ),UltraMile,UM 787 LT,Tubeless,90,155 R 13,"4,275","4,275",
Maruti,Eeco,5 Seater Standard ( Petrol ),UltraMile,UM 787 LT,Tubeless,90,155 R 13,"4,275","4,275",
Maruti,Eeco,7 Seater Standard ( Petrol ),UltraMile,UM 787 LT,Tubeless,90,155 R 13,"4,275","4,275",
Maruti,Eeco,Ambulance Petrol AC Plus HTR,UltraMile,UM 787 LT,Tubeless,90,155 R 13,"4,275","4,275",
Maruti,Eeco,CNG 5 Seater AC,UltraMile,UM 787 LT,Tubeless,90,155 R 13,"4,275","4,275",
Maruti,Eeco,CNG HTR 5 STR,UltraMile,UM 787 LT,Tubeless,90,155 R 13,"4,275","4,275",
Maruti,Eeco,Flexi Green,UltraMile,UM 787 LT,Tubeless,90,155 R 13,"4,275","4,275",
Maruti,Ertiga,LDI (Diesel),Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,LDI (Diesel),Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,LXI (Petrol),Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,LXI (Petrol),Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,LXI CNG (CNG),Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,LXI CNG (CNG),Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,VDI (Diesel),Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,VDI (Diesel),Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,VXI (Petrol),Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,VXI (Petrol),Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,VXI ABS (Petrol),Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,VXI ABS (Petrol),Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,VXI CNG (CNG),Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,VXI CNG (CNG),Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,ZDI (Diesel),Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,ZDI (Diesel),Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,ZXI (Petrol),Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,ZXI (Petrol),Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,Diesel ZDi +,Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,Diesel ZDi +,Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,Diesel ZDi +,Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,Diesel ZDi +,Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,VXi AT Petrol,Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,VXi AT Petrol,Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,ZXi AT Petrol,Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,ZXi AT Petrol,Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,ZXi+,Apollo,Ainac 4GS,Tubeless,88,185/65 R 15,"5,359","5,359",5
Maruti,Ertiga,ZXi+,Apollo,Amazer 4G Life,Tubeless,88,185/65 R 15,"5,429","5,429",4
Maruti,Ertiga,ZXi+,BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,Ertiga,ZXi+,BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,Ertiga,ZXi+,BridgeStone,B-Series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,Ertiga,ZXi+,BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
Maruti,Ertiga,ZXi AT Petrol,BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,Ertiga,ZXi AT Petrol,BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,Ertiga,ZXi AT Petrol,BridgeStone,B-Series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,Ertiga,ZXi AT Petrol,BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
Maruti,Ertiga,VXi AT Petrol,BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,Ertiga,VXi AT Petrol,BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,Ertiga,VXi AT Petrol,BridgeStone,B-Series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,Ertiga,VXi AT Petrol,BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
Maruti,Ertiga,Diesel ZDi +,BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,Ertiga,Diesel ZDi +,BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,Ertiga,Diesel ZDi +,BridgeStone,B-Series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,Ertiga,Diesel ZDi +,BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
Maruti,Ertiga,Diesel ZDi +,BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,Ertiga,Diesel ZDi +,BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,Ertiga,Diesel ZDi +,BridgeStone,B-Series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,Ertiga,Diesel ZDi +,BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
Maruti,Ertiga,ZXI (Petrol),BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,Ertiga,ZXI (Petrol),BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,Ertiga,ZXI (Petrol),BridgeStone,B-Series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,Ertiga,ZXI (Petrol),BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
Maruti,Ertiga,ZDI (Diesel),BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,Ertiga,ZDI (Diesel),BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,Ertiga,ZDI (Diesel),BridgeStone,B-Series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,Ertiga,ZDI (Diesel),BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
Maruti,Ertiga,VXI CNG (CNG),BridgeStone,B-Series B290,Tubeless,88,185/65 R 15,"6,050","6,050",4
Maruti,Ertiga,VXI CNG (CNG),BridgeStone,Turanza T005,Tubeless,88,185/65 R 15,"6,111","6,111",3
Maruti,Ertiga,VXI CNG (CNG),BridgeStone,B-Series B250,Tubeless,88,185/65 R 15,"6,150","6,150",
Maruti,Ertiga,VXI CNG (CNG),BridgeStone,Ecopia EP150,Tubeless,88,185/65 R 15,"6,450","6,450",4.5
