POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
Dealer,0,0,3,BHK,1500.133941,1,1,"Nirman Nagar,Jaipur",19.980678,79.297436,56.0
Owner,0,1,4,BHK,2600.0,1,1,"Vasundhara,Ghaziabad",28.659979999999997,77.37027900000001,130.0
Owner,0,0,2,BHK,10301.50754,1,1,"Nagadevanahalli,Bangalore",12.934424,77.493907,41.0
Dealer,0,1,3,BHK,1389.813582,1,1,"Whitefield,Bangalore",12.9958935,77.761394,83.5
Dealer,1,1,3,BHK,1345.0234130000001,0,1,"Parel,Mumbai",42.049481,-87.681841,540.0
Dealer,0,1,3,BHK,1805.5555559999998,1,1,"Thanisandra,Bangalore",13.055985,77.622157,130.0
Dealer,0,1,2,BHK,1129.827445,1,1,"Talawali Chanda,Indore",22.66667,75.75,27.5
Dealer,0,1,3,BHK,1935.4838710000001,1,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,66.0
Owner,0,1,2,BHK,1215.3614460000001,1,1,"Whitefield,Bangalore",12.9958935,77.761394,80.7
Dealer,0,0,2,BHK,1002.7934960000001,1,1,"Kanjur Marg (East),Maharashtra",18.96,72.82,140.0
Dealer,0,0,3,BHK,1125.1244609999999,1,1,"Sector-127 Mohali,Mohali",30.768683000000003,76.650876,33.9
Dealer,1,0,3,BHK,1335.384615,0,1,"Jalukbari,Guwahati",26.154874,91.670312,43.4
Dealer,0,0,2,BHK,1046.0251050000002,1,1,"Mahalunge,Pune",18.573994,73.753171,75.0
Owner,0,0,3,BHK,700.0,1,1,"Somatne Phata,Pune",18.700817,73.685514,42.0
Dealer,1,1,1,BHK,709.9391481,0,1,"Bhayander (East),Mumbai",19.306722,72.86155600000001,52.5
Dealer,0,0,1,BHK,650.0541712,1,1,"Waghbil,Lalitpur",24.690279999999998,78.41889,54.0
Owner,0,0,3,BHK,1866.832607,1,1,"Sarjapur Road,Bangalore",12.86,77.786,150.0
Owner,0,0,1,BHK,800.0,1,1,"Akota,Vadodara",22.2951,73.1686,14.8
Dealer,0,0,3,BHK,1300.236407,1,1,"Kalikapur,Kolkata",22.127029999999998,88.51872900000001,55.0
Dealer,0,0,1,BHK,699.6501749,1,1,"Siolim,Goa",15.62,73.767,42.0
Builder,1,1,4,BHK,2485.0,0,0,"Zirakpur,Chandigarh",30.662283000000002,76.822397,99.4
Owner,0,0,2,BHK,1000.0,1,1,"Sarasnagar,Ahmednagar",19.08333,74.73333000000001,52.0
Owner,0,0,3,BHK,1280.0975310000001,1,1,"Chinhat,Lucknow",26.882832,81.033767,42.0
Owner,0,0,3,BHK,1470.287931,1,1,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,72.0
Owner,0,0,2,BHK,850.0510031,1,1,"Vishwakarma Industrial Area,Jaipur",26.990304,75.784757,25.0
Dealer,0,0,3,BHK,1155.263158,1,1,"Mappedu,Chennai",13.09,80.27,43.9
Dealer,0,0,2,BHK,900.0661812999999,1,1,"Sector-4 New Panvel,Maharashtra",18.966114,73.148278,68.0
Dealer,1,1,1,BHK,416.42623580000003,0,1,"New Panvel,Lalitpur",18.966114,73.148278,43.3
Owner,0,1,1,BHK,620.0177147999999,1,1,"Chromepet,Chennai",12.95161,80.14097,28.0
Dealer,0,0,3,BHK,2100.025846,1,1,"Bandra (West),Mumbai",19.05444,72.84056,650.0
Dealer,0,1,3,BHK,1803.801859,1,1,"Sarjapur Road,Bangalore",12.86,77.786,130.0
Dealer,1,0,3,BHK,1569.858713,0,1,"Sahakara Nagar,Bangalore",13.064,77.58,120.0
Dealer,1,0,3,BHK,1981.0479739999998,0,1,"Gandhi Nagar,Lalitpur",12.978,77.5783,600.0
Builder,1,1,2,BHK,900.0,0,0,"Azad Nagar,Ratnagiri",19.130570000000002,72.833721,27.0
Dealer,0,0,2,BHK,840.0273009,1,1,"Malad (West),Lalitpur",19.1849,72.8347,160.0
Owner,1,0,2,BHK,1479.885057,0,1,"Pacific Golf Estate,Dehradun",30.33,78.06,51.5
Owner,0,0,2,BHK,1172.1366380000002,1,1,"Vijay Nagar,Indore",22.759741,75.88953199999999,35.0
Dealer,0,0,2,BHK,995.0248756000001,1,1,"Sector-18 Ulwe,Mumbai",18.973907999999998,73.02510600000001,78.0
Owner,0,0,1,BHK,584.03634,1,1,"E M Bypass,Kolkata",22.54111,88.33778000000001,27.0
Owner,0,0,1,BHK,611.0711717999999,1,1,"Dhayari,Pune",18.430375,73.815337,34.0
Dealer,0,0,2,BHK,1230.12869,1,1,"Sector-74 Noida,Noida",28.577672999999997,77.389781,65.0
Owner,0,0,2,BHK,712.081652,1,1,"BataNagar,Kolkata",22.50686,88.223965,30.0
Owner,0,0,1,BHK,475.03314180000007,1,1,"virar,Palghar",19.444083,72.835286,21.5
Dealer,1,1,3,BHK,1623.6559140000002,0,1,"Sector-150 Noida,Noida",28.429614,77.481711,75.5
Dealer,0,0,3,BHK,1982.406145,1,1,"Sector-70 Mohali,Mohali",30.697795000000003,76.714722,160.0
Owner,0,0,2,BHK,915.0326797,1,1,"Mapusa,Goa",15.591970000000002,73.80894,35.0
Dealer,0,1,1,BHK,475.0175932,1,1,"Kasar vadavali,Maharashtra",20.084522,72.900306,54.0
Dealer,0,0,2,BHK,944.6153846000001,1,1,"Seethammadhara,Visakhapatnam",17.741878,83.308875,61.4
Owner,1,0,3,BHK,1405.481377,0,1,"Raj Nagar Extension,Ghaziabad",26.900926000000002,75.775927,40.0
Dealer,0,0,3,BHK,1660.072252,1,1,"Bablatala,Kolkata",22.54111,88.33778000000001,96.5
Dealer,0,1,2,BHK,909.5260890000001,1,1,"Virar West,Maharashtra",19.4559,72.8114,38.0
Dealer,0,0,4,BHK,3938.4615380000005,1,1,"Kharghar,Lalitpur",24.690279999999998,78.41889,320.0
Dealer,0,1,2,BHK,1244.444444,1,1,"Belatur,Bangalore",13.012767,77.756579,44.8
Dealer,0,1,2,BHK,1275.016139,1,1,"Thanisandra,Bangalore",13.055985,77.622157,79.0
Owner,0,0,2,BHK,1177.212529,1,1,"Immadihalli,Bangalore",12.96573,77.76356700000001,56.0
Dealer,0,0,2,BHK,1150.020125,1,1,"Hiranandani Gardens - Powai,Mumbai",19.124896,72.89350300000001,400.0
Dealer,1,1,1,BHK,424.00881060000006,0,0,"Kandivali (East),Maharashtra",19.1955,72.8728,92.4
Owner,0,0,3,BHK,2000.0,1,1,"Rishra,Kolkata",22.7239,88.3456,70.0
Dealer,0,0,3,BHK,1460.427136,1,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,46.5
Dealer,1,1,2,BHK,980.9691976,0,1,"Airoli,Maharashtra",19.159184,72.99378399999999,100.0
Dealer,0,0,2,BHK,1250.0,1,1,"Sector 20 Airoli,Maharashtra",19.155552,72.997112,120.0
Dealer,0,0,3,BHK,1690.0676030000002,1,1,"Goregaon (East),Maharashtra",19.1615,72.8731,390.0
Owner,1,0,1,BHK,701.7543860000001,0,1,"Dindoli,Surat",21.142359,72.862596,14.8
Dealer,1,1,3,BHK,743.7790539,0,1,"Sector 86 Faridabad,Faridabad",28.406388,77.342588,27.2
Owner,0,1,2,BHK,930.156658,1,1,"Raj Nagar Extension,Ghaziabad",26.900926000000002,75.775927,28.5
Owner,0,0,2,BHK,800.0,1,1,"Kamla Nehru Nagar,Jaipur",28.683355,77.457981,25.0
Owner,0,0,1,BHK,559.8755832,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,18.0
Dealer,0,0,2,BHK,1150.0,1,1,"Kalyani Nagar,Pune",18.5481,73.8995,92.0
Dealer,0,0,3,BHK,883.6524300000001,1,1,"Military Camp,Vakola, Santacruz East,Lalitpur",19.0916,72.8581,270.0
Owner,0,0,2,BHK,1264.0772240000001,1,1,"Devlali,Karjat",18.55,75.0,55.0
Dealer,0,0,3,BHK,1981.0301359999999,1,1,"Mandaveli,Chennai",13.09,80.27,330.0
Dealer,1,0,2,BHK,780.1980198,0,1,"Sector 87 Faridabad,Faridabad",28.427661999999998,77.339119,19.7
Dealer,1,1,2,BHK,730.2533532000001,0,1,"Panchkula Extension,Panchkula",30.694440000000004,76.85028,19.6
Dealer,0,1,2,BHK,1123.126785,1,1,"Parel,Lalitpur",18.996548999999998,72.842967,350.0
Dealer,0,0,2,BHK,1032.080502,1,1,"Sector-35G Kharghar,Maharashtra",18.96,72.82,120.0
Dealer,0,0,3,BHK,1839.401243,1,1,"Napean Sea Road,Lalitpur",24.690279999999998,78.41889,870.0
Owner,0,0,2,BHK,960.0808489,1,1,"Potheri,Chennai",13.09,80.27,38.0
Owner,0,0,2,BHK,1379.0386130000002,1,1,"Medavakkam,Chennai",12.91716,80.19287,70.0
Dealer,0,1,2,BHK,847.8091780999999,1,1,"Virar West,Lalitpur",19.4559,72.8114,32.7
Owner,0,0,8,BHK,2720.0,1,1,"Wheelers Road,Bangalore",21.0,77.0,170.0
Owner,0,0,3,BHK,2285.2789940000002,1,1,"BEML Layout,Bangalore",13.116079999999998,78.13698000000001,120.0
Owner,0,0,2,BHK,810.0445525,1,1,"Sangam Park,Valsad",28.690059,77.189192,20.0
Owner,0,0,2,BHK,640.0931045,1,1,"Byagadadhenahalli,Bangalore",12.758604,77.700377,22.0
Dealer,0,0,2,BHK,1065.06584,1,1,"Manpada,Lalitpur",24.690279999999998,78.41889,110.0
Dealer,0,0,2,BHK,980.0918836000001,1,1,"Sector-9 Kamothe,Lalitpur",28.716907,77.12469899999999,64.0
Dealer,0,0,3,BHK,1650.3122210000001,1,1,"Sector-15 Bahadurgarh,Bahadurgarh",30.752321000000002,76.772816,37.0
Dealer,0,0,3,BHK,1827.242525,1,1,"Chandrasekharpur,Bhubaneswar",20.320420000000002,85.823918,88.0
Dealer,1,1,3,BHK,1684.8016850000001,0,1,"Orlem,Maharashtra",18.96,72.82,240.0
Dealer,0,0,3,BHK,1680.210325,1,1,"Malsi,Dehradun",30.381791999999997,78.07509399999999,70.3
Dealer,1,1,1,BHK,476.0080976,0,1,"Pokhran-2,Lalitpur",24.690279999999998,78.41889,87.0
Dealer,0,0,1,BHK,750.0,1,1,"Shivaji Park,Mumbai",19.0266715,72.83954,240.0
Owner,0,0,2,BHK,712.0058925,1,1,"Maheshtala,Kolkata",22.486821,88.233267,29.0
Dealer,0,0,3,BHK,1307.189542,1,1,"Karapakkam,Chennai",12.925027,80.235348,86.0
Dealer,0,0,5,BHK,2949.852507,1,1,"Southern Avenue,Kolkata",22.54111,88.33778000000001,300.0
Dealer,0,1,1,BHK,594.0940066000001,1,1,"Wagholi,Pune",18.5823,73.983,34.0
Dealer,0,1,2,BHK,1414.177126,1,1,"Sector-100 Noida,Noida",28.542768,77.365736,80.0
Dealer,0,1,3,BHK,2432.7784890000003,1,1,"Sector-50 Noida,Noida",28.5679,77.3679,190.0
Dealer,0,0,3,BHK,2400.0,1,1,"Akota,Vadodara",22.2951,73.1686,120.0
Dealer,0,0,2,BHK,860.0917431,1,1,"Tapukara,Bhiwadi",28.2102,76.8606,15.0
Dealer,0,0,3,BHK,1776.649746,1,1,"Garudachar Palya,Bangalore",12.928575,77.58572099999999,140.0
Dealer,1,0,3,BHK,1200.0,0,1,"Haridwar-Dehradun Road,Dehradun",30.327965999999996,78.046144,53.4
Dealer,0,0,4,BHK,1850.0071149999999,1,1,"Sector-48A Chandigarh,Chandigarh",30.739119,76.76778399999999,130.0
Dealer,0,0,1,BHK,650.0171057,1,1,"Jogeshwari (West),Mumbai",19.141644,72.842908,95.0
Dealer,1,1,1,BHK,409.9800867,0,0,"Tilak nagar,Mumbai",19.068492000000003,72.898896,70.0
Dealer,1,0,2,BHK,848.7778673,0,1,"Avadi,Chennai",21.490368,73.338475,31.6
Owner,0,0,2,BHK,1200.0,1,1,"Daba Gardens,Visakhapatnam",18.405972,82.662089,66.0
Owner,0,0,1,BHK,350.140056,1,1,"Waghodia,Vadodara",22.294094,73.23368599999999,7.5
Dealer,1,0,2,BHK,971.066191,0,1,"cuttack naya bazar,Cuttack",20.45,85.86667,49.0
Dealer,0,0,2,BHK,1355.140187,1,1,"Adajan,Surat",24.395822,78.989627,58.0
Dealer,1,0,2,BHK,581.2220566000001,0,1,"Mamurdi,Pune",18.673472,73.714564,39.0
Dealer,0,0,2,BHK,1338.4754990000001,1,1,"Sector-15 Bahadurgarh,Bahadurgarh",30.752321000000002,76.772816,29.5
Dealer,1,1,2,BHK,715.0595883,0,1,"Moshi,Pune",18.669919,73.853723,33.0
Dealer,0,1,3,BHK,1404.918033,1,1,"Jalahalli,Bangalore",13.0519,77.5416,85.7
Owner,0,0,3,BHK,1442.307692,1,1,"Gothapatna,Bhubaneswar",20.296129999999998,85.741152,42.0
Dealer,0,0,2,BHK,1328.2051279999998,1,1,"Kalinganagar,Bhubaneswar",20.26444,85.82806,51.8
Owner,0,0,2,BHK,1010.10101,1,1,"HMT LAYOUT VIDYARANYAPURA,Bangalore",13.0814,77.5566,68.0
Dealer,0,0,1,BHK,600.0342877,1,1,"Raval Pada,Mumbai",18.786013,73.576291,70.0
Owner,0,0,3,BHK,1660.23166,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,86.0
Dealer,0,0,3,BHK,1605.136437,1,1,"Rajaji Nagar,Bangalore",12.9847,77.5491,230.0
Owner,0,0,2,BHK,1200.1200119999999,1,1,"Kamla Nagar,Agra",27.221766,78.026673,40.0
Dealer,0,0,3,BHK,1398.713826,1,1,"Sector 84 Faridabad,Faridabad",28.404729999999997,77.367514,52.2
Dealer,0,0,1,BHK,600.0436394999999,1,1,"Dombivli (West),Lalitpur",19.2167,73.0833,55.0
Dealer,0,0,3,BHK,2000.0,1,1,"Sanjay nagar,Bangalore",13.0352,77.5772,130.0
Dealer,0,1,3,BHK,2040.081603,1,1,"Mahalakshmi Puram,Bangalore",12.96991,77.59796,170.0
Owner,1,1,2,BHK,876.0402979,0,1,"Chakan,Pune",18.744775,73.823649,40.0
Owner,0,0,2,BHK,1010.10101,1,1,"Rajpur,Kolkata",22.101107,88.374433,50.0
Owner,0,0,2,BHK,1200.0,1,1,"Varachha,Surat",21.218626,72.862113,48.0
Dealer,0,1,1,BHK,699.408284,1,1,"Mira Road,Lalitpur",19.283359,72.864964,59.1
Builder,1,1,2,BHK,1069.444444,0,0,"Begur,Bangalore",12.8706,77.6279,38.5
Dealer,0,0,4,BHK,2659.574468,1,1,"Vesu,Surat",21.143354000000002,72.770931,100.0
Dealer,0,1,2,BHK,1255.0607289999998,1,1,"Crossing Republik,Ghaziabad",28.629811,77.434197,31.0
Dealer,0,0,1,BHK,1600.0,1,1,"Jamtha,Lalitpur",24.690279999999998,78.41889,17.6
Owner,0,0,1,BHK,560.1034037000001,1,1,"Ambegaon Pathar,Pune",19.116670000000003,73.73333000000001,26.0
Dealer,0,0,1,BHK,602.6406618,1,1,"Dina Bama Estate,Mumbai",18.96667,72.83333,110.0
Dealer,0,0,4,BHK,2596.728123,1,1,"Harlur Road,Bangalore",12.904179,77.665897,200.0
Owner,0,0,1,BHK,349.8190591,1,1,"Gandhigram,Rajkot",22.308966,70.776713,14.5
Dealer,0,0,2,BHK,1139.211666,1,1,"Sodepur,Kolkata",22.69995,88.390833,50.0
Dealer,0,1,2,BHK,1157.0529179999999,1,1,"Old Madras Road,Bangalore",12.990758,77.656104,68.0
Dealer,1,0,2,BHK,901.5384615,0,1,"Jwalapur,Haridwar",29.9243,78.1076,29.3
Owner,0,0,3,BHK,960.0,1,1,"Azad Nagar,Kanpur",26.507928000000003,80.296745,60.0
Dealer,0,0,2,BHK,1100.063465,1,1,"Sector-93 Noida,Noida",28.5216,77.3863,52.0
Owner,0,0,3,BHK,1440.144014,1,1,"Sector-76 Noida,Noida",28.567633,77.383124,80.0
Owner,0,0,2,BHK,1235.177866,1,1,"Whitefield,Bangalore",12.9958935,77.761394,100.0
Owner,0,0,2,BHK,1649.917504,1,1,"New Shimla,Shimla",31.104771500000002,77.1750505,110.0
Dealer,1,1,1,BHK,391.4590747,0,1,"Dombivli (East),Mumbai",19.2167,73.0833,35.2
Owner,1,1,2,BHK,1250.0,0,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,55.0
Dealer,1,1,2,BHK,1095.290252,0,1,"Andheri (East),Lalitpur",19.1145,72.8712,160.0
Dealer,0,0,1,BHK,566.0048763,1,1,"Garodia Nagar,Lalitpur",19.075297,72.90996,130.0
Dealer,0,0,3,BHK,1200.0,1,1,"Gandhi Path,Jaipur",25.879721,86.587391,27.0
Dealer,0,1,2,BHK,1109.813084,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,57.0
Dealer,0,0,2,BHK,840.0,1,1,"Dunlop,Kolkata",22.54111,88.33778000000001,42.0
Owner,0,1,3,BHK,1935.297516,1,1,"Koba,Gandhinagar",23.1505,72.6399,67.0
Dealer,0,0,2,BHK,969.6969697000001,1,1,"Mahakali Caves,Mumbai",19.137384,72.870319,160.0
Dealer,0,1,2,BHK,1012.0112449999999,1,1,"Balagere,Bangalore",12.936869999999999,77.720248,79.2
Dealer,0,0,2,BHK,1070.090958,1,1,"Mira Road,Lalitpur",19.283359,72.864964,100.0
Builder,1,0,3,BHK,1421.212121,0,0,"Gorewada,Maharashtra",21.202671,79.051817,46.9
Dealer,0,1,3,BHK,2049.705355,1,1,"Sahastradhara Road,Dehradun",30.382066,78.123734,80.0
Dealer,1,1,3,BHK,1450.021049,0,1,"Thakur Village,Lalitpur",12.91668,77.59196,310.0
Owner,0,0,3,BHK,1672.240803,1,1,"Jayanna Layout,Bangalore",12.96991,77.59796,75.0
Dealer,0,0,2,BHK,900.2770082999999,1,1,"Zirakpur,Chandigarh",30.662283000000002,76.822397,26.0
Dealer,1,1,2,BHK,1163.384391,0,1,"Shalimar garden,Ghaziabad",28.686090999999998,77.334644,31.9
Owner,0,0,2,BHK,900.1636661,1,1,"Sector-28 Pratap Nagar,Jaipur",26.807408000000002,75.83865899999999,22.0
Dealer,1,1,2,BHK,1398.073418,0,1,"Mastemau,Lucknow",26.80382,81.028655,53.7
Dealer,0,1,1,BHK,764.8523657000001,1,1,"Ghodbunder Road,Maharashtra",18.96,72.82,64.5
Dealer,1,1,2,BHK,1274.141631,0,1,"Konanakunte,Bangalore",12.8855,77.5638,95.0
Dealer,0,0,2,BHK,1070.0724890000001,1,1,"Electronic City,Bangalore",12.8458,77.6727,62.0
Dealer,1,1,3,BHK,1350.98622,0,0,"Akshaya Nagar,Bangalore",12.96991,77.59796,100.0
Dealer,0,1,1,BHK,385.98116410000006,1,1,"Patlipada,Maharashtra",21.308574,73.974824,75.0
Dealer,0,0,3,BHK,1600.0,1,1,"Vaibhav Khand,Ghaziabad",28.9196,76.8972,86.0
Dealer,0,0,3,BHK,1854.9030030000001,1,1,"Sector 82 Faridabad,Faridabad",28.394375,77.35722700000001,69.8
Dealer,0,0,2,BHK,1507.348323,1,1,"Kalena Agrahara,Bangalore",12.865219,77.59036,120.0
Dealer,0,1,2,BHK,792.1419517999999,1,1,"Raj Nagar Extension,Ghaziabad",26.900926000000002,75.775927,25.0
Owner,0,0,4,BHK,2193.8572,1,1,"Mahalingapuram,Chennai",13.09,80.27,330.0
Dealer,0,1,2,BHK,1100.0169230000001,1,1,"Thane West,Mumbai",19.18,72.96333,130.0
Dealer,0,0,5,BHK,4612.850082,1,1,"Sector-137 Noida,Noida",28.506453999999998,77.40956800000001,140.0
Dealer,1,1,1,BHK,590.0401227000001,0,1,"Sector-143B Noida,Noida",28.495803000000002,77.42684799999999,25.0
Dealer,0,0,2,BHK,1137.656428,1,1,"Sector 10 Kharghar,Lalitpur",19.033956,73.075342,110.0
Owner,0,0,2,BHK,800.0,1,1,"Dandia Bazar,Vadodara",22.3,73.2,20.0
Dealer,0,0,2,BHK,1025.4498,1,1,"Majiwada,Mumbai",19.218498,72.992114,110.0
Dealer,0,0,1,BHK,660.0660066,1,1,"Jagatpura,Jaipur",26.832353,75.841749,20.0
Dealer,0,0,2,BHK,1100.478469,1,1,"Jagatpura,Jaipur",26.832353,75.841749,23.0
Dealer,0,0,1,BHK,350.05834310000006,1,1,"Birati,Kolkata",22.65921,88.4384,15.0
Owner,0,0,1,BHK,640.0931045,1,1,"Chakan,Pune",18.744775,73.823649,22.0
Owner,0,0,2,BHK,1200.0872789999999,1,1,"6th Phase JP Nagar,Bangalore",35.0,136.0,55.0
Dealer,0,1,3,BHK,2237.970906,1,1,"Sector-121 Mohali,Mohali",30.696627000000003,76.693764,120.0
Owner,0,1,3,BHK,1725.200246,1,1,"Katara Hills,Bhopal",23.185756,77.498465,28.0
Dealer,0,0,2,BHK,1444.141689,1,1,"Budigere,Bangalore",13.141581,77.749756,79.5
Owner,0,0,2,BHK,1305.220884,1,1,"Whitefield,Bangalore",12.9958935,77.761394,65.0
Dealer,0,1,2,BHK,1160.092807,1,1,"Taloja,Mumbai",19.076057000000002,73.097319,65.0
Owner,0,0,3,BHK,1650.165017,1,1,"Sector-62 Noida,Noida",28.6221,77.3674,90.0
Dealer,0,1,4,BHK,2143.163309,1,1,"Sector-75 Noida,Noida",28.576117,77.382136,100.0
Owner,0,0,2,BHK,839.9440037,1,1,"Poranki,Vijayawada",16.47431,80.71281,18.0
Dealer,0,1,3,BHK,1235.230934,1,1,"Raj Nagar Extension,Ghaziabad",26.900926000000002,75.775927,34.5
Dealer,0,0,3,BHK,1800.5540170000002,1,1,"Sector-45 Noida,Noida",28.553373999999998,77.355611,52.0
Owner,0,0,2,BHK,1155.042203,1,1,"Rajarajeshwari Nagar,Bangalore",12.919423,77.522774,52.0
Dealer,0,0,2,BHK,1052.9830240000001,1,1,"Bandra (West),Mumbai",19.05444,72.84056,410.0
Dealer,0,0,4,BHK,1695.364238,1,1,"Raj Nagar Extension,Ghaziabad",26.900926000000002,75.775927,64.0
Owner,0,0,2,BHK,735.1077313,1,1,"Itkheda,Aurangabad",20.020552,75.07763299999999,29.0
Dealer,0,1,2,BHK,1028.118419,1,1,"Ghodbunder Road,Mumbai",28.743724,76.81131500000001,83.0
Owner,0,0,2,BHK,1000.0,1,1,"Bariatu,Ranchi",23.399528,85.357421,45.0
Dealer,0,0,2,BHK,830.0,1,1,"Kasar vadavali,Lalitpur",24.6902,78.416,83.0
Owner,0,0,1,BHK,516.6931638,1,1,"Tronica City,Ghaziabad",28.783038,77.260125,19.5
Dealer,1,1,1,BHK,650.0,0,1,"Majiwada,Lalitpur",19.218498,72.992114,65.0
Owner,0,0,4,BHK,3400.2040119999997,1,1,"Karuna Nagar,Bangalore",12.96991,77.59796,200.0
Dealer,0,1,2,BHK,682.0950061000001,1,1,"Thane West,Mumbai",19.18,72.96333,140.0
Builder,1,1,1,BHK,473.33333330000005,0,0,"Chikhali,Lalitpur",24.690279999999998,78.41889,28.4
Dealer,0,0,2,BHK,1105.044202,1,1,"Sector 20 Ulwe,Maharashtra",18.964489,73.019574,85.0
Dealer,0,0,3,BHK,1611.495333,1,1,"Hiranandani Estate,Mumbai",19.255098,72.9815265,240.0
Dealer,0,0,2,BHK,989.6790612,1,1,"Malad (West),Maharashtra",19.1849,72.8347,140.0
Dealer,0,1,3,BHK,1822.017645,1,1,"Binny Pete,Bangalore",12.96991,77.59796,190.0
Dealer,1,1,3,BHK,2533.333333,0,1,"Bani Park,Jaipur",26.930121000000003,75.790763,190.0
Dealer,0,1,3,BHK,2300.279764,1,1,"Dera Bassi,Chandigarh",30.594843,76.84983000000001,74.0
Owner,0,0,3,BHK,1585.014409,1,1,"Panchasayar,Kolkata",22.54111,88.33778000000001,110.0
Owner,0,0,3,BHK,1500.0,1,1,"Sodepur,Kolkata",22.69995,88.390833,30.0
Owner,0,0,3,BHK,785.1934941000001,1,1,"Chandapura,Bangalore",12.800089999999999,77.71181999999999,28.0
Owner,0,0,1,BHK,900.0,1,1,"Dhankawadi,Pune",18.462505,73.852052,45.0
Dealer,0,1,2,BHK,949.6510469000001,1,1,"Sector-75 Noida,Noida",28.576117,77.382136,38.1
Owner,0,0,3,BHK,1550.169109,1,1,"Marathahalli,Bangalore",12.95619,77.70194000000001,110.0
Owner,0,0,2,BHK,998.3193277,1,1,"Sarkanda,Bilaspur",22.102094,82.150476,29.7
Owner,0,0,1,BHK,328.05866460000004,1,1,"Jankipuram,Lucknow",26.92652,80.948937,17.0
Owner,0,0,1,BHK,469.92481200000003,1,1,"Nehru Nagar Chromepet Chennai,Chennai",12.95161,80.14097,25.0
Owner,0,0,2,BHK,700.0538502999999,1,1,"shiyapura,Vadodara",22.3,73.2,13.0
Owner,0,0,1,BHK,687.521485,1,1,"CHETNA COLONY,Ahmednagar",15.359746,75.12186700000001,20.0
Owner,0,0,2,BHK,550.1481167999999,1,1,"Gulmohar Colony,Bhopal",23.185601000000002,77.43543299999999,13.0
Dealer,0,0,2,BHK,1323.308271,1,1,"Sargasan,Gandhinagar",23.182972,72.611485,44.0
Dealer,1,1,3,BHK,1775.0373690000001,0,1,"Malad (East),Maharashtra",19.1758,72.8643,190.0
Dealer,0,0,3,BHK,1330.023054,1,1,"Hiranandani Gardens - Powai,Mumbai",19.124896,72.89350300000001,450.0
Dealer,0,1,5,BHK,5800.334635,1,1,"Baner,Pune",18.558319,73.77588,520.0
Dealer,0,1,3,BHK,150232.5581,1,0,"Navalur,Chennai",12.845659,80.231049,6460.0
Dealer,0,0,1,BHK,643.0408687999999,1,1,"Badlapur (East),Lalitpur",24.690279999999998,78.41889,22.5
Dealer,0,1,1,BHK,850.0,1,1,"Chakan,Pune",18.744775,73.823649,27.2
Dealer,0,1,2,BHK,1175.088132,1,1,"New Panvel,Maharashtra",18.966114,73.148278,80.0
Owner,0,0,2,BHK,680.0,1,1,"Banu Nagar,Chennai",13.134397,80.15945500000001,27.2
Dealer,0,1,3,BHK,2350.094111,1,1,"Kulhan,Dehradun",30.33,78.06,87.4
Dealer,1,1,3,BHK,642.0711974,0,0,"Bagalur,Bangalore",13.143932999999999,77.667304,49.6
Owner,0,1,2,BHK,910.1585437000001,1,1,"Chakan,Pune",18.744775,73.823649,31.0
Dealer,0,0,2,BHK,1325.158228,1,1,"Kalena Agrahara,Bangalore",12.865219,77.59036,67.0
Dealer,0,0,2,BHK,1049.090909,1,1,"Swawlambi Nagar,Lalitpur",24.690279999999998,78.41889,57.7
Owner,0,0,2,BHK,949.8480242999999,1,1,"Alwar Bypass Road,Bhiwadi",28.2102,76.8606,25.0
Dealer,0,0,2,BHK,1175.059952,1,1,"Magarpatta,Pune",18.510861,73.926175,98.0
Dealer,0,1,3,BHK,1943.75703,1,1,"Sector-74 Noida,Noida",28.577672999999997,77.389781,86.4
Dealer,0,0,3,BHK,2435.0649350000003,1,1,"Royal Vatika,Kota",25.025959,75.873414,150.0
Dealer,0,1,1,BHK,712.9616427,1,1,"Kanjur Marg (East),Maharashtra",18.96,72.82,100.0
Owner,0,0,3,BHK,1380.096227,1,1,"Noida Extension,Noida",28.579003999999998,77.431173,54.5
Dealer,0,0,2,BHK,1049.1884220000002,1,1,"Chembur (East),Mumbai",19.05871,72.89969,170.0
Owner,1,0,2,BHK,1150.049358,0,1,"Neo Town Electronic City Phase 1,Bangalore",12.8458,77.6727,69.9
Dealer,0,1,2,BHK,834.747767,1,1,"Bandra Kurla Complex,Mumbai",19.05444,72.84056,300.0
Dealer,0,1,2,BHK,1291.2746730000001,1,1,"Sector-23 Kharghar,Lalitpur",19.055891,73.06786899999999,140.0
Dealer,0,1,4,BHK,2086.230876,1,1,"Bypass Road,Bhopal",23.371554,77.991251,45.0
Dealer,0,1,4,BHK,3851.7975060000003,1,1,"Sector 81 Faridabad,Faridabad",28.392678999999998,77.344375,210.0
