,id,title,release_date,overview,popularity,vote_average,vote_count,video
635,498249,Bad Seeds,2018-11-21,"Wael, a former street child, makes a living from small scams with his adoptive mother and partner-in-crime Monique. When this unconventional duo swindles the wrong guy, Victor, an old acquaintance of Monique now in charge of a support organization for troubled teens, they have no choice but to become his interim secretary and educator in order to redeem themselves.",8.262,7.8,471,False
636,492188,Marriage Story,2019-09-28,"A stage director and an actress struggle through a grueling, coast-to-coast divorce that pushes them to their personal extremes.",54.683,7.8,5352,False
637,963,The Maltese Falcon,1941-10-18,"A private detective takes on a case that involves him with three eccentric criminals, a beautiful liar, and their quest for a priceless statuette.",11.737,7.8,1178,False
638,336,"Duck, You Sucker",1971-10-20,"At the beginning of the 1913 Mexican Revolution, greedy bandit Juan Miranda and idealist John H. Mallory, an Irish Republican Army explosives expert on the lam from the British, fall in with a band of revolutionaries plotting to strike a national bank. When it turns out that the government has been using the bank as a hiding place for illegally detained political prisoners -- who are freed by the blast -- Miranda becomes a revolutionary hero against his will.",9.413,7.8,746,False
639,709629,War of Likes,2021-03-12,"In order to advance her career in the dynamic world of publicity in Mexico City, Raquel tries to reunite with her high school friend Cecy who has become the queen of social media. But unlike followers, friendships do not come instantly.",71.276,7.8,221,False
640,277216,Straight Outta Compton,2015-08-11,"In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.",99.576,7.8,3010,False
641,107,Snatch,2000-09-01,"Unscrupulous boxing promoters, violent bookmakers, a Russian gangster, incompetent amateur robbers and supposedly Jewish jewelers fight to track down a priceless stolen diamond.",22.365,7.8,7022,False
642,556984,The Trial of the Chicago 7,2020-09-25,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,15.38,7.8,2136,False
643,703,Annie Hall,1977-04-19,New York comedian Alvy Singer falls in love with the ditsy Annie Hall.,11.539,7.8,3083,False
644,486589,Red Shoes and the Seven Dwarfs,2019-07-25,"Princes who have been turned into Dwarfs seek the red shoes of a lady in order to break the spell, although it will not be easy.",109.083,7.8,823,False
645,49797,I Saw the Devil,2010-08-12,"Kyung-chul is a dangerous psychopath who kills for pleasure. He has committed infernal serial murders in diabolic ways that one cannot even imagine and his victims range from young women to even children. The police have chased him for a long time, but were unable to catch him. One day, Joo-yeon, daughter of a retired police chief becomes his prey and is found dead in a horrific state. Her fiance Soo-hyun, a top secret agent, decides to track down the murderer himself. He promises himself that he will do everything in his power to take bloody vengeance against the killer, even if it means that he must become a monster himself to get this monstrous and inhumane killer.",13.029,7.8,1718,False
646,126319,Ernest & Celestine,2012-12-12,"Celestine is a little mouse trying to avoid a dental career while Ernest is a big bear craving an artistic outlet. When Celestine meets Ernest, they overcome their natural enmity by forging a life of crime together.",9.955,7.8,435,False
647,614409,To All the Boys: Always and Forever,2021-02-12,Senior year of high school takes center stage as Lara Jean returns from a family trip to Korea and considers her college plans — with and without Peter.,56.783,7.8,1455,False
648,428493,God's Own Country,2017-09-01,"A young farmer in rural Yorkshire numbs his daily frustrations with binge drinking and casual sex, until the arrival of a Romanian migrant worker.",19.892,7.8,660,False
649,337960,Holding the Man,2015-08-27,"Tim and John fell in love while teenagers at their all-boys high school. John was captain of the rugby team, Tim an aspiring actor playing a minor part in Romeo and Juliet. Their romance endured for 15 years in the face of everything life threw at it - the separations, the discrimination, the temptations, the jealousies and the losses - until the only problem that love can't solve tried to destroy them.",9.134,7.8,384,False
650,166428,How to Train Your Dragon: The Hidden World,2019-01-03,"As Hiccup fulfills his dream of creating a peaceful dragon utopia, Toothless’ discovery of an untamed, elusive mate draws the Night Fury away. When danger mounts at home and Hiccup’s reign as village chief is tested, both dragon and rider must make impossible decisions to save their kind.",85.733,7.8,4873,False
651,580175,Another Round,2020-09-24,Four high school teachers launch a drinking experiment: upholding a constant low level of intoxication.,26.387,7.8,1552,False
652,12444,Harry Potter and the Deathly Hallows: Part 1,2010-10-17,"Harry, Ron and Hermione walk away from their last year at Hogwarts to find and destroy the remaining Horcruxes, putting an end to Voldemort's bid for immortality. But with Harry's beloved Dumbledore dead and Voldemort's unscrupulous Death Eaters on the loose, the world is more dangerous than ever.",261.755,7.8,15396,False
653,84892,The Perks of Being a Wallflower,2012-09-20,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.",37.137,7.8,8621,False
654,13929,Geri's Game,1997-11-24,"An aging codger named Geri plays a daylong game of chess in the park against himself. Somehow, he begins losing to his livelier opponent. But just when the game's nearly over, Geri manages to turn the tables.",8.676,7.8,885,False
655,117,The Untouchables,1987-06-03,"Young Treasury Agent Elliot Ness arrives in Chicago and is determined to take down Al Capone, but it's not going to be easy because Capone has the police in his pocket. Ness meets Jimmy Malone, a veteran patrolman and probably the most honorable one on the force. He asks Malone to help him get Capone, but Malone warns him that if he goes after Capone, he is going to war.",18.952,7.8,4379,False
656,713776,If Anything Happens I Love You,2020-03-07,Grieving parents journey through an emotional void as they mourn the loss of a child in the aftermath of a tragic school shooting.,9.037,7.8,579,False
657,11621,Porco Rosso,1992-07-18,"In Italy in the 1930s, sky pirates in biplanes terrorize wealthy cruise ships as they sail the Adriatic Sea. The only pilot brave enough to stop the scourge is the mysterious Porco Rosso, a former World War I flying ace who was somehow turned into a pig during the war. As he prepares to battle the pirate crew's American ace, Porco Rosso enlists the help of spunky girl mechanic Fio Piccolo and his longtime friend Madame Gina.",33.294,7.8,2325,False
658,2118,L.A. Confidential,1997-09-19,Three detectives in the corrupt and brutal L.A. police force of the 1950s use differing methods to uncover a conspiracy behind the shotgun slayings of the patrons at an all-night diner.,15.987,7.8,3622,False
